time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
41:22.2,1.42196E+12,31.6,61.5,64,70.7,54.3,33.7,119.8,115.3,0.584,0.775,0.139
41:22.2,1.42196E+12,48.1,63.2,49.4,75.4,44.2,1,85.7,117,0.413,0.384,-0.174
41:22.2,1.42196E+12,48.1,63.2,55.9,70.7,55.8,0,85.7,113.6,0.589,0.858,0.198
41:22.3,1.42196E+12,56.4,61.5,67.3,70.7,44.2,0,85.7,147.1,0.56,0.389,-0.281
41:22.3,1.42196E+12,49.7,76.9,67.3,72.3,52.8,0,82.6,93.2,0.76,0.784,-0.11
41:22.3,1.42196E+12,49.7,44.7,62.4,72.3,52.8,2,85.7,141.7,0.613,0.599,0.007
41:22.3,1.42196E+12,0,59.8,74,88.1,44.2,24,85.7,115.3,0.516,0.384,-0.174
41:22.4,1.42196E+12,48.1,59.8,64,40.3,47.1,0,108.3,118.8,0.472,0.467,-0.154
41:22.4,1.42196E+12,28.4,25.2,65.7,73.9,54.3,0,71.6,108.4,0.706,0.555,-0.105
41:22.4,1.42196E+12,49.7,61.5,87.4,72.3,52.8,0,85.7,106.7,0.77,0.77,0.125
41:22.4,1.42196E+12,44.7,63.2,46.2,72.3,54.3,0,85.7,106.7,0.833,0.828,-0.203
41:22.5,1.42196E+12,49.7,51.4,60.8,72.3,44.2,0,85.7,106.7,0.848,0.897,0.051
41:22.5,1.42196E+12,48.1,76.9,55.9,72.3,49.9,0,95.3,111.9,0.521,0.613,-0.022
41:22.5,1.42196E+12,98.1,38.2,84,70.7,52.8,0,57.8,113.6,0.623,0.755,-0.037
41:22.6,1.42196E+12,48.1,64.9,62.4,67.6,51.4,25.1,119.8,176.6,0.623,0.775,-0.051
41:22.6,1.42196E+12,46.4,91,60.8,70.7,54.3,2,93.7,127.5,0.481,0.389,-0.291
41:22.6,1.42196E+12,56.4,44.7,57.5,70.7,67.5,0,84.1,148.9,0.931,0.916,0.076
41:22.7,1.42196E+12,48.1,38.2,69,64.5,27.2,0,119.8,143.5,0.511,0.555,-0.115
41:22.7,1.42196E+12,70,59.8,59.1,72.3,52.8,0,70.1,124,0.96,0.496,-0.271
41:22.7,1.42196E+12,76.9,28.4,70.6,70.7,52.8,0,85.7,113.6,0.687,0.765,0.237
41:22.8,1.42196E+12,43.1,61.5,62.4,70.7,52.8,0,81,147.1,0.618,0.398,-0.31
41:22.8,1.42196E+12,46.4,51.4,38.3,69.2,32.8,2,93.7,111.9,0.477,0.389,-0.164
41:22.8,1.42196E+12,44.7,58.1,60.8,72.3,54.3,0,82.6,118.8,0.716,0.389,0.027
41:22.8,1.42196E+12,41.4,59.8,49.4,64.5,52.8,0,84.1,93.2,0.594,0.775,0.09
41:22.8,1.42196E+12,43.1,59.8,39.9,69.2,52.8,0,84.1,141.7,0.589,0.389,-0.051
41:22.9,1.42196E+12,46.4,36.5,54.3,88.1,75,0,111.5,88.2,0.555,0.384,-0.174
41:22.9,1.42196E+12,51.4,59.8,55.9,40.3,39.9,0,34.1,86.6,0.814,0.521,-0.174
41:22.9,1.42196E+12,76.9,58.1,54.3,69.2,54.3,0,51.8,84.9,1.019,0.53,-0.095
41:22.9,1.42196E+12,36.5,59.8,74,70.7,51.4,0,82.6,83.3,0.799,0.77,0.227
41:23.0,1.42196E+12,44.7,59.8,36.7,70.7,52.8,0,82.6,147.1,0.75,0.393,-0.115
41:23.0,1.42196E+12,48.1,25.2,49.4,70.7,79.5,0,85.7,75.1,1.053,0.882,-0.027
41:23.0,1.42196E+12,46.4,38.2,62.4,64.5,32.8,0,133.3,83.3,0.692,0.565,0.222
41:23.1,1.42196E+12,18.8,61.5,54.3,69.2,52.8,5.1,70.1,80,1.117,0.491,0.007
41:23.1,1.42196E+12,25.2,56.4,54.3,69.2,52.8,0,85.7,147.1,0.78,0.775,0.345
41:23.1,1.42196E+12,41.4,56.4,49.4,72.3,32.8,3.1,84.1,84.9,0.618,0.384,0.022
41:23.1,1.42196E+12,43.1,25.2,39.9,69.2,34.2,0,106.6,83.3,0.672,0.389,0.12
41:23.2,1.42196E+12,44.7,58.1,55.9,64.5,21.7,0,119.8,81.6,0.652,0.584,0.276
41:23.2,1.42196E+12,49.7,58.1,54.3,70.7,52.8,0,70.1,80,0.941,0.53,0.09
41:23.2,1.42196E+12,31.6,59.8,39.9,72.3,51.4,1,84.1,83.3,0.77,0.75,0.486
41:23.2,1.42196E+12,38.2,59.8,82.4,69.2,52.8,0,76.3,118.8,0.677,0.403,0.061
41:23.3,1.42196E+12,49.7,61.5,24.2,69.2,44.2,2,81,83.3,0.736,0.389,0.115
41:23.3,1.42196E+12,49.7,61.5,55.9,70.7,49.9,0,79.4,118.8,0.804,0.393,0.261
41:23.3,1.42196E+12,51.4,63.2,59.1,69.2,52.8,0,84.1,73.5,1.043,0.794,0.164
41:23.4,1.42196E+12,53.1,51.4,57.5,70.7,51.4,0,161,91.6,0.535,0.486,0.266
41:23.4,1.42196E+12,31.6,53.1,57.5,56.9,52.8,24,84.1,81.6,0.599,0.364,0.017
41:23.4,1.42196E+12,53.1,66.6,59.1,64.5,32.8,0,70.1,83.3,0.726,0.398,0.105
41:23.4,1.42196E+12,56.4,66.6,60.8,72.3,52.8,0,70.1,76.7,0.721,0.467,0.183
41:23.5,1.42196E+12,56.4,59.8,60.8,73.9,49.9,0,85.7,81.6,0.696,0.584,0.271
41:23.5,1.42196E+12,46.4,68.3,62.4,55.3,51.4,0,84.1,80,0.853,0.828,0.125
41:23.5,1.42196E+12,53.1,70,27.3,70.7,54.3,16.6,90.5,54.3,0.472,0.389,0.105
41:23.5,1.42196E+12,53.1,70,62.4,77,44.2,0,85.7,139.9,0.565,0.393,0.257
41:23.6,1.42196E+12,54.7,64.9,49.4,78.6,52.8,1,95.3,48,0.662,0.784,0.017
41:23.6,1.42196E+12,56.4,53.1,64,78.6,52.8,0,138.4,115.3,0.291,0.565,0.227
