time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
12:21.2,1.42E+12,0.63018954,-2.166894,-9.334589,9.603495211,0.613460303,-2.14603329,-9.32203568,9.585961267
12:21.2,1.42E+12,0.78496766,-2.184108,-9.224567,9.512052266,0.617181565,-2.146751792,-9.31854794,9.583004266
12:21.2,1.42E+12,0.6677614,-2.2420378,-9.281,9.571290393,0.617516868,-2.149260576,-9.31757196,9.582650059
12:21.2,1.42E+12,0.7095245,-2.2227278,-9.155112,9.447752094,0.620980664,-2.14824868,-9.31161136,9.576856499
12:21.2,1.42E+12,0.58707917,-2.2480252,-9.273366,9.559999802,0.620172345,-2.14926656,-9.31153952,9.576972131
12:21.3,1.42E+12,0.76101744,-2.2495222,-9.3541975,9.65093304,0.623696017,-2.149676712,-9.31327289,9.578995891
12:21.3,1.42E+12,0.7234456,-2.0660038,-9.490115,9.739303258,0.626177857,-2.147500242,-9.31797311,9.583260516
12:21.3,1.42E+12,0.67644334,-1.9835253,-9.502689,9.731035219,0.63086012,-2.142925758,-9.32208355,9.586541712
12:21.3,1.42E+12,0.7595206,-2.0085232,-9.34821,9.591666549,0.63412034,-2.140279258,-9.32334093,9.587423099
12:21.4,1.42E+12,0.64381117,-1.9335293,-9.312883,9.533248038,0.635287912,-2.137752516,-9.32355347,9.587176827
12:21.4,1.42E+12,0.8018825,-1.9981947,-9.253457,9.500645455,0.638123016,-2.13469587,-9.32343671,9.586614576
12:21.4,1.42E+12,0.7336244,-2.0622616,-9.30046,9.554563511,0.64114074,-2.132758902,-9.32108063,9.584103122
12:21.4,1.42E+12,0.7141649,-2.0007393,-9.3437195,9.582175293,0.644999715,-2.129378928,-9.32001784,9.582583083
12:21.4,1.42E+12,0.803529,-2.121688,-9.364377,9.63528803,0.649125135,-2.13332173,-9.3227781,9.586411746
12:21.4,1.42E+12,0.81011534,-1.9501446,-9.333241,9.569155573,0.653400245,-2.13105245,-9.3242211,9.587656033
12:21.5,1.42E+12,0.8690927,-2.1378543,-9.221724,9.506099971,0.660645179,-2.1296813,-9.32109562,9.584830379
12:21.5,1.42E+12,0.90441924,-2.0005898,-9.19433,9.452832266,0.665908235,-2.128498762,-9.31729054,9.581300345
12:21.5,1.42E+12,1.0033635,-2.095193,-9.257499,9.544519881,0.674242903,-2.129085542,-9.31777254,9.582593754
12:21.5,1.42E+12,1.016087,-2.117796,-9.412726,9.701386676,0.683263145,-2.128552648,-9.32008072,9.585458689
