time,time_milisec,P1,P2,P3,P4,P5,P6,P7,P8(kPa),acX,acY,acZ(G)
32:19.1,1.42E+12,244.5,178.8,113,121.1,82.6,167.6,82.6,133.3,1.175,0.706,-0.516
32:19.1,1.42E+12,191.7,168.5,114.7,138.5,93.3,179.5,154,180.5,0.384,0.872,0.237
32:19.1,1.42E+12,155.9,158.4,143.1,147.5,76.5,212.4,152.2,213.2,0.477,0.525,-0.134
32:19.2,1.42E+12,129.2,126.8,107.8,138.5,141.5,244.5,135,253.7,0.433,0.545,-0.174
32:19.2,1.42E+12,105.3,109.6,132.3,140.3,67.5,231.5,220.1,255.8,0.433,0.736,-0.056
32:19.2,1.42E+12,105.3,83.7,118.2,109.1,96.4,231.5,155.7,268.4,0.56,0.696,-0.271
32:19.2,1.42E+12,99.9,80.1,87.4,100.7,85.6,227.2,171.7,266.3,0.061,0.828,-0.139
32:19.3,1.42E+12,68.3,72.9,135.9,100.7,47.1,191.7,129.9,259.9,0.364,0.545,-0.301
32:19.3,1.42E+12,103.5,67.5,61.2,87.4,115.4,153.9,118.2,223.1,0.574,1.063,-0.271
32:19.3,1.42E+12,105.3,67.5,89.1,85.8,67.5,134.8,119.8,176.8,0.467,0.74,-0.1
32:19.4,1.42E+12,80.4,64,84.1,84.1,139.8,121.7,108.3,154.7,0.745,0.618,-0.222
32:19.4,1.42E+12,105.3,62.2,82.4,72.8,60.1,108.9,109.9,152.9,0.716,0.931,-0.824
32:19.4,1.42E+12,44.7,62.2,127,105.7,55.8,134.8,103.4,126.3,0.726,0.374,-1.151
32:19.4,1.42E+12,76.9,111.5,48.5,79.2,90.2,92.7,101.7,99,0.76,1.063,-0.804
32:19.5,1.42E+12,75.2,60.5,74.2,82.5,58.7,85.7,101.7,100.7,0.481,0.696,-0.081
32:19.5,1.42E+12,105.3,58.7,74.2,80.9,67.5,87.4,70.1,109.1,0.96,0.721,0.403
32:19.5,1.42E+12,105.3,58.7,72.6,56.9,39.9,85.7,119.8,102.3,0.599,0.902,0.535
32:19.5,1.42E+12,51.4,55.2,113,107.4,55.8,105.3,96.9,105.7,0.457,0.54,0.071
32:19.5,1.42E+12,91,50,61.2,76,90.2,78.7,96.9,99,0.701,1.083,0.159
32:19.6,1.42E+12,70,80.1,85.8,79.2,55.8,78.7,96.9,104,0.447,0.726,-0.379
32:19.6,1.42E+12,71.7,36.3,54.8,77.6,90.2,73.5,96.9,102.3,0.828,0.662,-0.941
32:19.6,1.42E+12,105.3,53.5,70.9,55.4,30,83.9,77.9,105.7,0.858,0.804,-0.936
32:19.7,1.42E+12,58.1,53.5,85.8,97.3,61.6,105.3,95.3,100.7,1.786,0.54,-1.097
32:19.7,1.42E+12,76.9,57,64.4,76,66.1,59.8,95.3,99,2.5,1.063,-0.393
32:19.7,1.42E+12,123.6,98.4,82.4,80.9,32.8,73.5,93.7,99,1.337,0.584,-0.633
32:19.7,1.42E+12,248.9,158.4,66.1,104,58.7,101.7,70.1,99,-0.345,0.789,0.74
32:19.7,1.42E+12,231.5,158.4,111.2,99,67.5,144.3,95.3,151.1,0.545,0.78,0.232
32:19.8,1.42E+12,167.6,150.3,170.8,142.1,94.9,214.5,135,213.2,0.393,0.54,-0.149
32:19.8,1.42E+12,165.6,146.4,74.2,140.3,101.1,199.9,154,213.2,0.609,0.97,0.242
32:19.8,1.42E+12,119.9,128.7,141.3,136.8,91.8,214.5,162.8,511.1,0.442,0.545,0.017
32:19.9,1.42E+12,85.7,132.6,123.4,128,99.5,229.3,148.8,231.2,0.726,0.941,-0.1
32:19.9,1.42E+12,91,80.1,111.2,124.5,96.4,225,161,274.8,0.071,0.565,-0.134
32:19.9,1.42E+12,66.6,71.1,102.6,77.6,84.1,214.5,147,259.9,0.271,0.535,-0.32
32:20.0,1.42E+12,82.2,67.5,61.2,85.8,75,167.6,126.5,247.5,0.296,0.54,-0.178
32:20.0,1.42E+12,51.4,65.8,90.8,87.4,55.8,138.6,116.5,223.1,0.369,0.74,-0.095
32:20.0,1.42E+12,76.9,53.5,74.2,85.8,70.5,138.6,98.5,154.7,0.648,0.902,-0.257
32:20.1,1.42E+12,76.9,46.6,82.4,84.1,67.5,127.3,109.9,151.1,0.638,0.76,-0.051
32:20.1,1.42E+12,68.3,60.5,106.1,109.1,70.5,103.5,133.3,136.8,0.54,0.54,-1.009
32:20.1,1.42E+12,76.9,53.5,77.5,76,70.5,107.1,103.4,124.5,0.931,1.029,-0.838
32:20.2,1.42E+12,51.4,58.7,75.8,82.5,44.2,78.7,101.7,151.1,0.784,0.721,-1.043
32:20.2,1.42E+12,71.7,57,67.7,82.5,67.5,105.3,98.5,85.8,0.931,0.941,-0.389
32:20.2,1.42E+12,101.7,80.1,48.5,94,66.1,85.7,98.5,109.1,0.604,0.638,0.55
32:20.2,1.42E+12,51.4,53.5,72.6,72.8,67.5,83.9,96.9,105.7,0.941,1.068,0.648
32:20.2,1.42E+12,71.7,55.2,48.5,68,66.1,114.4,96.9,107.4,0.726,0.965,0.359
32:20.3,1.42E+12,64.9,80.1,69.3,77.6,64.6,58.1,93.7,126.3,0.833,0.863,0.134
32:20.3,1.42E+12,70,48.3,70.9,77.6,66.1,78.7,96.9,99,0.745,0.951,-0.369
32:20.3,1.42E+12,76.9,72.9,48.5,97.3,64.6,76.9,95.3,102.3,0.447,0.589,-0.755
32:20.4,1.42E+12,78.7,39.7,69.3,112.5,72,51.4,101.7,100.7,0.819,0.535,-1.171
32:20.4,1.42E+12,68.3,55.2,61.2,60.1,61.6,105.3,126.5,85.8,1.879,0.54,-1.097
32:20.4,1.42E+12,68.3,53.5,67.7,76,64.6,64.9,92.1,149.3,2.006,0.56,-0.604
32:20.4,1.42E+12,70,58.7,74.2,77.6,141.5,76.9,93.7,92.3,2.5,0.956,0.276
32:20.4,1.42E+12,287.2,225.9,106.1,72.8,78,91,96.9,131.5,1.845,0.33,-1.063
32:20.5,1.42E+12,233.6,154.3,109.5,152.9,99.5,107.1,128.2,147.5,0.74,0.54,-0.511
32:20.5,1.42E+12,233.6,197.7,121.7,112.5,90.2,197.8,131.6,191.9,0.643,0.858,0.188
32:20.5,1.42E+12,159.7,150.3,128.8,152.9,98,159.7,148.8,223.1,0.496,0.555,-0.046
32:20.6,1.42E+12,127.3,132.6,132.3,126.3,101.1,222.9,164.6,223.1,0.726,0.941,-0.1
32:20.6,1.42E+12,101.7,46.6,125.2,133.3,109,199.9,175.4,264.1,0.208,0.545,-0.144
32:20.6,1.42E+12,85.7,53.5,107.8,152.9,102.7,222.9,135,283.4,0.164,0.545,-0.418
32:20.6,1.42E+12,85.7,96.5,99.2,72.8,79.5,231.5,141.8,264.1,0.447,0.887,0.007
32:20.8,1.42E+12,85.7,69.3,95.8,107.4,76.5,107.1,123.2,264.1,0.403,0.569,-0.164
32:20.8,1.42E+12,91,34.6,97.5,89,72,142.4,116.5,199.6,0.652,0.956,0.154
32:20.8,1.42E+12,78.7,124.9,102.6,53.8,81.1,131,111.5,178.6,0.374,0.54,-0.31
32:20.8,1.42E+12,82.2,39.7,79.1,97.3,90.2,118,140.1,154.7,0.398,0.54,-0.428
32:20.8,1.42E+12,78.7,71.1,79.1,47.6,67.5,105.3,90.5,138.5,0.706,0.55,-1.034
32:20.8,1.42E+12,66.6,57,75.8,82.5,90.2,89.2,101.7,128,0.833,0.721,-1.014
32:20.9,1.42E+12,75.2,60.5,50.1,50.7,67.5,105.3,95.3,119.3,0.828,0.96,-0.682
32:20.9,1.42E+12,71.7,80.1,70.9,82.5,55.8,58.1,100.1,115.9,0.946,0.633,0.022
32:20.9,1.42E+12,75.2,80.1,99.2,80.9,66.1,85.7,98.5,112.5,0.53,0.545,0.139
32:20.9,1.42E+12,75.2,72.9,70.9,23.3,64.6,83.9,79.4,110.8,0.75,0.555,0.227
32:21.0,1.42E+12,82.2,57,70.9,107.4,66.1,51.4,87.3,107.4,0.799,0.721,0.164
32:21.0,1.42E+12,101.7,55.2,61.2,114.2,64.6,80.4,96.9,99,0.604,0.941,0.066
32:21.0,1.42E+12,68.3,80.1,85.8,72.8,90.2,78.7,95.3,104,0.53,0.545,-0.76
32:21.0,1.42E+12,68.3,53.5,67.7,80.9,49.9,76.9,95.3,99,0.965,0.887,-0.941
32:21.0,1.42E+12,70,53.5,69.3,47.6,63.1,76.9,95.3,105.7,1.219,0.569,-1.097
32:21.1,1.42E+12,51.4,19.6,69.3,84.1,57.2,75.2,90.5,102.3,1.874,0.726,-0.99
32:21.1,1.42E+12,64.9,53.5,61.2,47.6,64.6,51.4,103.4,85.8,1.874,0.951,-0.354
32:21.1,1.42E+12,140.5,140.4,99.2,60.1,69,73.5,92.1,110.8,0.105,0.349,-0.467
32:21.2,1.42E+12,414.5,183,100.9,112.5,51.4,96.3,103.4,114.2,-0.525,1.087,1.957
32:21.2,1.42E+12,210.3,168.5,111.2,99,76.5,150.1,119.8,162,0.638,0.545,0.09
32:21.2,1.42E+12,197.8,152.3,121.7,138.5,93.3,167.6,108.3,209.3,0.804,0.692,-0.134
32:21.2,1.42E+12,118,140.4,121.7,140.3,101.1,233.6,175.4,231.2,0.418,0.946,0.134
32:21.3,1.42E+12,107.1,140.4,127,136.8,102.7,220.8,175.4,257.8,0.301,0.545,-0.125
32:21.3,1.42E+12,105.3,81.9,114.7,122.8,91.8,220.8,162.8,274.8,0.496,1.087,0.037
32:21.4,1.42E+12,85.7,76.5,102.6,85.8,64.6,216.6,204.9,292.1,0.237,0.716,-0.364
32:21.4,1.42E+12,105.3,60.5,130.5,92.3,79.5,191.7,108.3,264.1,0.467,0.916,-0.105
32:21.4,1.42E+12,59.8,67.5,89.1,89,75,150.1,119.8,421.6,0.477,0.941,-0.022
32:21.5,1.42E+12,76.9,65.8,85.8,133.3,72,131,113.2,211.3,0.765,0.98,-0.271
32:21.5,1.42E+12,76.9,29.6,72.6,87.4,66.1,107.1,147,165.6,0.423,0.54,-0.364
32:21.5,1.42E+12,76.9,60.5,62.8,84.1,49.9,108.9,147,145.7,0.31,0.74,-0.31
32:21.5,1.42E+12,75.2,60.5,75.8,84.1,70.5,121.7,73.2,129.7,0.794,0.701,-0.931
32:21.5,1.42E+12,58.1,57,74.2,80.9,69,89.2,103.4,112.5,0.76,0.936,-0.897
32:21.6,1.42E+12,66.6,58.7,74.2,79.2,67.5,87.4,96.9,114.2,0.809,0.731,-0.652
32:21.6,1.42E+12,83.9,39.7,45.4,80.9,67.5,105.3,93.7,92.3,0.77,1.058,-0.213
32:21.6,1.42E+12,73.5,58.7,70.9,79.2,44.2,78.7,135,115.9,0.672,0.555,0.354
32:21.6,1.42E+12,71.7,55.2,69.3,79.2,66.1,64.9,73.2,105.7,0.706,0.667,0.183
32:21.6,1.42E+12,78.7,58.7,42.2,84.1,66.1,80.4,96.9,105.7,0.516,0.907,0.237
32:21.7,1.42E+12,56.4,55.2,100.9,79.2,66.1,70,88.9,152.9,0.398,0.55,-0.305
32:21.7,1.42E+12,75.2,53.5,42.2,76,90.2,105.3,82.6,133.3,0.335,0.54,-0.755
32:21.7,1.42E+12,68.3,53.5,67.7,77.6,55.8,73.5,106.6,97.3,0.467,0.706,-1.083
32:21.8,1.42E+12,91,53.5,67.7,77.6,63.1,75.2,82.6,102.3,1.449,0.672,-1.092
32:21.8,1.42E+12,99.9,53.5,67.7,68,57.2,73.5,95.3,124.5,1.972,0.872,-0.897
32:21.8,1.42E+12,38.2,51.7,113,107.4,44.2,92.7,93.7,99,1.606,0.545,-0.154
32:21.8,1.42E+12,132.9,92.8,74.2,80.9,90.2,98.1,88.9,131.5,0.53,0.54,-0.907
32:21.9,1.42E+12,264.4,189.3,104.3,109.1,67.5,103.5,147,138.5,-0.838,0.599,1.361
32:21.9,1.42E+12,231.5,166.5,113,129.7,85.6,197.8,114.8,176.8,0.374,0.604,0.188
32:21.9,1.42E+12,231.5,172.6,94.1,149.3,94.9,183.6,138.4,566.8,0.481,0.799,0.198
32:21.9,1.42E+12,110.7,146.4,141.3,152.9,91.8,240.1,154,237.2,0.271,0.54,-0.066
32:22.0,1.42E+12,167.6,121,114.7,129.7,115.4,214.5,161,247.5,0.584,1.068,0.042
32:22.0,1.42E+12,94.5,92.8,141.3,122.8,44.2,220.8,168.2,255.8,0.208,0.672,-0.257
32:22.1,1.42E+12,58.1,87.3,107.8,100.7,90.2,216.6,121.5,272.6,0.574,0.794,-0.32
32:22.1,1.42E+12,105.3,71.1,99.2,72.8,44.2,197.8,121.5,272.6,0.183,0.843,-0.1
32:22.2,1.42E+12,51.4,65.8,127,110.8,67.5,189.6,121.5,680.3,0.423,0.457,-0.359
32:22.2,1.42E+12,78.7,67.5,75.8,85.8,72,125.4,113.2,221.1,0.701,1.078,-0.086
32:22.2,1.42E+12,66.6,62.2,141.3,80.9,70.5,129.2,113.2,154.7,0.486,0.745,-0.237
32:22.3,1.42E+12,51.4,74.7,80.8,84.1,90.2,116.2,108.3,135,0.696,0.863,-0.472
32:22.3,1.42E+12,87.4,60.5,54.8,60.1,44.2,101.7,103.4,126.3,0.638,0.819,-0.833
32:22.3,1.42E+12,64.9,57,85.8,90.7,67.5,105.3,103.4,122.8,0.657,0.545,-1.102
32:22.3,1.42E+12,91,58.7,11.8,79.2,67.5,71.7,103.4,109.1,0.604,0.54,-0.452
32:22.3,1.42E+12,44.7,57,72.6,152.9,61.6,85.7,100.1,99,0.477,0.721,0.198
32:22.3,1.42E+12,73.5,26.2,80.8,79.2,66.1,83.9,95.3,79.2,0.819,0.941,0.364
32:22.3,1.42E+12,71.7,57,51.7,72.8,44.2,83.9,98.5,110.8,0.467,0.775,0.428
32:22.4,1.42E+12,71.7,53.5,72.6,61.6,66.1,80.4,95.3,107.4,0.897,1.063,0.389
32:22.4,1.42E+12,71.7,55.2,36,76,66.1,78.7,111.5,105.7,0.569,0.545,-0.213
32:22.4,1.42E+12,38.2,53.5,72.6,69.6,64.6,73.5,96.9,112.5,0.535,0.721,-0.682
32:22.4,1.42E+12,70,80.1,61.2,110.8,63.1,76.9,95.3,72.8,1,0.799,-0.892
32:22.4,1.42E+12,70,44.8,69.3,71.2,64.6,75.2,95.3,102.3,1.278,0.721,-0.946
32:22.5,1.42E+12,28.4,53.5,85.8,71.2,63.1,76.9,96.9,97.3,1.997,0.54,-0.98
32:22.5,1.42E+12,68.3,53.5,36,66.4,63.1,99.9,100.1,72.8,1.156,0.54,-0.34
32:22.6,1.42E+12,183.6,146.4,74.2,94,55.8,56.4,93.7,152.9,0.452,0.721,-0.936
32:22.6,1.42E+12,251.1,195.6,111.2,122.8,90.2,108.9,106.6,99,-0.868,0.902,1.801
32:22.6,1.42E+12,242.3,158.4,121.7,128,87.2,153.9,124.8,182.4,0.134,0.349,0.198
32:22.6,1.42E+12,167.6,166.5,134.1,154.7,110.6,183.6,147,205.4,0.496,0.54,-0.174
32:22.6,1.42E+12,163.7,162.4,109.5,143.9,98,233.6,155.7,231.2,0.501,0.975,0.261
32:22.7,1.42E+12,123.6,132.6,128.8,152.9,99.5,183.6,159.3,279.1,0.477,0.545,-0.022
32:22.7,1.42E+12,99.9,87.3,125.2,126.3,93.3,231.5,161,231.2,0.398,0.892,-0.227
32:22.8,1.42E+12,92.7,81.9,125.2,104,90.2,218.7,155.7,266.3,0.213,0.589,-0.213
32:22.9,1.42E+12,68.3,64,99.2,126.3,78,193.7,126.5,251.6,0.731,1.063,-0.042
32:22.9,1.42E+12,91,72.9,95.8,66.4,72,181.5,147,231.2,0.599,0.54,-0.31
32:22.9,1.42E+12,83.9,80.1,89.1,90.7,70.5,136.7,109.9,239.3,0.74,0.868,-0.335
32:22.9,1.42E+12,82.2,67.5,87.4,87.4,44.2,142.4,111.5,147.5,0.501,0.956,-0.369
32:22.9,1.42E+12,80.4,51.7,74.2,121.1,67.5,112.5,113.2,143.9,0.252,0.32,-1.014
32:23.0,1.42E+12,78.7,39.7,77.5,138.5,67.5,101.7,92.1,92.3,1.259,1.039,-1.053
32:23.0,1.42E+12,78.7,53.5,75.8,60.1,66.1,134.8,100.1,119.3,0.486,0.819,-0.716
32:23.0,1.42E+12,76.9,60.5,74.2,94,66.1,51.4,98.5,115.9,0.584,0.721,0.061
32:23.0,1.42E+12,80.4,39.7,75.8,84.1,66.1,105.3,98.5,47.6,0.936,0.951,0.599
32:23.0,1.42E+12,75.2,80.1,72.6,84.1,49.9,70,100.1,107.4,0.784,0.638,0.672
32:23.0,1.42E+12,99.9,27.9,69.3,85.8,67.5,82.2,70.1,114.2,0.472,0.54,0.066
32:23.1,1.42E+12,73.5,57,69.3,72.8,61.6,91,106.6,105.7,0.652,0.54,-0.164
32:23.1,1.42E+12,75.2,57,70.9,80.9,64.6,61.5,95.3,105.7,0.389,0.555,-0.442
32:23.1,1.42E+12,82.2,26.2,77.5,80.9,63.1,76.9,95.3,72.8,0.78,0.956,-0.667
32:23.2,1.42E+12,71.7,80.1,92.5,60.1,81.1,76.9,95.3,100.7,0.848,0.545,-1.034
32:23.2,1.42E+12,71.7,32.9,67.7,112.5,70.5,64.9,96.9,100.7,1.762,0.54,-1.097
32:23.2,1.42E+12,71.7,57,141.3,72.8,60.1,76.9,82.6,99,2.119,0.853,-0.159
32:23.2,1.42E+12,64.9,71.1,77.5,82.5,64.6,44.7,92.1,124.5,2.158,0.863,0.447
32:23.2,1.42E+12,275.7,199.8,77.5,72.8,78,78.7,98.5,66.4,2.114,0.946,-0.863
32:23.3,1.42E+12,237.9,174.7,119.9,126.3,134.9,107.1,126.5,143.9,0.613,0.545,-0.467
32:23.3,1.42E+12,204,158.4,119.9,152.9,82.6,173.5,128.2,184.3,0.96,1.068,0.232
32:23.3,1.42E+12,167.6,158.4,128.8,126.3,93.3,204,131.6,223.1,0.569,0.55,-0.125
32:23.4,1.42E+12,140.5,140.4,125.2,138.5,96.4,183.6,154,243.4,0.682,0.604,-0.154
32:23.4,1.42E+12,99.9,107.7,100.9,99,93.3,204,168.2,231.2,0.56,0.951,0.076
32:23.4,1.42E+12,89.2,109.6,127,109.1,115.4,222.9,162.8,272.6,0.178,0.54,-0.164
32:23.6,1.42E+12,83.9,74.7,97.5,97.3,67.5,216.6,154,264.1,0.701,1.068,-0.081
32:23.6,1.42E+12,83.9,71.1,94.1,60.1,72,181.5,124.8,264.1,0.477,0.569,-0.232
32:23.7,1.42E+12,105.3,67.5,87.4,97.3,75,152,100.1,251.6,0.726,0.696,-0.349
32:23.7,1.42E+12,75.2,65.8,74.2,72.8,70.5,146.2,114.8,176.8,0.54,0.946,-0.408
32:23.7,1.42E+12,78.7,65.8,72.6,87.4,66.1,131,111.5,158.3,0.144,0.53,-0.266
32:23.7,1.42E+12,91,53.5,77.5,84.1,47.1,110.7,108.3,140.3,0.716,1,-0.848
32:23.7,1.42E+12,76.9,62.2,79.1,69.6,64.6,99.9,95.3,126.3,0.565,0.824,-0.912
32:23.7,1.42E+12,58.1,32.9,74.2,82.5,67.5,71.7,92.1,121.1,0.501,0.716,-0.677
32:23.7,1.42E+12,76.9,60.5,85.8,82.5,66.1,89.2,106.6,117.6,0.506,0.872,0.345
32:23.7,1.42E+12,73.5,58.7,51.7,80.9,64.6,85.7,100.1,112.5,0.824,0.956,0.481
32:23.7,1.42E+12,75.2,26.2,67.7,80.9,55.8,87.4,82.6,110.8,0.374,0.54,0.296
32:23.8,1.42E+12,71.7,57,70.9,60.1,44.2,83.9,147,122.8,0.452,0.682,-0.105
32:23.8,1.42E+12,51.4,76.5,69.3,79.2,64.6,82.2,70.1,104,0.599,0.667,-0.325
32:23.8,1.42E+12,76.9,55.2,85.8,79.2,90.2,80.4,96.9,104,0.584,0.931,-0.628
32:23.8,1.42E+12,70,57,50.1,79.2,63.1,76.9,96.9,152.9,0.833,0.54,-1.102
32:23.8,1.42E+12,71.7,26.2,59.6,79.2,91.8,83.9,70.1,107.4,1.752,0.54,-1.097
32:23.9,1.42E+12,70,55.2,69.3,72.8,32.8,75.2,147,131.5,2.109,0.726,-0.457
32:23.9,1.42E+12,76.9,57,75.8,79.2,61.6,75.2,82.6,97.3,2.466,0.623,-0.926
32:24.0,1.42E+12,278,197.7,94.1,95.7,70.5,78.7,119.8,104,2.021,0.848,-0.926
32:24.0,1.42E+12,260,191.4,114.7,152.9,76.5,119.9,114.8,131.5,0.105,0.54,0.081
32:24.0,1.42E+12,218.7,158.4,95.8,138.5,70.5,165.6,147,186.2,0.667,0.54,-0.203
32:24.0,1.42E+12,173.5,160.4,107.8,143.9,67.5,197.8,175.4,219.1,0.736,0.731,-0.027
32:24.1,1.42E+12,129.2,138.5,123.4,199.6,134.9,222.9,148.8,241.3,0.784,0.652,-0.066
32:24.1,1.42E+12,114.4,113.4,100.9,138.5,99.5,227.2,173.5,279.1,0.213,0.897,0.115
32:24.1,1.42E+12,75.2,87.3,141.3,124.5,67.5,231.5,171.7,279.1,0.213,0.545,-0.232
32:24.2,1.42E+12,87.4,74.7,74.2,97.3,128.3,222.9,166.4,247.5,0.271,0.54,-0.374
32:24.2,1.42E+12,105.3,72.9,94.1,92.3,67.5,187.6,175.4,276.9,0.604,0.863,-0.305
32:24.2,1.42E+12,83.9,65.8,89.1,87.4,146.5,157.8,121.5,262,0.745,0.613,-0.154
32:24.2,1.42E+12,63.2,67.5,113,85.8,72,146.2,116.5,217.2,0.467,0.872,-0.086
32:24.3,1.42E+12,51.4,64,127,107.4,44.2,152,113.2,169.3,0.359,0.364,-0.457
32:24.3,1.42E+12,78.7,62.2,61.2,80.9,90.2,134.8,108.3,152.9,0.345,0.54,-0.623
32:24.3,1.42E+12,76.9,62.2,77.5,84.1,58.7,99.9,109.9,117.6,0.677,0.662,-0.946
32:24.4,1.42E+12,61.5,62.2,74.2,84.1,81.1,96.3,70.1,119.3,0.868,0.76,-1
32:24.4,1.42E+12,105.3,76.5,72.6,72.8,102.7,92.7,101.7,117.6,0.32,0.78,-0.247
32:24.4,1.42E+12,51.4,57,113,79.2,66.1,66.6,70.1,114.2,0.784,0.662,0.061
32:24.5,1.42E+12,73.5,58.7,61.2,77.6,115.4,96.3,79.4,114.2,0.477,0.54,0.315
32:24.5,1.42E+12,75.2,58.7,85.8,77.6,0,82.2,100.1,92.3,0.506,0.638,0.217
32:24.5,1.42E+12,73.5,48.3,54.8,77.6,90.2,76.9,100.1,105.7,0.843,0.652,0.012
32:24.5,1.42E+12,105.3,80.1,48.5,109.1,64.6,78.7,96.9,121.1,0.134,0.74,0.042
32:24.5,1.42E+12,51.4,53.5,85.8,97.3,61.6,105.3,98.5,104,0.428,0.54,-0.711
32:24.5,1.42E+12,76.9,57,61.2,76,66.1,63.2,101.7,99,0.775,0.54,-1.087
32:24.5,1.42E+12,71.7,57,66.1,76,32.8,75.2,98.5,99,1.342,0.584,-1.043
32:24.6,1.42E+12,76.9,55.2,69.3,76,64.6,76.9,70.1,85.8,2.358,0.682,-0.609
32:24.6,1.42E+12,98.1,55.2,74.2,72.8,44.2,75.2,95.3,85.8,2.373,0.775,-0.227
32:24.6,1.42E+12,246.7,178.8,141.3,102.3,44.2,80.4,95.3,100.7,2.001,0.354,-1.18
32:24.7,1.42E+12,255.5,183,82.4,112.5,82.6,107.1,108.3,105.7,-0.276,0.545,0.657
32:24.7,1.42E+12,220.8,168.5,116.4,126.3,55.8,144.3,124.8,156.5,0.784,0.706,0.022
32:24.7,1.42E+12,187.6,197.7,127,142.1,96.4,185.6,145.3,162,0.946,0.941,-0.051
32:24.8,1.42E+12,165.6,172.6,132.3,152.9,98,208.2,157.5,219.1,0.349,0.75,0.203
32:24.8,1.42E+12,116.2,134.6,132.3,121.1,98,214.5,166.4,243.4,0.33,0.437,-0.286
32:24.8,1.42E+12,99.9,102.1,87.4,126.3,94.9,233.6,170,247.5,0.286,0.54,-0.247
32:24.8,1.42E+12,91,83.7,109.5,105.7,73.5,199.9,164.6,257.8,0.174,0.706,-0.433
32:24.9,1.42E+12,85.7,67.5,87.4,95.7,81.1,195.8,150.5,243.4,0.565,0.902,-0.291
32:24.9,1.42E+12,85.7,53.5,97.5,85.8,109,169.6,128.2,259.9,0.325,0.711,0.051
32:25.0,1.42E+12,82.2,65.8,87.4,72.8,69,152,116.5,239.3,0.736,0.99,-0.178
32:25.0,1.42E+12,98.1,67.5,61.2,74.4,70.5,119.9,114.8,209.3,0.359,0.54,-0.266
32:25.0,1.42E+12,51.4,67.5,80.8,85.8,47.1,112.5,113.2,195.7,0.159,0.535,-0.418
32:25.1,1.42E+12,78.7,65.8,79.1,84.1,67.5,107.1,109.9,126.3,0.882,0.951,-1.043
32:25.1,1.42E+12,76.9,39.7,77.5,74.4,69,98.1,106.6,135,0.569,0.335,-0.96
32:25.1,1.42E+12,64.9,55.2,74.2,85.8,67.5,92.7,100.1,117.6,0.96,1.063,-0.628
32:25.1,1.42E+12,75.2,58.7,61.2,50.7,66.1,134.8,119.8,99,0.56,0.54,-0.022
32:25.1,1.42E+12,64.9,60.5,72.6,80.9,51.4,58.1,100.1,72.8,0.78,0.868,0.511
32:25.2,1.42E+12,71.7,58.7,70.9,80.9,64.6,92.7,100.1,99,0.828,0.941,0.315
32:25.2,1.42E+12,76.9,46.6,70.9,79.2,67.5,76.9,100.1,105.7,0.569,0.599,0.296
32:25.2,1.42E+12,73.5,46.6,72.6,112.5,64.6,80.4,90.5,99,0.868,1.058,-0.076
32:25.2,1.42E+12,71.7,55.2,67.7,47.6,61.6,105.3,126.5,99,0.569,0.54,-0.521
32:25.2,1.42E+12,71.7,55.2,69.3,80.9,64.6,64.9,101.7,149.3,0.579,0.55,-0.97
32:25.3,1.42E+12,71.7,55.2,67.7,77.6,141.5,105.3,96.9,99,1.327,0.956,-1.092
32:25.3,1.42E+12,71.7,51.7,61.2,110.8,61.6,75.2,95.3,100.7,1.801,0.535,-1.014
32:25.3,1.42E+12,64.9,26.2,69.3,124.5,90.2,75.2,76.3,102.3,2.036,0.54,-0.652
32:25.3,1.42E+12,71.7,58.7,79.1,60.1,61.6,105.3,116.5,99,2.036,0.545,0.154
32:25.4,1.42E+12,257.7,191.4,99.2,100.7,72,82.2,95.3,152.9,1.195,0.545,-0.77
32:25.4,1.42E+12,235.8,150.3,114.7,119.3,78,134.8,116.5,99,0.956,0.951,-0.291
32:25.4,1.42E+12,201.9,144.4,125.2,152.9,87.2,169.6,131.6,169.3,0.736,0.545,0.012
32:25.5,1.42E+12,183.6,126.8,128.8,197.6,115.4,183.6,175.4,199.6,0.428,0.54,-0.095
32:25.5,1.42E+12,177.5,154.3,132.3,126.3,91.8,266.7,175.4,199.6,0.506,0.54,-0.13
32:25.5,1.42E+12,118,128.7,128.8,151.1,91.8,204,166.4,247.5,0.393,0.56,-0.134
32:25.6,1.42E+12,94.5,96.5,107.8,114.2,90.2,218.7,168.2,239.3,0.442,0.956,-0.144
32:25.7,1.42E+12,89.2,81.9,109.5,105.7,120.2,191.7,173.5,264.1,0.227,0.54,-0.301
32:25.7,1.42E+12,83.9,53.5,94.1,124.5,70.5,204,135,231.2,0.799,1.097,-0.305
32:25.7,1.42E+12,82.2,71.1,114.7,85.8,69,181.5,116.5,253.7,0.462,0.858,0.139
32:25.7,1.42E+12,87.4,67.5,89.1,115.9,70.5,114.4,111.5,211.3,0.643,0.599,-0.428
32:25.7,1.42E+12,78.7,65.8,64.4,55.4,69,138.6,175.4,162,0.594,0.956,-0.164
32:25.7,1.42E+12,75.2,80.1,77.5,89,49.9,107.1,113.2,147.5,0.609,0.652,-0.701
32:25.8,1.42E+12,103.5,53.5,74.2,97.3,58.7,105.3,108.3,126.3,0.902,1.063,-0.628
32:25.8,1.42E+12,76.9,62.2,85.8,79.2,63.1,98.1,88.9,119.3,0.936,0.853,-0.887
32:25.8,1.42E+12,51.4,38,85.8,76,67.5,64.9,100.1,115.9,0.506,0.721,-0.105
