time,time_milisec,gx,gy,gz,resultant,MA_gx,MA_gy,MA_gz,MA_gR
45:29.9,1.42E+12,1.037072,-0.6544324,0.4806979,1.317144856,-0.24480476,0.039009791,-0.077338384,2.134096424
45:29.9,1.42E+12,1.0509279,-0.9134339,0.37304708,1.441518319,-0.205815963,0.041802311,-0.075931463,2.134586806
45:29.9,1.42E+12,0.95500106,-0.763149,0.2941741,1.257363043,-0.161007638,0.043465035,-0.076315177,2.128322698
45:29.9,1.42E+12,0.7940577,-0.6448397,0.123638056,1.030355394,-0.11178669,0.044744055,-0.079640634,2.112240367
45:29.9,1.42E+12,0.858009,-0.5371889,-0.18119483,1.028388509,-0.05322889,0.052226313,-0.086931048,2.087427583
45:30.0,1.42E+12,0.9347501,-0.20997268,-0.4124845,1.043067466,0.01790594,0.068832257,-0.095393903,2.051872219
45:30.0,1.42E+12,0.92515737,0.31655717,-0.48176426,1.090055688,0.098313662,0.07492892,-0.103707525,2.011754207
45:30.0,1.42E+12,0.73117274,0.2835156,-0.5180032,0.939852109,0.16680518,0.047600524,-0.113811777,1.967378878
45:30.0,1.42E+12,0.6373781,0.30909607,-0.5243985,0.881354077,0.220076366,0.040310104,-0.121251407,1.942192872
45:30.0,1.42E+12,0.67574865,0.7919261,-0.51054263,1.159498583,0.262305345,0.032167004,-0.110720812,1.922606449
45:30.1,1.42E+12,0.7034607,0.80791414,-0.37304762,1.134348598,0.301102287,-0.005201697,-0.095329934,1.882057318
45:30.1,1.42E+12,0.56809783,0.014921425,0.049028795,0.570404783,0.351730162,-0.042890156,-0.068065486,1.832838209
45:30.2,1.42E+12,0.4689736,-0.13856082,0.21743326,0.535175262,0.415638528,-0.032210338,-0.031805265,1.778945445
45:30.2,1.42E+12,0.4338007,0.00959244,0.25473776,0.503156426,0.481166992,0.005414167,0.005286314,1.713794203
45:30.2,1.42E+12,0.37411287,-0.041568484,0.3677181,0.526217616,0.535077681,0.034725039,0.042633698,1.661360352
45:30.2,1.42E+12,0.39010063,0.20677476,0.42420802,0.612279958,0.589180224,0.064995183,0.074459983,1.615540353
45:30.2,1.42E+12,0.4135495,0.17160158,0.43806416,0.626394843,0.64893178,0.09543586,0.099272968,1.567757614
45:30.2,1.42E+12,0.4124837,0.061818894,0.44019577,0.606412973,0.71017552,0.13450992,0.121080257,1.513484451
45:30.2,1.42E+12,0.4369981,-0.040502686,0.4806979,0.650905737,0.77007629,0.174244806,0.141544573,1.460328169
45:30.2,1.42E+12,0.45511746,-0.074609786,0.51480526,0.691175071,0.827546917,0.213382819,0.158939244,1.410585219
45:30.3,1.42E+12,0.52866143,-0.033041574,0.44232735,0.690092847,0.88077547,0.246722607,0.171686805,1.369699448
45:30.3,1.42E+12,0.58834875,0.16520654,0.3709155,0.714860658,0.928866619,0.278634158,0.180661259,1.337733807
45:30.3,1.42E+12,0.5180027,0.123638056,0.4284712,0.683520838,0.965681077,0.303042115,0.189998104,1.317030145
45:30.3,1.42E+12,0.21956486,-0.36025777,0.45405164,0.619804227,0.986998078,0.308350052,0.199356266,1.308375488
45:30.3,1.42E+12,-0.24194846,-0.7503584,0.4359323,0.900896085,0.992071522,0.297350489,0.207989648,1.315701164
45:30.4,1.42E+12,-0.7034612,-0.7269101,0.3677181,1.076323629,0.983928433,0.286009838,0.215471916,1.330492671
45:30.4,1.42E+12,-1.1798965,-0.7855316,0.24834271,1.439058632,0.961694798,0.278932599,0.222272043,1.350343129
45:30.4,1.42E+12,-1.6595286,-1.0402699,0.11724327,1.962127066,0.923068395,0.265694743,0.228240805,1.379588241
45:30.4,1.42E+12,-2.0954614,-1.2726253,0.028777853,2.451807863,0.868027903,0.242949506,0.233570056,1.414399174
45:30.5,1.42E+12,-2.611333,-1.6264873,-0.008526909,3.076457977,0.796743853,0.2094605,0.238920624,1.456064122
45:30.5,1.42E+12,-3.4085886,-1.4570173,0.013855628,3.706962049,0.711944827,0.174649842,0.243908799,1.512015121
45:30.5,1.42E+12,-3.4533544,0.6800121,0.13749447,3.522354014,0.623884298,0.181535237,0.248705125,1.562213057
45:30.5,1.42E+12,-2.3970969,1.8812248,0.012789832,3.047169814,0.55601097,0.221611194,0.246829232,1.602962046
45:30.5,1.42E+12,-1.5753267,1.3109951,-0.6650907,2.154694411,0.508921716,0.246061793,0.231203874,1.630201899
45:30.5,1.42E+12,-1.215069,2.5718956,-0.9358164,2.994460216,0.463154124,0.313295611,0.211485654,1.663420657
45:30.6,1.42E+12,-1.6616602,2.1412923,-1.1042209,2.926696283,0.402635168,0.36104569,0.188505924,1.694213604
