time,time_milisec,gx,gy,gz,resultant
51:17.2,1.42163E+12,-2.8820586,1.1415249,-0.23128968,3.10851022
51:17.2,1.42163E+12,-1.921728,-1.9366497,-1.5977094,3.16169668
51:17.2,1.42163E+12,-2.3725824,-1.1383283,-1.927057,3.261669395
51:17.2,1.42163E+12,-1.7757063,-1.4047909,-0.88678765,2.43165842
51:17.2,1.42163E+12,-1.1735011,-2.7765396,-0.60860074,3.075170214
51:17.3,1.42163E+12,-0.45511797,-3.703829,-0.5073447,3.766016499
51:17.3,1.42163E+12,0.44765687,-3.0184875,-0.36665285,3.073450467
51:17.3,1.42163E+12,1.1084838,-1.2800862,-0.2664626,1.714164325
51:17.4,1.42163E+12,1.7714423,0.66509014,-0.14708772,1.89789028
51:17.4,1.42163E+12,2.6337147,2.0538924,0.3336107,3.356519508
51:17.4,1.42163E+12,3.289213,3.0227504,0.77593833,4.534095547
51:17.4,1.42163E+12,2.45785,2.5249982,0.5265293,3.562846564
51:17.4,1.42163E+12,-2.0283127,0.73223853,-0.23875053,2.169614595
51:17.4,1.42163E+12,-2.2020464,3.598309,-0.21210428,4.223958361
51:17.4,1.42163E+12,-0.40182546,0.8100457,0.041567683,0.905188162
51:17.5,1.42163E+12,-0.5574398,0.83882356,0.46257856,1.108306374
51:17.5,1.42163E+12,-0.9017093,2.7786703,0.8665356,3.047125243
51:17.5,1.42163E+12,-0.7791368,1.5667992,0.27605477,1.771473997
51:17.5,1.42163E+12,0.693868,1.4015924,1.303534,2.035955536
51:17.5,1.42163E+12,1.3045998,4.6492376,2.20098,5.306760204
51:17.6,1.42163E+12,1.6765816,4.4371333,2.6667564,5.441568476
51:17.6,1.42163E+12,2.043234,-2.440797,2.2404163,3.89252622
51:17.6,1.42163E+12,2.4397302,-2.3843067,1.2235953,3.624139532
51:17.6,1.42163E+12,2.8799264,-0.1875896,1.0082935,3.05709367
51:17.6,1.42163E+12,3.5908482,-1.4186465,0.52866143,3.896951577
51:17.7,1.42163E+12,4.0949955,1.4346337,-0.29950416,4.349352221
51:17.7,1.42163E+12,3.7294087,2.4429278,-0.50627893,4.486948166
51:17.7,1.42163E+12,2.2436142,-0.07034633,-0.4092866,2.281724963
51:17.7,1.42163E+12,1.4005266,0.61179763,0.06714814,1.529797362
51:17.7,1.42163E+12,0.64057547,-0.23448734,0.6054023,0.912048897
51:17.8,1.42163E+12,-0.22169697,0.050094593,1.033874,1.058562451
51:17.8,1.42163E+12,-0.81430995,0.7471605,0.89424795,1.421628961
51:17.8,1.42163E+12,-0.778071,0.040501885,0.2909767,0.831686434
51:17.8,1.42163E+12,-0.97631913,-0.75568795,-0.18226062,1.247991288
51:17.8,1.42163E+12,-1.4250418,-0.81111205,-0.5126742,1.717987696
51:17.9,1.42163E+12,-2.2372193,-1.1830939,-0.54038626,2.587832816
51:17.9,1.42163E+12,-2.7040617,-1.1884228,-1.2108059,3.19223266
51:17.9,1.42163E+12,-2.992907,-1.3802762,-1.7533236,3.733202157
51:17.9,1.42163E+12,-2.888454,-1.9132011,-1.9878106,3.994358014
51:17.9,1.42163E+12,-3.0898993,-3.8551798,-1.330181,5.116568231
51:18.0,1.42163E+12,-3.4011276,-3.3030694,-0.55850565,4.773873163
51:18.0,1.42163E+12,-3.6153634,-0.028778385,-0.33254573,3.630739232
51:18.0,1.42163E+12,-2.5015502,1.1202081,-0.3623894,2.764768646
51:18.0,1.42163E+12,-2.0080616,-3.0952287,-2.0368395,4.214435578
51:18.0,1.42163E+12,-2.0826714,-0.14602192,-1.5891825,2.623803266
51:18.1,1.42163E+12,-1.6520678,-1.9142668,-0.9496729,2.701041283
51:18.1,1.42163E+12,-0.97525334,-4.009728,-0.74289787,4.192962551
51:18.1,1.42163E+12,-0.1289681,-3.5279639,-0.48069844,3.56289672
51:18.1,1.42163E+12,0.6917364,-2.3533971,-0.4188793,2.488460774
51:18.1,1.42163E+12,1.4644773,-0.7311733,-0.4583159,1.699812231
51:18.2,1.42163E+12,1.8769616,0.93901354,-0.10871716,2.101559111
51:18.2,1.42163E+12,2.5857518,2.0400364,0.5744929,3.343337102
51:18.2,1.42163E+12,2.9300213,3.011026,0.59687567,4.243531896
51:18.2,1.42163E+12,0.96459377,2.2308235,0.050094593,2.430951274
51:18.2,1.42163E+12,-1.4463586,3.0888329,-0.24727744,3.419647353
51:18.3,1.42163E+12,-1.365354,2.8799264,-0.21956538,3.194742019
51:18.3,1.42163E+12,0.48389584,1.3866707,0.5265293,1.56020637
51:18.3,1.42163E+12,-0.07780718,2.2105725,0.6203245,2.29727822
51:18.3,1.42163E+12,-1.1990817,3.7784379,0.7109215,4.027381192
51:18.3,1.42163E+12,0.95926476,0.13962607,0.6480366,1.166034199
51:18.4,1.42163E+12,-0.110848755,4.2133045,1.1383275,4.365777337
51:18.4,1.42163E+12,0.59367824,3.3062663,1.9355834,3.876897445
51:18.4,1.42163E+12,0.4124837,2.1370292,1.8449861,2.853245575
51:18.4,1.42163E+12,1.1607102,-0.31229424,1.6573964,2.047373607
51:18.4,1.42163E+12,4.0480976,-2.4898257,1.1457886,4.888676478
51:18.5,1.42163E+12,3.7187505,0.39543015,0.57662445,3.783908831
51:18.5,1.42163E+12,2.6273198,-1.0967598,0.7460947,2.943186826
51:18.5,1.42163E+12,3.1559818,-0.28245062,0.37624475,3.19085562
51:18.5,1.42163E+12,3.5940459,2.2926428,-0.7087907,4.321546158
51:18.5,1.42163E+12,2.6507685,1.1798956,-0.48496217,2.941753826
51:18.6,1.42163E+12,1.7852982,0.7386336,0.4156811,1.976274281
51:18.6,1.42163E+12,0.89957696,0.52439773,0.69813144,1.253642371
51:18.6,1.42163E+12,-0.10658503,0.17053579,0.885721,0.908264562
51:18.6,1.42163E+12,-0.7482268,0.28671354,0.7119873,1.071902007
51:18.7,1.42163E+12,-0.85374606,-0.069280535,0.360257,0.929229376
51:18.7,1.42163E+12,-1.0061628,-1.0338749,0.010658237,1.442696949
51:18.7,1.42163E+12,-1.5444169,-1.2395837,-0.24301425,1.995206064
51:18.7,1.42163E+12,-2.3139606,-1.3621565,-0.24940903,2.696681081
51:18.7,1.42163E+12,-2.678481,-1.1202086,-0.68427604,2.982844527
51:18.7,1.42163E+12,-3.1005578,-1.8375257,-1.2736912,3.822597107
51:18.8,1.42163E+12,-2.81491,-2.2350879,-1.7138869,3.982052804
51:18.8,1.42163E+12,-2.8479514,-2.8809927,-1.5476146,4.3365951
51:18.8,1.42163E+12,-3.1549165,-2.2937095,-0.83456093,3.988871186
51:18.8,1.42163E+12,-2.9897094,0.8889187,-0.099124454,3.120635257
51:18.8,1.42163E+12,-1.9590328,0.14495532,-0.61499554,2.058407411
51:18.9,1.42163E+12,-1.9984691,-3.0611215,-1.9227937,4.130554345
51:18.9,1.42163E+12,-1.4772685,-0.9240924,-1.5977094,2.364094819
51:18.9,1.42163E+12,-0.91023594,-1.9291886,-1.0402699,2.373280343
51:18.9,1.42163E+12,-0.43593284,-3.1090846,-0.6576298,3.207634868
51:18.9,1.42163E+12,0.2248941,-3.0472653,-0.47430366,3.092146039
51:19.0,1.42163E+12,0.7897945,-1.772509,-0.23555313,1.954750313
51:19.0,1.42163E+12,1.5017824,-0.15987755,-0.058622036,1.511405886
51:19.0,1.42163E+12,2.165807,1.2758219,0.2792524,2.529115139
51:19.0,1.42163E+12,2.5196688,2.2830503,0.65336585,3.462359956
51:19.0,1.42163E+12,2.114646,1.5753261,0.59261245,2.702696717
51:19.1,1.42163E+12,-0.7588853,1.0317425,0.047962997,1.281678561
51:19.1,1.42163E+12,-2.3459363,3.7080915,-0.35919198,4.402542285
51:19.1,1.42163E+12,-0.7503584,1.3728145,-0.06075363,1.56567825
51:19.1,1.42163E+12,-0.29843837,1.410119,0.34746662,1.482644295
51:19.1,1.42163E+12,-0.889985,3.143191,0.71838266,3.344816379
51:19.2,1.42163E+12,-0.7183832,1.212937,0.39116642,1.462977018
51:19.2,1.42163E+12,0.39862755,1.7501253,1.3014024,2.217090593
51:19.2,1.42163E+12,1.2438467,3.721948,2.178597,4.488467045
51:19.2,1.42163E+12,1.616894,4.707859,2.491957,5.566698506
51:19.2,1.42163E+12,1.8311299,1.2022785,2.6518345,3.439583771
51:19.3,1.42163E+12,3.1986156,-3.5087783,1.8620396,5.099986116
51:19.3,1.42163E+12,3.273225,-1.1361966,0.68747264,3.532359445
51:19.3,1.42163E+12,3.1559818,-0.84521943,0.49988306,3.305223151
51:19.3,1.42163E+12,3.6302848,-0.1417582,-0.10871716,3.634677776
51:19.4,1.42163E+12,3.3531637,2.1455557,-0.7834,4.057195043
51:19.4,1.42163E+12,2.392833,0.5840856,-0.48389637,2.510171598
51:19.4,1.42163E+12,1.2140027,-0.24301425,0.001065797,1.23808708
51:19.4,1.42163E+12,0.57555866,0.045831405,0.44765687,0.7305922
51:19.4,1.42163E+12,-0.07674138,-0.8292314,0.78553104,1.14480259
51:19.4,1.42163E+12,-0.75675374,-0.08846568,0.62565374,0.985872711
51:19.5,1.42163E+12,-0.76208323,-0.18439221,0.20251103,0.809803713
51:19.5,1.42163E+12,-0.8366925,-0.79832196,-0.21636799,1.176514938
51:19.5,1.42163E+12,-1.7138869,-1.08397,-0.6011399,2.11512847
51:19.5,1.42163E+12,-2.6337156,-1.5071121,-0.5851519,3.090347471
51:19.5,1.42163E+12,-3.0366068,-1.7533236,-0.7972562,3.595934086
51:19.6,1.42163E+12,-3.4448273,-2.6688888,-1.5412195,4.622246218
51:19.6,1.42163E+12,-3.2700279,-2.5996082,-1.8588425,4.572345208
51:19.6,1.42163E+12,-3.299872,-1.8236699,-1.2086743,3.959270221
51:19.6,1.42163E+12,-3.3233204,0.7652798,-0.4487232,3.439689545
51:19.7,1.42163E+12,-2.63265,1.2118711,-0.5478474,2.949510868
51:19.7,1.42163E+12,-2.5910816,-3.5215688,-2.0325763,4.821464206
51:19.7,1.42163E+12,-2.2926438,-1.35363,-1.7426648,3.182044999
51:19.7,1.42163E+12,-1.5550756,-1.5113757,-0.85481185,2.330926839
51:19.7,1.42163E+12,-0.7375686,-3.2604353,-0.51374,3.382066613
51:19.7,1.42163E+12,0.10445291,-3.916999,-0.3272162,3.932030267
51:19.8,1.42163E+12,0.7567532,-2.4471917,-0.14495613,2.565625636
51:19.8,1.42163E+12,1.6488695,-0.38477245,-0.19931445,1.704859735
51:19.8,1.42163E+12,2.0986583,1.1777638,-0.11511194,2.409303839
51:19.8,1.42163E+12,2.747761,2.0602877,0.43486652,3.461803693
51:19.8,1.42163E+12,2.9076385,2.4407961,0.64377314,3.85049232
51:19.9,1.42163E+12,1.0892981,1.7863641,0.39649594,2.129524848
51:19.9,1.42163E+12,-2.0357735,2.0752096,0.18226008,2.912745674
51:19.9,1.42163E+12,-1.4570173,2.0762756,-0.19824864,2.544233146
51:20.0,1.42163E+12,-0.053292517,1.2427809,0.1886554,1.258147574
51:20.0,1.42163E+12,-0.55957144,3.7390015,0.2803182,3.791019745
51:20.0,1.42163E+12,0.061818894,2.789329,0.9347501,2.942437016
51:20.0,1.42163E+12,-0.27712163,0.91023546,0.31549138,1.002426956
51:20.0,1.42163E+12,0.90703803,2.8276997,1.6296844,3.387399419
51:20.0,1.42163E+12,1.13513,4.0587564,2.0347073,4.6799634
51:20.0,1.42163E+12,0.91023546,2.861807,2.2894456,3.776245365
51:20.1,1.42163E+12,1.9505053,-2.7498934,2.0133903,3.926846717
51:20.1,1.42163E+12,4.120576,-2.8788612,1.2992707,5.191829421
51:20.1,1.42163E+12,3.421378,0.89211607,0.5808876,3.583173022
51:20.1,1.42163E+12,3.011026,0.32934728,0.3581254,3.050082131
51:20.1,1.42163E+12,3.4043245,1.2001469,0.035172634,3.609849719
51:20.2,1.42163E+12,3.186891,1.9696904,-0.55104476,3.78676707
51:20.2,1.42163E+12,1.5817208,-0.3932991,-0.0831367,1.632003855
51:20.2,1.42163E+12,0.77593833,0.8771944,0.03410684,1.171628603
51:20.2,1.42163E+12,0.35279614,0.5958099,0.45938116,0.830954634
51:20.2,1.42163E+12,-0.4039576,-1.0487968,0.943277,1.467285919
51:20.4,1.42163E+12,-0.9496729,-0.029844182,0.7226458,1.193727877
51:20.4,1.42163E+12,-0.6928027,-0.4519206,0.25154036,0.864569467
51:20.4,1.42163E+12,-1.1191429,-1.2374521,-0.3208209,1.69902754
51:20.4,1.42163E+12,-2.2233632,-1.3589592,-0.48709375,2.650919529
51:20.4,1.42163E+12,-2.8277001,-1.1543161,-0.80151933,3.157652095
51:20.4,1.42163E+12,-3.227394,-2.2649317,-1.5465487,4.235304064
51:20.4,1.42163E+12,-2.5260646,-2.5175378,-1.9462423,4.06286328
51:20.4,1.42163E+12,-3.0653846,-3.403259,-1.1074183,4.71223194
51:20.4,1.42163E+12,-3.525832,-1.0349406,-0.43486705,3.700230086
51:20.4,1.42163E+12,-3.1058872,2.1231728,-0.11937566,3.764126537
51:20.5,1.42163E+12,-1.8684355,-3.0163558,-1.4218444,3.82244621
51:20.5,1.42163E+12,-2.2937095,-1.1564476,-1.8599086,3.17139312
51:20.5,1.42163E+12,-1.8300647,-0.9336848,-0.9336848,2.256694799
51:20.5,1.42163E+12,-1.1425915,-2.3139606,-0.6320494,2.656956047
51:20.5,1.42163E+12,-0.45511797,-3.6089683,-0.5030815,3.672175861
51:20.6,1.42163E+12,0.27818662,-3.1293359,-0.35705987,3.161901757
51:20.6,1.42163E+12,0.94967204,-1.8353941,-0.23981632,2.080399085
51:20.6,1.42163E+12,1.6563307,0.058621503,-0.09166361,1.659900625
51:20.7,1.42163E+12,2.392833,1.6371453,0.32188642,2.917105649
51:20.7,1.42163E+12,2.890585,2.6465054,0.8345604,4.006989336
51:20.7,1.42163E+12,2.4589157,2.542052,0.45938116,3.566416386
51:20.7,1.42163E+12,-1.4985852,1.1862907,-0.27605528,1.931126548
51:20.7,1.42163E+12,-2.6806128,3.5652678,-0.37304762,4.47615728
51:20.7,1.42163E+12,-0.49135694,1.3738804,-0.035173167,1.459526001
51:20.7,1.42163E+12,-0.91023594,1.2246616,0.4796321,1.59949131
51:20.8,1.42163E+12,-0.8068489,2.0773413,0.82923084,2.377809036
51:20.8,1.42163E+12,-0.5766252,1.3376414,0.32934728,1.493402413
51:20.8,1.42163E+12,1.0018988,2.5537763,1.441029,3.098731866
51:20.8,1.42163E+12,1.695767,5.58612,2.3747134,6.30235084
51:20.8,1.42163E+12,1.9494395,3.8242693,2.8159754,5.133718681
51:20.9,1.42163E+12,2.2755895,-3.6878412,2.3533967,4.931222599
51:20.9,1.42163E+12,2.9225605,-2.9140344,1.0445325,4.257229675
51:20.9,1.42163E+12,3.058989,0.2366184,0.6949338,3.145844077
51:20.9,1.42163E+12,3.401127,-0.63737863,0.49455407,3.49549712
51:20.9,1.42163E+12,3.8892863,0.6373781,-0.3389405,3.955714781
51:21.0,1.42163E+12,2.903375,2.2350872,-0.6949343,3.729361187
51:21.0,1.42163E+12,1.5827869,-0.62991774,-0.2280923,1.718731168
51:21.0,1.42163E+12,0.9422112,0.03304104,-0.019185679,0.942985549
51:21.0,1.42163E+12,0.34426922,-0.08953201,0.29843783,0.464330071
51:21.0,1.42163E+12,-0.549979,-0.99443847,0.5201345,1.249769846
51:21.1,1.42163E+12,-1.1862912,-0.05222672,0.40715444,1.255304417
51:21.1,1.42163E+12,-1.0818381,-0.7269101,0.044765607,1.304138002
51:21.1,1.42163E+12,-1.8044841,-1.5039147,-0.52972776,2.408014492
51:21.1,1.42163E+12,-2.4898257,-1.6296849,-0.62991774,3.041693812
51:21.1,1.42163E+12,-2.637979,-1.1010236,-0.93155324,3.00648925
51:21.2,1.42163E+12,-2.9417465,-1.741599,-1.5252315,3.743443692
51:21.2,1.42163E+12,-2.753091,-2.5292623,-1.573195,4.056059707
51:21.2,1.42163E+12,-3.1282701,-2.3800433,-0.8025851,4.011835337
51:21.3,1.42163E+12,-3.4650786,1.3045998,-0.42207694,3.72651302
51:21.3,1.42163E+12,-2.631584,2.8863213,-0.6512345,3.959822139
51:21.3,1.42163E+12,-1.9984691,-2.8095808,-1.9579669,3.965004085
51:21.3,1.42163E+12,-2.0730784,-0.86653614,-1.5582731,2.734365372
51:21.3,1.42163E+12,-1.6510019,-1.7511916,-0.7908611,2.533365464
51:21.3,1.42163E+12,-1.0008333,-3.34144,-0.6032715,3.539890545
51:21.3,1.42163E+12,-0.19824864,-3.9564352,-0.37304762,3.9789253
51:21.4,1.42163E+12,0.53931993,-2.813844,-0.1310997,2.868060525
51:21.4,1.42163E+12,1.3770779,-0.5872835,-0.074609786,1.498936981
51:21.4,1.42163E+12,2.2947745,1.0669156,0.07354346,2.531740023
51:21.4,1.42163E+12,3.0973597,2.3949645,0.5659662,3.95598405
51:21.4,1.42163E+12,2.6507685,2.7722757,0.4806979,3.865637938
51:21.5,1.42163E+12,-1.3717493,0.9379475,0.11724327,1.665889444
51:21.5,1.42163E+12,-2.828766,3.4512222,0.18226008,4.466102383
51:21.5,1.42163E+12,-0.50627893,1.9835464,0.2685939,2.064683356
51:21.5,1.42163E+12,0.68640685,1.971822,1.0189524,2.323252108
51:21.5,1.42163E+12,-0.577691,3.8370595,0.48602742,3.910623371
51:21.6,1.42163E+12,0.9123673,-2.204178,1.049862,2.606343217
51:21.6,1.42163E+12,0.18332589,1.6051698,0.46364436,1.680816635
51:21.6,1.42163E+12,0.2494085,4.2665973,1.8705665,4.66530558
51:21.6,1.42163E+12,0.46151277,3.0898986,2.399228,3.939132188
51:21.6,1.42163E+12,0.7492921,0.32721567,1.8204714,1.995651489
51:21.7,1.42163E+12,3.0014331,-3.4842637,1.240649,4.763182143
51:21.7,1.42163E+12,3.8722327,-1.1809623,1.0104257,4.172507415
51:21.7,1.42163E+12,3.3926,-0.2611336,0.5990075,3.454958104
51:21.7,1.42163E+12,3.0781746,-0.18972173,-0.075675584,3.084944083
51:21.7,1.42163E+12,3.621758,1.9302539,-0.5457158,4.140146962
51:21.8,1.42163E+12,3.0184867,0.80578226,-0.6885395,3.199161398
51:21.8,1.42163E+12,1.3664192,0.031975243,0.059687298,1.36809591
51:21.8,1.42163E+12,0.79725564,0.5414515,0.44978848,1.063529952
51:21.8,1.42163E+12,-0.00106633,-0.8377583,0.76847726,1.136836578
51:21.8,1.42163E+12,-0.94221175,-0.15028511,0.75035787,1.213830931
51:21.9,1.42163E+12,-1.0093602,0.14708692,0.3794424,1.088310209
51:21.9,1.42163E+12,-0.89851195,-0.9997674,-0.058622036,1.345472081
51:21.9,1.42163E+12,-1.6765825,-1.3951981,-0.38690403,2.215220383
51:21.9,1.42163E+12,-2.4184139,-1.0999577,-0.4146161,2.688966204
51:21.9,1.42163E+12,-2.8852563,-1.0029653,-0.66935384,3.127087762
51:22.0,1.42163E+12,-3.3531647,-2.2883804,-1.4889928,4.324060351
51:22.0,1.42163E+12,-2.4972868,-1.8140769,-1.8098137,3.578091948
51:22.0,1.42163E+12,-2.8330297,-2.837293,-0.9891089,4.129724599
51:22.0,1.42163E+12,-3.1112165,-0.4050234,-0.5233327,3.180815804
51:22.1,1.42163E+12,-2.7680128,2.448257,-0.17799717,3.699667579
51:22.1,1.42163E+12,-1.3131273,-2.6976666,-1.2683617,3.257368538
51:22.1,1.42163E+12,-1.6744509,-1.7842332,-2.1274369,3.242416027
51:22.1,1.42163E+12,-1.131933,-0.85374606,-1.3184568,1.936099942
51:22.1,1.42163E+12,-0.7087907,-2.4589164,-0.7897953,2.678139417
51:22.1,1.42163E+12,-0.20357762,-3.5599394,-0.4583159,3.595089129
51:22.2,1.42163E+12,0.360257,-2.8181078,-0.20038024,2.848099176
51:22.2,1.42163E+12,1.0946276,-0.8132436,-0.09699259,1.367107274
51:22.2,1.42163E+12,1.9163979,1.0253474,0.014921425,2.17350888
51:22.2,1.42163E+12,2.5079446,2.2393503,0.43912998,3.3907685
51:22.2,1.42163E+12,2.3747134,2.1594117,0.7556874,3.297481777
51:22.3,1.42163E+12,-0.043700077,0.6267196,0.35599354,0.722093176
51:22.3,1.42163E+12,-2.6997983,3.2561715,-0.039436888,4.230025882
51:22.3,1.42163E+12,-0.741832,2.641176,-0.003197924,2.743380325
51:22.3,1.42163E+12,-0.00106633,2.3970964,0.8121773,2.530949279
51:22.3,1.42163E+12,-1.0424014,2.576159,0.80684835,2.893821026
51:22.4,1.42163E+12,-0.71092236,1.1468544,0.3133598,1.385236435
51:22.4,1.42163E+12,0.54358315,2.4674425,0.87186486,2.672808161
51:22.4,1.42163E+12,1.4516875,4.3838406,1.9419785,5.00966421
51:22.4,1.42163E+12,1.4154485,4.6833444,2.4940886,5.491601512
51:22.4,1.42163E+12,1.2598342,-2.6507692,2.4653106,3.832951333
51:22.5,1.42163E+12,3.2998712,-4.961532,1.7980886,6.224072006
51:22.5,1.42163E+12,3.0568576,-0.20038024,0.6192587,3.125381891
51:22.5,1.42163E+12,3.0483308,-0.7055928,0.53185886,3.173807762
51:22.5,1.42163E+12,3.6963675,0.24194792,-0.08633409,3.705283399
51:22.5,1.42163E+12,3.4618804,1.8258007,-0.7087907,3.977505293
51:22.6,1.42163E+12,2.0965266,0,-0.3208209,2.12093136
51:22.6,1.42163E+12,1.3568265,0.11404561,-0.15881175,1.370841247
51:22.6,1.42163E+12,0.6192587,0.16200915,0.28671354,0.701379324
51:22.6,1.42163E+12,-0.3240188,-0.94221175,0.71838266,1.228342302
51:22.6,1.42163E+12,-1.151118,-0.01811988,0.6501682,1.322164766
51:22.7,1.42163E+12,-1.025348,-0.25260696,0.29737204,1.097077448
51:22.7,1.42163E+12,-1.080772,-1.0861015,-0.13429762,1.538089866
51:22.7,1.42163E+12,-2.126371,-1.4484906,-0.5958104,2.64094087
51:22.7,1.42163E+12,-2.872466,-1.4847294,-0.85800976,3.345394306
51:22.7,1.42163E+12,-3.1250725,-1.6797798,-1.365354,3.801569393
51:22.8,1.42163E+12,-2.8809927,-2.5857522,-1.8609743,4.295283311
51:22.8,1.42163E+12,-2.8319638,-2.822371,-1.3077983,4.206677242
51:22.8,1.42163E+12,-3.263633,-1.6254215,-0.5766252,3.69131305
51:22.8,1.42163E+12,-3.2433815,1.7575862,-0.13856082,3.691589347
51:22.8,1.42163E+12,-1.578524,-1.471939,-1.0178868,2.386301736
51:22.9,1.42163E+12,-2.715786,-1.8748302,-1.729875,3.72598301
51:22.9,1.42163E+12,-1.7543896,-0.9454091,-1.295008,2.376705063
51:22.9,1.42163E+12,-1.2097402,-1.7277434,-0.80898046,2.258986054
51:22.9,1.42163E+12,-0.48283058,-3.2689621,-0.6096665,3.360198182
51:22.9,1.42163E+12,0.2685939,-3.1836944,-0.36665285,3.215973729
51:23.0,1.42163E+12,0.864404,-1.9185303,-0.16094388,2.110416006
51:23.0,1.42163E+12,1.5902478,-0.035173167,-0.08953201,1.59315448
51:23.0,1.42163E+12,2.2116385,1.4005266,0.41035184,2.649756261
51:23.0,1.42163E+12,2.7989218,2.5623028,0.68640685,3.856230445
51:23.0,1.42163E+12,1.9249249,2.2830503,0.47536892,3.023843606
51:23.1,1.42163E+12,-1.3493662,1.725611,0.17693058,2.197686715
51:23.1,1.42163E+12,-2.0474982,4.2346215,-0.3506651,4.716697376
51:23.1,1.42163E+12,0.06501655,2.7616172,0.4199443,2.7941206
51:23.1,1.42163E+12,-0.3208209,3.2135375,0.77380675,3.320922492
51:23.1,1.42163E+12,-0.04796353,2.8436875,0.95606685,3.000487114
51:23.2,1.42163E+12,0.39756176,-0.42740592,0.4689736,0.748777277
51:23.2,1.42163E+12,0.5403857,2.4386644,1.808747,3.083936846
51:23.2,1.42163E+12,1.0317425,4.317758,2.661427,5.17597531
51:23.2,1.42163E+12,0.39010063,2.3022356,2.4034913,3.351005474
51:23.2,1.42163E+12,2.6422417,-3.4107203,1.5913138,4.598557793
51:23.3,1.42163E+12,3.3862047,-2.5836208,1.0029646,4.375776125
51:23.3,1.42163E+12,3.3179908,0.011724034,0.53505623,3.360875715
51:23.3,1.42163E+12,3.0408697,-0.10871716,0.26752785,3.054550557
51:23.3,1.42163E+12,3.2678957,1.410119,-0.15881175,3.562695478
51:23.3,1.42163E+12,2.9385478,0.65336585,-0.4636449,3.045803129
51:23.4,1.42163E+12,1.4772677,-0.5968762,0.029843649,1.593571994
51:23.4,1.42163E+12,0.800453,0.57662445,0.18119429,1.003021501
51:23.4,1.42163E+12,0.14282346,0.056489907,0.5116079,0.534165043
51:23.4,1.42163E+12,-0.5862177,-0.81537575,0.77167517,1.266479914
51:23.4,1.42163E+12,-1.011492,-0.053292517,0.59154665,1.172980647
51:23.5,1.42163E+12,-1.1372625,-0.30163574,0.057555705,1.17799099
51:23.5,1.42163E+12,-2.0240495,-1.3802762,-0.49668646,2.499727226
51:23.6,1.42163E+12,-2.5324597,-1.9899422,-0.45618433,3.252895054
51:23.6,1.42163E+12,-2.715786,-1.9409131,-0.4476574,3.367942162
51:23.6,1.42163E+12,-3.2540405,-1.9142668,-1.2257279,3.969333173
51:23.6,1.42163E+12,-2.6305182,-2.5367234,-1.7970237,4.072331738
51:23.6,1.42163E+12,-2.721115,-2.3608582,-1.0914308,3.764218309
51:23.6,1.42163E+12,-2.9673269,1.02215,-0.8953146,3.263649458
51:23.6,1.42163E+12,-2.3491337,3.1559818,-0.76634645,4.008233669
51:23.6,1.42163E+12,-0.9933727,-2.9161658,-1.6371461,3.48870458
51:23.7,1.42163E+12,-1.7693111,-2.184993,-2.0880003,3.502056743
51:23.7,1.42163E+12,-1.1660403,-1.6893728,-1.095694,2.326838151
51:23.7,1.42163E+12,-0.656564,-2.5782914,-0.549979,2.716825304
51:23.7,1.42163E+12,-0.1875896,-3.7059608,-0.37837714,3.729946993
51:23.7,1.42163E+12,0.40928605,-2.9705243,-0.15028511,3.002351629
51:23.8,1.42163E+12,1.1191423,-1.0882331,-0.009593239,1.561032606
51:23.8,1.42163E+12,1.8492492,0.76101667,0.07780665,2.001230334
51:23.8,1.42163E+12,2.5804226,2.1764653,0.49561986,3.411923364
51:23.9,1.42163E+12,2.7754729,2.5303276,0.58941454,3.801738692
51:23.9,1.42163E+12,0.63311434,1.4943216,0.23128888,1.639306365
51:23.9,1.42163E+12,-2.224429,3.2881467,-0.2664626,3.978818344
51:23.9,1.42163E+12,-0.8164416,3.393666,-0.41035238,3.514531958
51:23.9,1.42163E+12,-0.10445344,2.3118284,0.6586948,2.406104718
51:23.9,1.42163E+12,-0.88572186,3.0515282,0.7567532,3.266343977
51:23.9,1.42163E+12,-0.392233,2.1753993,0.76208246,2.338157077
51:24.0,1.42163E+12,0.23235469,0.26219887,1.0679814,1.123975631
51:24.0,1.42163E+12,1.354695,2.7339048,2.0581563,3.680413204
51:24.0,1.42163E+12,1.3728145,3.1442568,2.4930227,4.24100609
51:24.0,1.42163E+12,2.0581563,-1.9366497,1.8663028,3.386695374
51:24.0,1.42163E+12,2.7871974,-1.7565212,1.0754426,3.465604256
51:24.1,1.42163E+12,2.839424,-0.3943649,0.7887287,2.973204549
51:24.1,1.42163E+12,3.2039447,-1.6808459,0.8239019,3.710703292
51:24.1,1.42163E+12,3.349966,0.21849905,-0.19824864,3.362932732
