time,time_milisec,ax,ay,az,resultant
51:58.4,1.42163E+12,2.4168742,-12.972773,1.6298108,13.29625524
51:58.4,1.42163E+12,1.1617341,-7.946675,2.5942552,8.439752942
51:58.4,1.42163E+12,-0.18276992,-4.7639933,2.979105,5.621752717
51:58.4,1.42163E+12,-2.6141639,-0.72419405,0.92941725,2.867425037
51:58.4,1.42163E+12,-6.4684987,1.6131953,0.16705261,6.668716599
51:58.5,1.42163E+12,-7.907007,3.332969,-0.9753717,8.636017138
51:58.5,1.42163E+12,-7.614366,3.5428326,-0.7209009,8.429112084
51:58.5,1.42163E+12,-3.816314,-1.0904824,-3.6814444,5.413542027
51:58.5,1.42163E+12,1.7312998,-11.599079,-16.372204,20.13914339
51:58.5,1.42163E+12,5.0076866,-16.101717,-13.434862,21.56009583
51:58.6,1.42163E+12,1.7151333,-5.540728,5.3726277,7.906103807
51:58.6,1.42163E+12,-1.4132112,-5.3837047,8.773854,10.3904743
51:58.6,1.42163E+12,-8.806637,-17.08098,6.0131454,20.13640113
51:58.6,1.42163E+12,-3.8459523,-9.993817,6.24666,12.39711614
51:58.6,1.42163E+12,-2.6292825,-5.4736676,5.0509467,7.898495175
51:58.7,1.42163E+12,-2.6051824,-10.288106,5.9397984,12.16196141
51:58.7,1.42163E+12,0.10627899,-17.384848,11.963422,21.10373666
51:58.8,1.42163E+12,4.301455,-19.282452,0.39248383,19.76030146
51:58.8,1.42163E+12,7.2905893,-15.438745,-4.615502,17.68644674
51:58.8,1.42163E+12,6.137537,-13.59937,3.1485527,15.24879041
51:58.8,1.42163E+12,3.302732,-16.96976,-0.1685495,17.28899078
51:58.8,1.42163E+12,1.3871654,-17.603992,-5.652695,18.54124383
51:58.8,1.42163E+12,1.337319,-13.735437,-6.482719,15.24717342
51:58.8,1.42163E+12,2.207759,-10.429562,-7.3726187,12.9616924
51:58.8,1.42163E+12,2.047592,-9.29567,-8.943602,13.06101568
51:58.9,1.42163E+12,-0.16121475,-4.9293995,-7.940238,9.34731775
51:58.9,1.42163E+12,-0.46643007,-4.078868,-7.5254507,8.572463439
51:58.9,1.42163E+12,1.8823357,-3.1750474,-4.8394365,6.086399536
51:59.0,1.42163E+12,3.7949085,-1.1961626,0.95860654,4.092806126
51:59.0,1.42163E+12,3.4660423,-1.1717633,1.4076728,3.920206776
51:59.0,1.42163E+12,2.2152433,-3.5304084,0.6303392,4.215259643
51:59.0,1.42163E+12,4.0156994,-10.904973,0.5780978,11.6352256
51:59.0,1.42163E+12,4.40968,-18.000069,2.0550764,18.6459406
51:59.0,1.42163E+12,-3.6320472,-18.733992,-2.0010388,19.1874537
51:59.0,1.42163E+12,-3.7993991,-19.09609,-2.7542725,19.66423413
51:59.1,1.42163E+12,-3.3838632,-19.515219,-4.4532394,20.30087791
51:59.1,1.42163E+12,-3.2816257,-19.193388,-2.601141,19.64487579
51:59.2,1.42163E+12,-0.3743715,-19.010168,8.848848,20.97209461
51:59.2,1.42163E+12,2.0327728,-18.801651,2.482737,19.07349545
51:59.2,1.42163E+12,2.2011726,-13.488152,-0.04655319,13.66665915
51:59.2,1.42163E+12,1.1103909,-7.4606357,3.5420842,8.333091472
51:59.2,1.42163E+12,-0.05613327,-4.8889832,4.201463,6.446518364
51:59.2,1.42163E+12,-1.3982424,-1.0259665,2.4132814,2.971803524
51:59.2,1.42163E+12,-4.5310774,1.8854791,0.1579216,4.910257944
51:59.2,1.42163E+12,-6.353837,3.9604642,0.3555107,7.495525943
51:59.3,1.42163E+12,-6.9223547,4.815486,0.32018417,8.438626542
51:59.3,1.42163E+12,-5.0096326,2.1667442,-1.3603711,5.625105221
51:59.3,1.42163E+12,1.769171,-8.364606,-15.254478,17.48701514
51:59.3,1.42163E+12,4.1399407,-17.416431,-17.16271,24.7997942
51:59.3,1.42163E+12,3.2971935,-8.249944,-0.8837622,8.928275119
51:59.4,1.42163E+12,0.2017804,3.6151323,13.197006,13.68469452
51:59.4,1.42163E+12,-2.989134,-6.4692473,5.7574773,9.161584337
51:59.4,1.42163E+12,-14.089151,-17.6965,4.1829014,23.00362911
51:59.4,1.42163E+12,0.23935227,-8.588091,-2.6894572,9.002542783
51:59.4,1.42163E+12,1.9999909,-4.468508,7.5736504,9.018187608
51:59.5,1.42163E+12,0.80113405,-12.226425,8.823252,15.09890923
51:59.5,1.42163E+12,1.6814533,-17.875078,11.571387,21.35983838
51:59.5,1.42163E+12,2.1776714,-19.349064,3.2638128,19.74287224
51:59.5,1.42163E+12,6.119425,-14.654226,-9.614656,18.56435595
51:59.5,1.42163E+12,4.1361985,-14.726077,1.1880794,15.34200165
51:59.6,1.42163E+12,1.626817,-15.826439,-1.366658,15.96842068
51:59.6,1.42163E+12,0.16600479,-15.43156,-5.7892113,16.48258381
51:59.6,1.42163E+12,-1.2340338,-10.983859,-7.0226464,13.09524954
51:59.6,1.42163E+12,0.7695497,-9.92047,-8.360864,12.99661412
51:59.6,1.42163E+12,1.5227834,-7.749834,-8.176447,11.36807292
51:59.7,1.42163E+12,1.2629237,-5.1004934,-5.8131614,7.835997362
51:59.7,1.42163E+12,1.4497353,-3.923042,-6.1113415,7.40543624
51:59.7,1.42163E+12,3.1052926,-1.904789,-3.201692,4.849937621
51:59.7,1.42163E+12,3.6054025,-0.87088895,-0.07813751,3.709916471
51:59.7,1.42163E+12,2.0146606,-1.5599061,1.1541001,2.797161314
51:59.8,1.42163E+12,1.588347,-3.5693276,1.1918216,4.084529892
51:59.8,1.42163E+12,3.9507344,-13.180242,-0.29353958,13.76274853
51:59.8,1.42163E+12,3.44793,-18.710491,-0.6024971,19.03506495
51:59.8,1.42163E+12,-2.782414,-17.268091,-2.3858886,17.65279748
51:59.8,1.42163E+12,-3.3543746,-19.043549,-5.0235534,19.97860546
51:59.9,1.42163E+12,-3.6158807,-18.713934,-4.1854463,19.51419688
51:59.9,1.42163E+12,-0.7991881,-17.98046,5.402715,18.79161975
51:59.9,1.42163E+12,3.357069,-19.202518,5.0192127,20.12955802
51:59.9,1.42163E+12,3.2760873,-15.74411,-1.4641054,16.14785906
51:59.9,1.42163E+12,1.9772383,-10.68059,2.1450393,11.0718412
52:00.0,1.42163E+12,-0.09220825,-7.660021,4.234245,8.752899794
52:00.0,1.42163E+12,-1.5491285,-4.490362,3.5332525,5.920052637
52:00.1,1.42163E+12,-3.7250037,-0.69829786,0.9533675,3.907963927
52:00.1,1.42163E+12,-6.3988934,1.884581,-0.36748582,6.68075805
52:00.1,1.42163E+12,-7.2212834,3.2883618,-1.1356883,8.01561259
52:00.1,1.42163E+12,-6.4714923,2.3016138,-1.359922,7.0019302
52:00.1,1.42163E+12,-0.18741028,-4.6175976,-9.166937,10.2659663
52:00.1,1.42163E+12,3.6080968,-14.953454,-18.09542,23.75012366
52:00.1,1.42163E+12,3.5500176,-12.300221,-7.6782827,14.92829819
52:00.1,1.42163E+12,0.45250902,-0.9104068,8.773107,8.831818125
52:00.2,1.42163E+12,-1.0223739,-1.0554552,8.079598,8.212133579
52:00.2,1.42163E+12,-9.835447,-15.417339,7.015611,19.58696396
52:00.2,1.42163E+12,-5.3896923,-14.323265,4.4897633,15.94875161
52:00.2,1.42163E+12,-2.5697062,-6.2325892,3.4254768,7.561907788
52:00.2,1.42163E+12,-1.7952168,-9.945917,5.37622,11.44761153
52:00.3,1.42163E+12,0.5530998,-13.96985,10.224788,17.32076552
52:00.3,1.42163E+12,3.251239,-18.817818,6.0055113,20.01866617
52:00.3,1.42163E+12,8.571625,-15.959811,-5.714966,18.99603008
52:00.3,1.42163E+12,6.973848,-13.6808,-0.4670288,15.3628435
52:00.4,1.42163E+12,3.5631902,-16.870817,-0.1963916,17.24411089
52:00.4,1.42163E+12,1.4426999,-17.203575,-4.2293053,17.77445918
52:00.4,1.42163E+12,0.76116717,-13.096266,-6.6657887,14.71476461
52:00.4,1.42163E+12,1.04348,-10.747051,-9.301657,14.25162372
52:00.4,1.42163E+12,0.22662872,-8.662037,-8.650063,12.24360386
52:00.4,1.42163E+12,-1.1669732,-5.37637,-5.7390656,7.950097785
52:00.5,1.42163E+12,0.3224295,-5.2700906,-7.8862004,9.490520137
52:00.5,1.42163E+12,3.3489857,-3.2163615,-4.615053,6.546709151
52:00.5,1.42163E+12,4.340823,-1.2702584,1.3970448,4.733712591
52:00.5,1.42163E+12,2.970872,-0.71880525,1.5708334,3.436608648
52:00.5,1.42163E+12,1.4745836,-1.8538948,0.73946226,2.481557406
52:00.6,1.42163E+12,2.592459,-10.929073,-2.1993763,11.44564268
52:00.6,1.42163E+12,6.2797413,-18.181791,0.29937744,19.23804308
52:00.6,1.42163E+12,-1.2323872,-18.318008,-1.3106744,18.40614198
52:00.6,1.42163E+12,-2.8514204,-19.053877,-3.834576,19.64395073
52:00.7,1.42163E+12,-3.161725,-18.74088,-4.7268705,19.58469793
52:00.7,1.42163E+12,-1.4751823,-17.078285,2.9621902,17.39593493
52:00.7,1.42163E+12,1.5164964,-18.469193,7.5631723,20.01530481
52:00.7,1.42163E+12,3.0979578,-17.490229,1.3430072,17.81317269
52:00.7,1.42163E+12,2.4080424,-11.436368,1.4626085,11.77830229
52:00.7,1.42163E+12,0.20537293,-7.045399,2.786306,7.579137565
52:00.8,1.42163E+12,-0.8523276,-3.8880148,3.1831307,5.096610881
52:00.8,1.42163E+12,-3.2997382,0.3465294,-0.49172744,3.35412443
52:00.8,1.42163E+12,-6.597081,3.1165192,-2.1993763,7.620460994
52:00.8,1.42163E+12,-7.799531,4.39995,-1.9989432,9.175402865
52:00.8,1.42163E+12,-7.1259317,1.7633331,-0.6592291,7.370402243
52:00.9,1.42163E+12,-0.58213943,-5.49642,-8.22749,9.911665391
52:00.9,1.42163E+12,2.5586293,-14.912439,-16.92755,22.70395053
52:00.9,1.42163E+12,2.7306216,-13.943055,-8.570128,16.59253359
52:00.9,1.42163E+12,0.013771363,-2.566862,7.387438,7.82069117
52:00.9,1.42163E+12,-2.7744803,-9.160501,8.051158,12.50734443
52:01.0,1.42163E+12,-6.846912,-17.57136,7.218439,20.19254213
52:01.0,1.42163E+12,-3.33252,-9.089249,6.7023125,11.7745968
52:01.0,1.42163E+12,-3.15454,-8.62716,6.082601,11.01712518
52:01.0,1.42163E+12,-2.618954,-13.145364,7.494615,15.35671738
52:01.0,1.42163E+12,0.46942383,-17.60549,9.465567,19.99426407
52:01.1,1.42163E+12,4.404291,-18.830841,-2.2344036,19.46768891
52:01.1,1.42163E+12,7.7679462,-14.499,-4.162245,16.96721169
52:01.1,1.42163E+12,6.094876,-12.922478,2.8907886,14.57719486
52:01.1,1.42163E+12,3.305576,-16.589851,-1.585952,16.99015105
52:01.1,1.42163E+12,1.6233742,-15.381265,-4.815336,16.19895421
52:01.2,1.42163E+12,1.5606546,-12.049343,-5.8477397,13.48400419
52:01.2,1.42163E+12,2.2602997,-10.643916,-7.884404,13.4374748
52:01.2,1.42163E+12,1.9103274,-8.823551,-9.870773,13.37671718
52:01.2,1.42163E+12,-0.49142808,-5.1709967,-5.9495277,7.897948359
52:01.2,1.42163E+12,-0.44951522,-5.0103807,-6.5041246,8.222506644
52:01.3,1.42163E+12,1.9925065,-3.9631586,-5.680537,7.207302467
52:01.3,1.42163E+12,3.6684215,-1.4283298,-0.66177386,3.9919152
52:01.4,1.42163E+12,3.247347,-1.5367044,1.0241703,3.735725867
52:01.4,1.42163E+12,2.4923172,-3.5148408,2.2635927,4.867196604
52:01.4,1.42163E+12,4.64514,-10.833272,1.3726456,11.86681355
52:01.4,1.42163E+12,5.420378,-18.290165,1.7524059,19.15676277
52:01.4,1.42163E+12,-4.287235,-18.330132,-0.8750803,18.84515557
52:01.4,1.42163E+12,-4.249663,-19.104023,-2.8749216,19.78101374
52:01.4,1.42163E+12,-4.335584,-19.46193,-4.9238605,20.53797483
52:01.4,1.42163E+12,-4.267925,-17.756376,-2.3902295,18.41785192
52:01.5,1.42163E+12,0.7640112,-19.079924,7.527097,20.52521382
52:01.5,1.42163E+12,2.8440857,-17.444424,0.030686188,17.67477564
52:01.5,1.42163E+12,2.9767098,-10.693762,2.1204903,11.3010542
52:01.5,1.42163E+12,1.1361374,-6.4119163,3.970643,7.626892202
52:01.5,1.42163E+12,-0.88705534,-3.830235,4.728966,6.14985258
52:01.6,1.42163E+12,-3.0373337,-0.23381378,1.1538006,3.25750222
52:01.6,1.42163E+12,-5.749394,2.1963825,-0.6402187,6.187851601
52:01.6,1.42163E+12,-6.9650164,4.2810974,-0.42840913,8.186744334
52:01.6,1.42163E+12,-7.6239457,3.7996986,-0.021555176,8.518375556
52:01.6,1.42163E+12,-2.8301647,-0.89498883,-4.828958,5.668304209
52:01.7,1.42163E+12,3.4459841,-14.674884,-17.058676,22.76456575
52:01.7,1.42163E+12,4.5931983,-16.798069,-9.780212,19.97311041
52:01.7,1.42163E+12,0.18202148,-1.4121634,10.086176,10.18618101
52:01.7,1.42163E+12,-0.7244934,-4.6690907,9.080716,10.2364399
52:01.7,1.42163E+12,-10.288405,-17.01347,8.652607,21.68356628
52:01.8,1.42163E+12,-3.697012,-9.722582,3.9487884,11.12606976
52:01.8,1.42163E+12,-2.3674767,-7.3269634,4.1356,8.7402818
52:01.8,1.42163E+12,-2.3541546,-11.818823,6.676117,13.77668898
52:01.8,1.42163E+12,-0.2639012,-15.856077,10.72849,19.14641792
52:01.8,1.42163E+12,1.4862593,-19.07109,2.2501209,19.26080176
52:01.9,1.42163E+12,7.3134913,-14.512471,-5.141508,17.04506011
52:01.9,1.42163E+12,6.9109783,-13.93617,2.176474,15.70717971
52:01.9,1.42163E+12,4.5584707,-16.5665,0.77329195,17.19960923
52:01.9,1.42163E+12,2.6643095,-16.64898,-3.4721797,17.21461914
52:01.9,1.42163E+12,1.732647,-13.063634,-5.356461,14.22505794
52:02.0,1.42163E+12,1.8654208,-11.368409,-8.167765,14.12207149
52:02.0,1.42163E+12,1.0397378,-9.7112055,-11.0548115,14.75118383
52:02.0,1.42163E+12,-0.7858658,-5.880222,-7.2028713,9.331449555
52:02.0,1.42163E+12,-1.0913805,-4.4439588,-5.688471,7.300587889
52:02.0,1.42163E+12,1.8044975,-2.9211755,-5.368736,6.372817569
52:02.1,1.42163E+12,3.8779857,-0.89334226,-0.82523394,4.06421512
52:02.1,1.42163E+12,3.5783088,-0.92283094,0.86834425,3.796041695
52:02.1,1.42163E+12,2.4098387,-2.6533823,1.9143691,4.063566074
52:02.1,1.42163E+12,3.7577856,-9.993219,0.35775605,10.68238588
52:02.1,1.42163E+12,4.9988546,-17.394577,0.94079363,18.12305021
52:02.2,1.42163E+12,-2.6128166,-19.012863,-1.9236498,19.28772145
52:02.2,1.42163E+12,-4.4806323,-19.309696,-3.375331,20.1080403
52:02.2,1.42163E+12,-3.712879,-19.19698,-5.0027466,20.18259114
52:02.2,1.42163E+12,-3.5836976,-17.870588,-2.5891657,18.40936129
52:02.2,1.42163E+12,-0.2336641,-18.454523,6.5288234,19.57676054
52:02.3,1.42163E+12,2.5197103,-17.842747,2.1170475,18.14371656
52:02.3,1.42163E+12,2.8223808,-12.293635,1.4476396,12.69625753
52:02.3,1.42163E+12,1.4739848,-7.2446346,2.1094134,7.688106826
52:02.3,1.42163E+12,-0.49112868,-4.833449,3.2971935,5.871534858
52:02.3,1.42163E+12,-2.7657986,-1.7140856,1.6456778,3.646366241
52:02.4,1.42163E+12,-5.8420515,1.2823833,-1.2177178,6.103843813
52:02.4,1.42163E+12,-7.864346,3.6901264,-1.676813,8.847410508
52:02.4,1.42163E+12,-7.2841525,3.7675154,-0.7884105,8.238606742
52:02.4,1.42163E+12,-2.9424312,-1.2211605,-2.7318192,4.196661825
52:02.4,1.42163E+12,3.3774266,-9.2449255,-15.01782,17.95579504
52:02.5,1.42163E+12,4.9481106,-17.344881,-16.624279,24.52947916
52:02.5,1.42163E+12,0.9035211,-7.3069053,4.127816,8.440739326
52:02.5,1.42163E+12,-1.7865349,-2.5225544,10.949131,11.37710232
52:02.5,1.42163E+12,-11.139834,-16.799416,6.961573,21.3255663
52:02.5,1.42163E+12,-5.4860916,-9.810299,4.642446,12.16106378
52:02.6,1.42163E+12,-3.1262488,-5.479206,5.4220247,8.318261946
52:02.6,1.42163E+12,-2.3378384,-10.404414,6.78539,12.63957422
52:02.6,1.42163E+12,1.3563294,-17.574953,12.251573,21.46671012
52:02.7,1.42163E+12,5.3735256,-19.308199,2.149081,20.15688158
52:02.7,1.42163E+12,9.200169,-15.007642,-6.734945,18.84759699
52:02.7,1.42163E+12,6.388116,-13.261672,2.3896308,14.91275647
52:02.7,1.42163E+12,3.104993,-16.784296,-0.80053526,17.08784452
52:02.7,1.42163E+12,1.1057506,-16.516205,-5.1374664,17.33208796
52:02.7,1.42163E+12,1.475332,-13.087285,-6.1128383,14.51965651
52:02.7,1.42163E+12,2.6914032,-10.768008,-8.307724,13.86405156
52:02.8,1.42163E+12,1.5398479,-9.06934,-10.607391,14.04068387
52:02.8,1.42163E+12,-1.1344908,-5.1799784,-6.152356,8.122236758
52:02.8,1.42163E+12,-0.6069878,-4.2472677,-5.9891953,7.367372493
52:02.8,1.42163E+12,2.3297553,-2.467469,-4.998406,6.041541655
52:02.8,1.42163E+12,3.929329,-0.6915619,0.91863966,4.094115665
52:02.9,1.42163E+12,3.0223649,-1.6515156,3.16427,4.677050139
52:02.9,1.42163E+12,2.6366172,-4.9720607,2.1040246,6.008332329
52:02.9,1.42163E+12,4.1926312,-12.394226,0.717458,13.10380634
52:02.9,1.42163E+12,-0.6578819,-18.465302,-3.3819172,18.78397057
52:02.9,1.42163E+12,-4.8460226,-19.296673,-4.2430763,20.34328441
52:03.0,1.42163E+12,-2.7912455,-19.542461,-4.005221,20.14300446
52:03.0,1.42163E+12,-2.5994942,-19.551743,-2.665507,19.90308901
52:03.0,1.42163E+12,-0.059127044,-18.779049,5.340295,19.5237017
52:03.0,1.42163E+12,3.1260993,-19.050734,4.0665936,19.72916993
52:03.0,1.42163E+12,2.5486002,-14.40724,0.6728508,14.64638712
52:03.1,1.42163E+12,1.6357983,-8.710686,2.2752686,9.150340642
52:03.1,1.42163E+12,-0.064066775,-6.10251,3.768114,7.172406567
52:03.1,1.42163E+12,-1.0244696,-2.5388703,2.8946805,3.984291099
52:03.1,1.42163E+12,-4.1969724,1.5715818,-0.41478744,4.500721642
52:03.1,1.42163E+12,-7.1730833,3.9073248,-1.7434245,8.352235635
52:03.2,1.42163E+12,-7.601642,5.146448,-1.2930112,9.270532136
52:03.2,1.42163E+12,-5.2843113,2.1017792,-1.1484119,5.80174729
52:03.2,1.42163E+12,2.4926167,-7.005582,-12.306508,14.37850675
52:03.2,1.42163E+12,4.988227,-15.8520355,-18.198406,24.64450079
52:03.2,1.42163E+12,3.1355295,-10.181228,-0.9812096,10.69821112
52:03.3,1.42163E+12,-1.648971,0.5249584,13.021272,13.13576078
52:03.3,1.42163E+12,-6.8850822,-12.121793,6.0242224,15.18662168
52:03.3,1.42163E+12,-8.787626,-15.711029,3.1787896,18.28013967
52:03.3,1.42163E+12,-1.9425105,-7.46812,4.2016125,8.786336607
52:03.3,1.42163E+12,-1.518143,-7.948471,6.4065275,10.3211697
52:03.4,1.42163E+12,-0.7652087,-14.689404,9.827364,17.69014464
52:03.4,1.42163E+12,2.8144474,-18.732197,8.520731,20.77063252
52:03.4,1.42163E+12,7.2019734,-17.605639,-4.7056146,19.59514619
52:03.4,1.42163E+12,7.004983,-13.435311,-0.4815486,15.15946099
52:03.4,1.42163E+12,4.3637257,-15.358063,3.1687605,16.27738444
52:03.5,1.42163E+12,2.0219953,-17.411642,-3.6327956,17.90114371
52:03.5,1.42163E+12,0.5119354,-15.188914,-6.37659,16.48108268
52:03.5,1.42163E+12,1.3374687,-11.298355,-7.32846,13.53321744
52:03.5,1.42163E+12,1.8173708,-10.32927,-8.556656,13.53562031
52:03.5,1.42163E+12,-0.021405486,-6.7675767,-8.383766,10.77441808
52:03.6,1.42163E+12,-0.7518864,-4.489165,-6.208639,7.698385142
52:03.6,1.42163E+12,1.2022998,-3.3407528,-5.524412,6.566984241
52:03.6,1.42163E+12,3.8339772,-1.5338603,-0.927621,4.232326702
52:03.6,1.42163E+12,4.7618976,-0.43843827,0.5252577,4.810799572
52:03.6,1.42163E+12,2.858456,-1.5184424,0.16136444,3.24075246
52:03.7,1.42163E+12,1.4016852,-2.830913,1.4964381,3.49544229
52:03.7,1.42163E+12,2.5526419,-10.84854,0.3171904,11.14932332
52:03.7,1.42163E+12,3.9489381,-18.390007,0.12409195,18.8096217
52:03.7,1.42163E+12,-3.4949322,-18.448536,-1.9486477,18.87750671
52:03.7,1.42163E+12,-4.1031175,-19.423758,-4.177064,20.28708485
52:03.8,1.42163E+12,-2.8316615,-19.123034,-4.4426117,19.83546155
52:03.8,1.42163E+12,-0.5261558,-18.35528,4.093837,18.81362924
52:03.8,1.42163E+12,1.121917,-19.383043,6.7734146,20.56307854
52:03.8,1.42163E+12,2.121239,-17.147142,-0.7442523,17.29387305
52:03.8,1.42163E+12,1.9589763,-10.26206,1.554667,10.56240754
52:03.9,1.42163E+12,0.61342436,-6.465505,2.269281,6.879584334
52:03.9,1.42163E+12,-0.8595126,-3.4747243,2.6128166,4.431622892
52:03.9,1.42163E+12,-3.949986,0.061821442,-0.48544052,3.980183889
52:04.0,1.42163E+12,-6.5493307,2.243235,-1.6783099,7.12338122
52:04.0,1.42163E+12,-6.877149,3.4832566,-0.45071274,7.722136808
52:04.0,1.42163E+12,-6.046975,2.1453388,0.46942383,6.433408424
52:04.0,1.42163E+12,-0.86834425,-2.7327173,-6.509663,7.11319042
52:04.0,1.42163E+12,3.7248542,-12.25322,-17.44233,21.63910384
52:04.0,1.42163E+12,4.180357,-12.554992,-6.558312,14.7687056
52:04.0,1.42163E+12,-0.93091416,-0.069455564,11.661201,11.69850563
52:04.1,1.42163E+12,-1.3543836,-6.63136,8.130193,10.57872056
52:04.1,1.42163E+12,-10.34858,-17.435442,6.4292803,21.27024661
52:04.1,1.42163E+12,-2.5979974,-9.786349,4.122577,10.93242235
52:04.1,1.42163E+12,-1.0981164,-7.202123,5.3896923,9.062296531
52:04.1,1.42163E+12,-0.29937744,-12.794643,7.5482035,14.85826007
52:04.2,1.42163E+12,2.5566833,-17.681532,6.2498035,18.92705067
52:04.2,1.42163E+12,3.7068915,-18.702559,-3.3407528,19.35684342
52:04.2,1.42163E+12,6.208639,-14.173127,-2.6599686,15.70032357
52:04.2,1.42163E+12,5.2015333,-15.044615,1.0551558,15.95336149
52:04.2,1.42163E+12,2.9672794,-16.683107,-1.8041981,17.0407141
52:04.3,1.42163E+12,2.2091062,-15.343693,-4.1665854,16.05208706
52:04.3,1.42163E+12,1.9398161,-11.848012,-6.970854,13.88276199
52:04.3,1.42163E+12,1.5097604,-10.972932,-10.192005,15.05196263
52:04.3,1.42163E+12,-0.32467484,-7.1717362,-8.669372,11.25598617
52:04.3,1.42163E+12,-1.2762461,-5.060676,-6.3354254,8.208340922
52:04.4,1.42163E+12,0.649649,-3.966302,-6.8537974,7.945321528
52:04.4,1.42163E+12,3.1967523,-1.6055613,-2.1305196,4.163672192
52:04.4,1.42163E+12,3.7586837,-0.9689351,1.3275893,4.102320287
52:04.4,1.42163E+12,2.2122495,-1.9561322,2.142345,3.648306886
52:04.4,1.42163E+12,1.8760487,-5.9276733,0.16510665,6.219656717
52:04.5,1.42163E+12,5.001699,-15.104041,0.36733612,15.91489815
52:04.5,1.42163E+12,0.30117372,-18.972147,-1.0744656,19.00493472
52:04.5,1.42163E+12,-4.9067965,-17.835411,-2.0848646,18.61518729
52:04.5,1.42163E+12,-4.0709343,-19.269129,-4.893624,20.29333374
52:04.5,1.42163E+12,-2.783312,-18.695223,-3.0578413,19.14702541
52:04.6,1.42163E+12,-0.35506165,-17.988693,5.918093,18.94051133
52:04.6,1.42163E+12,1.8429675,-17.966537,2.9003687,18.29221473
52:04.6,1.42163E+12,2.5556355,-14.169385,1.0062076,14.43312848
52:04.6,1.42163E+12,1.5459851,-8.705597,2.1634512,9.102637538
52:04.6,1.42163E+12,0.15867004,-5.530699,4.1872425,6.93879005
52:04.7,1.42163E+12,-1.4597644,-1.9106269,2.9653335,3.817670759
52:04.7,1.42163E+12,-4.348008,0.73317534,-0.35476226,4.423638311
52:04.7,1.42163E+12,-6.2382774,2.6593697,-1.161285,6.880184225
52:04.7,1.42163E+12,-7.161707,3.4115555,-0.5578899,7.952358092
52:04.7,1.42163E+12,-4.619394,-0.14819184,-3.8996906,6.047176905
52:04.8,1.42163E+12,2.9139903,-9.863139,-16.057259,19.068519
52:04.8,1.42163E+12,3.7062926,-16.730259,-17.024696,24.15529849
52:04.8,1.42163E+12,1.9844234,-6.7464705,2.4598348,7.450072998
52:04.8,1.42163E+12,-1.013692,4.3987527,14.5614195,15.24504951
52:04.8,1.42163E+12,-3.3682957,-8.157436,5.382357,10.33726003
52:04.9,1.42163E+12,-9.513167,-18.027311,5.855374,21.20777435
52:04.9,1.42163E+12,-1.781146,-8.778046,2.186653,9.219979609
52:04.9,1.42163E+12,-0.5745053,-7.656578,5.206174,9.27671767
52:04.9,1.42163E+12,-0.8960367,-12.462335,8.260273,14.97814359
52:04.9,1.42163E+12,1.4429992,-18.107246,7.360344,19.59921601
52:05.0,1.42163E+12,4.8563514,-17.59037,-4.6210403,18.82443304
52:05.0,1.42163E+12,7.246281,-13.118719,-2.194736,15.14682286
52:05.0,1.42163E+12,4.8096485,-15.494728,2.1710851,16.36865679
52:05.0,1.42163E+12,2.8599527,-17.039366,-3.0615835,17.54686914
52:05.0,1.42163E+12,1.6265177,-15.633789,-5.2958374,16.58634414
52:05.1,1.42163E+12,1.8582358,-11.433374,-8.907826,14.61247568
52:05.1,1.42163E+12,1.9411633,-10.576107,-11.10855,15.46033756
52:05.1,1.42163E+12,-0.14549744,-6.490952,-7.0956945,9.617822405
52:05.1,1.42163E+12,-1.0024654,-4.4014473,-4.1198826,6.111555273
52:05.1,1.42163E+12,1.7194743,-3.1591804,-4.903503,6.081229673
52:05.2,1.42163E+12,4.450246,-1.9805315,-2.0166063,5.271991602
52:05.2,1.42163E+12,3.595972,-1.6160394,0.21929398,3.948504504
52:05.2,1.42163E+12,1.4186,-2.1511767,0.34817597,2.600233386
52:05.3,1.42163E+12,1.2472064,-6.2093873,0.27048752,6.339178018
52:05.3,1.42163E+12,4.850663,-15.767462,1.8425184,16.59929708
52:05.3,1.42163E+12,0.51687515,-19.06241,-1.2244537,19.10868708
52:05.3,1.42163E+12,-4.292923,-19.089054,-3.1359787,19.81553766
52:05.3,1.42163E+12,-4.0014787,-19.372265,-5.27548,20.47259564
52:05.3,1.42163E+12,-2.9014165,-18.52832,-2.6451495,18.939738
52:05.3,1.42163E+12,-1.1163784,-18.746567,7.3792048,20.17753054
52:05.4,1.42163E+12,1.133443,-18.673368,2.4522007,18.86776759
