time,time_milisec,gx,gy,gz,resultant,MA_x,MA_y,MA_z,MA_R
02:07.8,1.42E+12,-0.003197924,0.002131594,-0.002132127,0.00439504,0.000468759,-0.000426575,-0.000639713,0.004648491
02:07.8,1.42E+12,0.003197391,-0.008526909,0.004263188,0.010055161,0.000511391,-0.000533154,-0.000597081,0.004769829
02:07.8,1.42E+12,0,0.001065797,0.001065797,0.001507265,0.000490075,-0.00055447,-0.000533122,0.00473602
02:07.8,1.42E+12,0.003197391,-0.002132127,0.001065797,0.003988132,0.000554023,-0.000575786,-0.000533122,0.004785629
02:07.9,1.42E+12,0.004263188,0.003197391,-0.00106633,0.005434624,0.00061797,-0.000490512,-0.000511806,0.004842096
02:07.9,1.42E+12,-0.006395315,0.003197391,-0.00106633,0.007229137,0.000511391,-0.000277342,-0.00049049,0.004830024
02:07.9,1.42E+12,0.003197391,-0.004263721,0.003197391,0.006214977,0.000596665,-0.000383932,-0.000447859,0.004917397
02:07.9,1.42E+12,-0.002132127,0.005328985,-0.00106633,0.005837903,0.000617981,-0.000383932,-0.000383911,0.004883418
02:07.9,1.42E+12,-0.003197924,-0.003197924,0.002131594,0.004999713,0.000447443,-0.000426564,-0.000383911,0.004866659
02:08.0,1.42E+12,0.004263188,-0.004263721,-0.00106633,0.006123002,0.000532707,-0.000618418,-0.000362595,0.004874325
02:08.0,1.42E+12,0.002131594,-0.005329518,0.001065797,0.005838097,0.000617981,-0.000618418,-0.000341279,0.004876283
02:08.0,1.42E+12,-0.003197924,0.002131594,-0.00106633,0.003988417,0.000490075,-0.00044788,-0.000319963,0.004806828
02:08.1,1.42E+12,-0.003197924,-0.00106633,-0.00106633,0.003535652,0.000490075,-0.00044788,-0.000256015,0.004768834
02:08.1,1.42E+12,0.003197391,-0.005329518,0.006394783,0.008917417,0.000532707,-0.000597102,-0.000149435,0.004894969
02:08.1,1.42E+12,-0.004263721,0.003197391,-0.00106633,0.005435042,0.0004048,-0.000639734,-0.000128119,0.004881215
02:08.1,1.42E+12,0.001065797,-0.008526909,0.002131594,0.008853688,0.000426116,-0.000810272,-0.000149435,0.004994341
02:08.1,1.42E+12,0.003197391,-0.002132127,-0.00106633,0.003988275,0.000447432,-0.000852915,-0.000128119,0.005013808
02:08.1,1.42E+12,-0.002132127,-0.00106633,-0.00106633,0.002611529,0.000426116,-0.000767651,-0.000128119,0.004955264
02:08.1,1.42E+12,0.003197391,-0.00106633,0.002131594,0.00398799,0.000468748,-0.000767651,-0.000064161,0.004998091
02:08.2,1.42E+12,-0.003197924,0.005328985,-0.002132127,0.006570446,0.000362158,-0.000661071,-2.15E-05,0.005034162
02:08.2,1.42E+12,-0.00106633,-0.005329518,0.004263188,0.006907647,0.000383474,-0.000810294,2.11E-05,0.005098469
02:08.2,1.42E+12,0.003197391,0.001065797,0.001065797,0.003534849,0.000468748,-0.000852925,0.000127693,0.005060465
02:08.2,1.42E+12,-0.004263721,-0.002132127,0.002131594,0.00522197,0.000362158,-0.000810294,0.000170325,0.005077006
02:08.2,1.42E+12,0.003197391,-0.005329518,0.001065797,0.006305791,0.00040479,-0.001002148,0.000149009,0.00510544
02:08.3,1.42E+12,-0.00106633,0,0,0.00106633,0.000383463,-0.001023464,0.000149009,0.005105451
02:08.3,1.42E+12,-0.003197924,0,0.006394783,0.007149822,0.000148977,-0.000895557,0.000276905,0.005035281
02:08.3,1.42E+12,0.001065797,-0.00106633,0.002131594,0.002610876,0.000148977,-0.001023464,0.000468759,0.004902889
02:08.3,1.42E+12,-0.00106633,-0.006395315,0.008526376,0.010711499,0.000234241,-0.001108727,0.00061797,0.005000353
02:08.4,1.42E+12,0,0,0.003197391,0.003197391,0.000191609,-0.001087401,0.000724561,0.005000342
02:08.4,1.42E+12,-0.003197924,-0.003197924,0.001065797,0.004646435,0.000212925,-0.001193991,0.000724561,0.00499558
02:08.4,1.42E+12,0.002131594,0.002131594,0.003197391,0.004394394,0.000234241,-0.001172675,0.000767193,0.005046547
02:08.4,1.42E+12,0.003197391,0.011724034,-0.004263721,0.012878494,0.000298189,-0.000895552,0.000724561,0.005243811
02:08.4,1.42E+12,0.001065797,0.005328985,0.002131594,0.005837611,0.000298189,-0.000703698,0.000745877,0.005270118
02:08.4,1.42E+12,0.004263188,0.003197391,-0.004263721,0.006824764,0.000319505,-0.000661066,0.000767193,0.005280497
02:08.5,1.42E+12,-0.003197924,-0.00106633,-0.002132127,0.003988702,0.000298189,-0.000661066,0.000703234,0.005308045
02:08.5,1.42E+12,0.002131594,0.001065797,0,0.002383195,0.000319505,-0.000682382,0.000703234,0.005308045
02:08.5,1.42E+12,-0.002132127,-0.002132127,-0.00106633,0.003198279,0.000298189,-0.00063975,0.000681908,0.00528411
02:08.5,1.42E+12,0.001065797,-0.007461112,0.004263188,0.008659035,0.000234241,-0.000703698,0.000724539,0.005329388
02:08.5,1.42E+12,0,-0.00106633,-0.00106633,0.001508018,0.000255567,-0.000767656,0.000788487,0.005261855
02:08.6,1.42E+12,-0.006395315,-0.002132127,0.004263188,0.007976264,6.37E-05,-0.000682393,0.000873751,0.005278379
02:08.6,1.42E+12,-0.00106633,-0.00106633,0,0.001508018,-2.45E-07,-0.000725035,0.00093771,0.005228774
02:08.6,1.42E+12,-0.002132127,0,0.002131594,0.003014906,6.37E-05,-0.000725035,0.000980341,0.005182481
02:08.6,1.42E+12,0.001065797,0.002131594,0.002131594,0.003197391,-4.29E-05,-0.000639761,0.001001657,0.005109937
02:08.6,1.42E+12,0,0.002131594,-0.004263721,0.004766866,-2.35E-07,-0.000661077,0.000895067,0.005125512
02:08.7,1.42E+12,0.004263188,-0.006395315,0.001065797,0.007759559,0.000106356,-0.00074634,0.000852435,0.005200938
02:08.7,1.42E+12,0.001065797,0.005328985,-0.003197924,0.006305611,8.50E-05,-0.000575802,0.000831119,0.005239149
02:08.7,1.42E+12,-0.00106633,0.001065797,-0.003197924,0.003535491,6.37E-05,-0.000469212,0.000724529,0.005214521
02:08.7,1.42E+12,0.007460579,-0.00106633,0,0.007536399,0.000170293,-0.000597118,0.000745855,0.005248495
02:08.7,1.42E+12,-0.006395315,0.006394783,0.001065797,0.009106548,6.37E-05,-0.000469222,0.000767171,0.0054093
02:08.8,1.42E+12,0.001065797,-0.005329518,0.004263188,0.006907565,-2.35E-07,-0.000618445,0.000809803,0.005443025
02:08.8,1.42E+12,0.001065797,-0.00106633,-0.00106633,0.00184663,8.50E-05,-0.000682403,0.000831119,0.005392056
02:08.8,1.42E+12,-0.00106633,-0.004263721,0.001065797,0.004522422,-2.35E-07,-0.000597139,0.000767171,0.005281402
02:08.8,1.42E+12,0.005328985,0.001065797,-0.00106633,0.005538147,0.000106345,-0.000597139,0.000724529,0.005362019
02:08.8,1.42E+12,-0.003197924,0.007460579,0,0.008117078,-2.16E-05,-0.000405285,0.000703213,0.005444598
02:08.9,1.42E+12,0.001065797,0.004263188,0.001065797,0.004521794,-8.55E-05,-0.000383969,0.000745855,0.005426342
02:08.9,1.42E+12,0.001065797,0.002131594,-0.002132127,0.003197746,6.37E-05,-0.000405285,0.000724539,0.005345714
02:08.9,1.42E+12,0.001065797,-0.003197924,0.004263188,0.005434833,2.11E-05,-0.000383969,0.000745855,0.005330111
02:08.9,1.42E+12,0.001065797,0.002131594,-0.002132127,0.003197746,8.50E-05,-0.000447917,0.000724539,0.005277308
02:08.9,1.42E+12,0.001065797,-0.004263721,0.002131594,0.004884561,0.000170314,-0.000469233,0.000724539,0.005275005
02:09.0,1.42E+12,-0.002132127,0.006394783,0.001065797,0.006824598,4.24E-05,-0.000256063,0.000767182,0.005289037
02:09.0,1.42E+12,-0.003197924,0.00959244,0.001065797,0.010167475,-6.42E-05,4.24E-05,0.000767182,0.005375624
02:09.0,1.42E+12,0.007460579,0.003197391,0.003197391,0.008723925,0.000148988,6.37E-05,0.000852456,0.005470334
02:09.1,1.42E+12,-0.004263721,0.008526376,-0.003197924,0.010055104,0.000127672,0.000255546,0.000809825,0.005600723
02:09.1,1.42E+12,-0.003197924,-0.006395315,0.002131594,0.007461264,-2.35E-07,0.00023423,0.000724561,0.0055716
02:09.1,1.42E+12,0.004263188,-0.002132127,-0.002132127,0.005221753,0.000170304,0.00012764,0.000703245,0.005567334
02:09.1,1.42E+12,-0.006395315,0.002131594,0.001065797,0.00682493,2.11E-05,0.00034081,0.000681929,0.005526759
02:09.1,1.42E+12,0,0.005328985,0.001065797,0.00543452,-4.29E-05,0.000490032,0.000724571,0.005555684
02:09.1,1.42E+12,-0.00106633,0.005328985,-0.00106633,0.005538249,-2.16E-05,0.000617938,0.000724571,0.005614219
02:09.1,1.42E+12,0.001065797,0,0.003197391,0.003370346,-6.42E-05,0.000639265,0.000745887,0.005601866
02:09.2,1.42E+12,-0.00106633,0,-0.002132127,0.002383909,-2.16E-05,0.000532685,0.000745887,0.005518135
02:09.2,1.42E+12,-0.003197924,-0.006395315,0.003197391,0.007832629,-6.42E-05,0.000511369,0.000724571,0.005536635
02:09.2,1.42E+12,-0.00106633,-0.00106633,-0.00106633,0.001846937,-0.000149457,0.000468727,0.000681929,0.005502876
02:09.2,1.42E+12,0.002131594,0.001065797,-0.00106633,0.002610876,-2.16E-05,0.000532685,0.00061797,0.005450655
02:09.3,1.42E+12,0.003197391,0.008526376,0.003197391,0.009651203,-2.16E-05,0.000809803,0.000660602,0.005517563
02:09.3,1.42E+12,-0.002132127,0.007460579,-0.00106633,0.007832194,-4.29E-05,0.000959015,0.000639276,0.00565288
02:09.3,1.42E+12,0.002131594,-0.005329518,0.004263188,0.007149981,6.37E-05,0.000852424,0.000596644,0.005652883
02:09.3,1.42E+12,-0.003197924,0.001065797,0.001065797,0.003535331,-2.16E-05,0.000895067,0.000575328,0.005671372
02:09.4,1.42E+12,-0.002132127,-0.008526909,0.005328985,0.010278727,-4.29E-05,0.000852435,0.00051138,0.005662717
02:09.4,1.42E+12,0.002131594,-0.002132127,0.002131594,0.003692337,-2.35E-07,0.000809793,0.000490064,0.005672616
02:09.4,1.42E+12,0,0.003197391,0.002131594,0.003842786,6.37E-05,0.000937699,0.00051138,0.005656543
02:09.4,1.42E+12,-0.00106633,0.003197391,0.005328985,0.006305431,-2.35E-07,0.000959015,0.000554012,0.005694764
02:09.4,1.42E+12,0.002131594,0.004263188,-0.00106633,0.004884212,-2.16E-05,0.000809798,0.00061796,0.005534878
02:09.4,1.42E+12,0,0.002131594,0.004263188,0.004766389,-4.29E-05,0.00074585,0.000660592,0.005513453
02:09.4,1.42E+12,0.001065797,0.004263188,0,0.004394394,-0.000106814,0.000767166,0.000745866,0.005464846
02:09.5,1.42E+12,0,-0.006395315,0.002131594,0.006741198,-4.29E-05,0.000660586,0.00083114,0.005519896
02:09.5,1.42E+12,0,-0.003197924,0.003197391,0.004522171,-8.55E-05,0.000575312,0.000895088,0.005562676
02:09.5,1.42E+12,-0.002132127,0.001065797,-0.00106633,0.002611311,-8.55E-05,0.00063927,0.000895088,0.005550936
02:09.5,1.42E+12,-0.002132127,-0.00106633,0.005328985,0.005837903,-0.000149446,0.000767166,0.000916404,0.005494514
02:09.5,1.42E+12,-0.00106633,0.005328985,-0.00106633,0.005538249,-0.000170773,0.000895072,0.000916404,0.005575118
02:09.6,1.42E+12,0.001065797,0,0.004263188,0.004394394,-2.16E-05,0.000937715,0.000916404,0.005503481
02:09.6,1.42E+12,0.002131594,0.004263188,0.005328985,0.007149584,4.24E-05,0.001044305,0.001022984,0.005616312
02:09.6,1.42E+12,-0.003197924,-0.002132127,0.001065797,0.003988559,2.11E-05,0.001001663,0.001001668,0.005635785
02:09.6,1.42E+12,0.003197391,-0.006395315,0,0.00715006,6.37E-05,0.000831125,0.000959036,0.005714839
02:09.7,1.42E+12,0.001065797,0.001065797,-0.005329518,0.005538557,8.50E-05,0.000809809,0.00093772,0.005730272
02:09.7,1.42E+12,-0.006395315,0.002131594,0,0.006741198,-0.00012813,0.000980347,0.000916404,0.005709905
02:09.7,1.42E+12,0.002131594,0.001065797,-0.00106633,0.002610876,-0.000106814,0.000895083,0.000959036,0.00563601
02:09.7,1.42E+12,-0.003197924,0.002131594,0.002131594,0.004394781,-0.000149446,0.000916399,0.001065626,0.005653196
02:09.7,1.42E+12,0.002131594,0.002131594,0,0.003014529,-0.000256026,0.000980357,0.001065626,0.005562759
02:09.7,1.42E+12,-0.00106633,-0.005329518,-0.003197924,0.006306151,-0.000149446,0.000745871,0.000980352,0.005506751
02:09.8,1.42E+12,0,-0.008526909,0,0.008526909,-0.000170762,0.000681924,0.000895088,0.005539138
02:09.8,1.42E+12,0.001065797,0,-0.005329518,0.005435042,-0.000170762,0.00070325,0.000809825,0.005610906
02:09.8,1.42E+12,-0.003197924,0.002131594,-0.00106633,0.003988417,-0.000213394,0.000831156,0.000767182,0.005600226
02:09.8,1.42E+12,0.003197391,0.002131594,-0.00106633,0.00398799,-0.000256026,0.000852472,0.000767182,0.005569223
02:09.8,1.42E+12,-0.004263721,-0.00106633,-0.00106633,0.004522547,-0.000277342,0.000681934,0.000745855,0.005497332
02:09.9,1.42E+12,0.003197391,-0.005329518,0.001065797,0.006305791,-0.00023471,0.00049008,0.000745855,0.005533012
02:09.9,1.42E+12,-0.002132127,-0.003197924,-0.006395315,0.007461416,-0.000298668,0.00038349,0.000660592,0.005618285
02:09.9,1.42E+12,0.001065797,-0.007461112,-0.00106633,0.00761191,-0.000298668,0.000298226,0.000554001,0.005661827
02:09.9,1.42E+12,0.003197391,0.001065797,-0.004263721,0.005434938,-0.000256036,0.00027691,0.000511369,0.005706571
02:09.9,1.42E+12,-0.005329518,0.005328985,-0.00106633,0.007611761,-0.000383943,0.000468764,0.000447411,0.005761115
02:10.0,1.42E+12,0.006394783,-0.00106633,0,0.006483078,-0.000213405,0.000319542,0.000426095,0.005754284
02:10.0,1.42E+12,-0.00106633,0.001065797,-0.002132127,0.002611311,-0.000170773,0.000149009,0.000362136,0.005603161
02:10.0,1.42E+12,-0.00106633,-0.004263721,0.001065797,0.004522422,-0.000341311,-2.13E-07,0.000319505,0.005519131
02:10.0,1.42E+12,0.003197391,-0.002132127,-0.006395315,0.007461188,-0.000192089,-0.000213383,0.000255557,0.005467253
02:10.0,1.42E+12,0.001065797,-0.003197924,-0.002132127,0.003988559,-0.000106814,-0.000149435,0.000170282,0.005397799
02:10.1,1.42E+12,0,0.006394783,-0.002132127,0.006740861,-0.000192078,2.11E-05,0.000170282,0.005428181
02:10.1,1.42E+12,-0.002132127,0.004263188,-0.002132127,0.005221753,-0.000106814,6.37E-05,0.000106324,0.005396117
02:10.1,1.42E+12,0.003197391,-0.00106633,0.001065797,0.00353501,-4.29E-05,-6.42E-05,0.000106324,0.005358127
02:10.1,1.42E+12,-0.003197924,0.002131594,-0.003197924,0.004999713,-8.55E-05,-0.000128119,6.37E-05,0.005347356
02:10.1,1.42E+12,0,-0.007461112,0.003197391,0.008117358,-0.000106814,-0.000277342,6.37E-05,0.005442297
02:10.2,1.42E+12,0.004263188,0.002131594,0,0.004766389,-2.24E-07,-0.00023471,0.000106335,0.005489946
02:10.2,1.42E+12,0.001065797,0.002131594,-0.002132127,0.003197746,8.51E-05,-6.42E-05,-2.56E-07,0.005397249
02:10.2,1.42E+12,0.004263188,0.003197391,-0.002132127,0.005739691,0.000191641,2.11E-05,-2.16E-05,0.005475104
02:10.2,1.42E+12,-0.004263721,0.003197391,-0.004263721,0.006825097,6.37E-05,6.37E-05,-8.55E-05,0.005559388
02:10.2,1.42E+12,0,-0.006395315,0.003197391,0.00715006,-2.13E-07,-0.000234699,-8.55E-05,0.005509365
02:10.3,1.42E+12,-0.00106633,-0.00106633,-0.003197924,0.003535652,2.11E-05,-0.000405237,-0.000128151,0.005423434
02:10.3,1.42E+12,-0.002132127,-0.006395315,0.001065797,0.006825096,-6.42E-05,-0.000426553,-0.000192099,0.005416937
02:10.4,1.42E+12,0.003197391,-0.002132127,-0.003197924,0.004999599,6.37E-05,-0.000490512,-0.000277374,0.005446222
02:10.4,1.42E+12,0.002131594,0,-0.003197924,0.003843229,0.000149009,-0.000319974,-0.000447912,0.005317512
02:10.4,1.42E+12,-0.002132127,0.005328985,0.001065797,0.005837806,6.37E-05,-0.000170751,-0.000469228,0.005360421
02:10.4,1.42E+12,-0.00106633,0.003197391,-0.005329518,0.006305881,4.24E-05,-0.000170751,-0.00061845,0.005409683
02:10.4,1.42E+12,0.004263188,-0.003197924,0.001065797,0.005434833,0.000148998,-0.000298658,-0.000703714,0.005392271
02:10.4,1.42E+12,0,0.006394783,-0.003197924,0.007149822,0.000106367,-0.000256026,-0.000746346,0.005437584
02:10.4,1.42E+12,0.001065797,-0.006395315,-0.00106633,0.006570619,0.000127682,-0.000426564,-0.000852936,0.005473668
02:10.4,1.42E+12,0.004263188,-0.002132127,0,0.004766627,0.00019163,-0.00055447,-0.000852936,0.005481113
02:10.5,1.42E+12,-0.002132127,0.002131594,-0.002132127,0.003692644,0.000148988,-0.000383932,-0.000938211,0.005420142
02:10.5,1.42E+12,0,-0.003197924,0.001065797,0.003370852,0.000148988,-0.000383932,-0.000980842,0.005397115
02:10.5,1.42E+12,0.001065797,0.003197391,-0.004263721,0.005434938,0.000212946,-0.0003413,-0.00104479,0.005453588
02:10.5,1.42E+12,-0.002132127,0.001065797,0.002131594,0.003197746,0.000212946,-0.000298658,-0.001108738,0.005400785
02:10.5,1.42E+12,0.002131594,0,0,0.002131594,0.000276905,-0.000405237,-0.001087411,0.005332652
02:10.6,1.42E+12,0.001065797,-0.005329518,0,0.005435042,0.000276905,-0.000511828,-0.001172675,0.005353465
02:10.6,1.42E+12,0.002131594,-0.002132127,0,0.003014906,0.000276905,-0.000639734,-0.001279255,0.005270771
02:10.7,1.42E+12,0.003197391,0,-0.003197924,0.004522171,0.000404811,-0.000597091,-0.001364529,0.005281443
02:10.7,1.42E+12,-0.00106633,0.003197391,0.004263188,0.005434624,0.000319537,-0.000405237,-0.001279266,0.005247135
02:10.7,1.42E+12,0,0.002131594,-0.003197924,0.003843229,0.000298221,-0.000383921,-0.001236634,0.005213228
02:10.7,1.42E+12,-0.00106633,-0.004263721,0.002131594,0.004884677,0.0004048,-0.000511828,-0.001194002,0.005176098
02:10.7,1.42E+12,-0.00106633,0.003197391,0.001065797,0.00353501,0.000340842,-0.000469196,-0.001151359,0.00519458
02:10.7,1.42E+12,-0.00106633,-0.003197924,-0.002132127,0.003988702,0.000383474,-0.000575786,-0.001236634,0.005186459
02:10.7,1.42E+12,0.006394783,-0.003197924,0.002131594,0.007460808,0.000468738,-0.000682377,-0.001194002,0.005275384
02:10.7,1.42E+12,-0.00106633,0.008526376,-0.00106633,0.008658707,0.000468738,-0.000405259,-0.00115137,0.005322435
02:10.8,1.42E+12,0,0.001065797,0.002131594,0.002383195,0.000468738,-0.000213405,-0.001108738,0.005199561
02:10.8,1.42E+12,0.005328985,0,-0.00106633,0.005434625,0.000554001,-0.000213405,-0.001023474,0.005199553
02:10.8,1.42E+12,-0.005329518,0.001065797,0.001065797,0.005538557,0.000511369,-0.00023472,-0.000980832,0.005230556
02:10.8,1.42E+12,0,-0.002132127,-0.00106633,0.002383909,0.000447422,-0.000319995,-0.000980832,0.005198474
02:10.8,1.42E+12,-0.00106633,-0.003197924,-0.002132127,0.003988702,0.000511369,-0.000362627,-0.001002148,0.005187797
02:10.9,1.42E+12,-0.002132127,-0.00106633,0.001065797,0.002611311,0.000404779,-0.000277363,-0.001002148,0.005113907
02:10.9,1.42E+12,0.001065797,0.003197391,-0.004263721,0.005434938,0.000468738,-0.000149457,-0.000959516,0.005073378
02:10.9,1.42E+12,-0.002132127,-0.00106633,0.002131594,0.003197924,0.000404779,-2.16E-05,-0.000895557,0.004985098
02:10.9,1.42E+12,-0.00106633,0.002131594,-0.002132127,0.003197924,0.000319505,-2.45E-07,-0.000852925,0.004940358
02:11.0,1.42E+12,-0.002132127,0,-0.00106633,0.002383909,0.000383452,-0.000106825,-0.000852925,0.004835801
02:11.0,1.42E+12,0,0,0.001065797,0.001065797,0.000255557,-8.55E-05,-0.000831609,0.004727455
02:11.0,1.42E+12,-0.00106633,0,-0.00106633,0.001508018,0.000255557,-0.000106814,-0.000810294,0.004705389
02:11.0,1.42E+12,0.005328985,-0.005329518,0.002131594,0.007832339,0.000383463,-0.00012813,-0.000788978,0.004771588
02:11.0,1.42E+12,0.001065797,0.007460579,-0.004263721,0.008658838,0.000340831,0.000063724,-0.000746346,0.004795541
02:11.0,1.42E+12,-0.005329518,0.003197391,0,0.006215068,0.000212925,0.00019163,-0.000703703,0.004840071
02:11.1,1.42E+12,0.004263188,0.001065797,0,0.004394394,0.000298189,8.51E-05,-0.000661061,0.004793142
02:11.1,1.42E+12,-0.005329518,0.004263188,0.001065797,0.006907565,0.000234241,8.51E-05,-0.000597102,0.004826858
02:11.1,1.42E+12,-0.002132127,0.003197391,0.001065797,0.003988132,0.00012765,0.000170325,-0.000597102,0.00483592
02:11.1,1.42E+12,0,0.001065797,-0.003197924,0.003370852,0.000191609,0.000149009,-0.000597102,0.004803343
02:11.1,1.42E+12,-0.00106633,0.002131594,0.002131594,0.003197569,0.000170282,0.000340863,-0.000618418,0.004704947
02:11.2,1.42E+12,-0.002132127,0.010658237,-0.002132127,0.011076549,4.24E-05,0.000511396,-0.000661061,0.00483115
02:11.2,1.42E+12,-0.006395315,0.003197391,0.001065797,0.007229059,-0.000106846,0.000532712,-0.000597102,0.004911777
02:11.2,1.42E+12,-0.00106633,0.004263188,0.001065797,0.004521919,-0.000213437,0.000554028,-0.000533144,0.004887421
02:11.2,1.42E+12,-0.005329518,0.004263188,0,0.006824847,-0.000234752,0.000575344,-0.000447869,0.004887416
02:11.2,1.42E+12,0.001065797,-0.002132127,0.003197391,0.003988132,-0.000213437,0.000660608,-0.000447869,0.004824178
02:11.3,1.42E+12,-0.002132127,0.003197391,-0.002132127,0.004394911,-0.000234752,0.000745882,-0.000426553,0.004841363
02:11.3,1.42E+12,0.003197391,-0.004263721,0.002131594,0.005739889,-0.000128162,0.000788514,-0.000405237,0.004819659
02:11.3,1.42E+12,0.004263188,0.005328985,-0.003197924,0.007536549,-0.000106846,0.000937736,-0.000405237,0.004870398
02:11.3,1.42E+12,-0.006395315,0.006394783,0,0.009043965,-0.000277384,0.001065632,-0.000341279,0.004974412
02:11.4,1.42E+12,0.006394783,0.001065797,0.001065797,0.006570015,-0.000106846,0.000980368,-0.000341279,0.004989057
02:11.4,1.42E+12,0,0.00959244,-0.002132127,0.009826539,-8.55E-05,0.001108269,-0.000277331,0.00505947
02:11.4,1.42E+12,-0.00106633,0.001065797,0,0.001507641,-0.00019211,0.001193543,-0.000298647,0.004980926
02:11.4,1.42E+12,0.001065797,-0.003197924,-0.004263721,0.005435251,-0.000170794,0.001001689,-0.000319963,0.004946635
02:11.4,1.42E+12,-0.00106633,-0.005329518,0.003197391,0.006305881,-0.000213437,0.001023005,-0.000234689,0.00494134
02:11.4,1.42E+12,-0.002132127,0.005328985,-0.00106633,0.005837903,-0.000341343,0.001172228,-0.000256015,0.004962765
02:11.5,1.42E+12,-0.008526909,0.00959244,-0.003197924,0.013226859,-0.000469238,0.001321444,-0.000277331,0.00515345
02:11.5,1.42E+12,-0.00106633,0.004263188,0.001065797,0.004521919,-0.000490565,0.001470667,-0.000277331,0.005176471
