time,time_milisec,ax,ay,az,resultant,MA_x,MA_y,MA_z,MA_R
35:52.4,1.42E+12,-3.1509476,-9.505683,1.1280541,10.07764785,-2.513584986,-9.40474478,0.396235024,9.764875248
35:52.4,1.42E+12,-3.4519715,-9.221125,1.0015672,9.896887913,-2.52139574,-9.40155642,0.406255186,9.765209845
35:52.5,1.42E+12,-3.2608192,-9.581426,-0.31734008,10.12607381,-2.527646742,-9.40840918,0.392516756,9.773634351
35:52.5,1.42E+12,-2.4132814,-9.853709,-0.24983047,10.14800096,-2.51923423,-9.42057588,0.381460747,9.783100432
35:52.5,1.42E+12,-1.6528629,-9.784103,-0.07768845,9.923036973,-2.495733104,-9.43050921,0.372808739,9.787262879
35:52.5,1.42E+12,-1.6971707,-9.551338,0.54606444,9.716307547,-2.474213852,-9.43488311,0.378733418,9.786806167
35:52.5,1.42E+12,-2.1799169,-9.577234,2.0743864,10.03885092,-2.466633616,-9.44294235,0.416065787,9.797048622
35:52.5,1.42E+12,-2.4737558,-9.519005,2.0857627,10.05392113,-2.46663062,-9.44842095,0.459110277,9.806715406
35:52.5,1.42E+12,-2.0675006,-9.299861,1.4983841,9.644020337,-2.461616048,-9.44830121,0.489574926,9.807790066
35:52.5,1.42E+12,-1.7051042,-9.260044,1.0904824,9.478657451,-2.448051258,-9.44447219,0.511258835,9.802415915
35:52.6,1.42E+12,-1.698967,-9.038654,0.7529343,9.2277118,-2.437821532,-9.43095829,0.530565687,9.787671584
35:52.6,1.42E+12,-2.146237,-9.230405,1.0138417,9.530717954,-2.43560614,-9.42288407,0.559922639,9.780178506
35:52.6,1.42E+12,-2.3879843,-9.520502,1.3980926,9.914488906,-2.437644906,-9.42418337,0.600072147,9.783527746
35:52.6,1.42E+12,-2.3921754,-9.697434,1.1684701,10.05624441,-2.437501206,-9.42712625,0.6335635,9.787451109
35:52.6,1.42E+12,-2.5021966,-9.606573,0.84169966,9.962715039,-2.436848558,-9.43163487,0.658103469,9.792201283
35:52.7,1.42E+12,-2.5048912,-9.519604,0.9852512,9.892828724,-2.438872352,-9.43556269,0.680910043,9.797471118
35:52.7,1.42E+12,-2.5087829,-9.402697,1.163231,9.800908574,-2.441312276,-9.43890973,0.703051998,9.802710361
35:52.7,1.42E+12,-2.4822881,-9.374556,1.1073972,9.760654843,-2.446392714,-9.44075689,0.724053326,9.807001843
35:52.7,1.42E+12,-2.274071,-9.321116,1.2745994,9.67880189,-2.447425568,-9.43921507,0.74992253,9.807429401
