time,time_milisec,ax,ay,az,resultant,MA_x,Ma_y,Ma_z,Ma_R,,,
55:54.6,1.42E+12,-1.093476,-13.041181,4.292923,13.77306355,-2.758518729,-9.322772316,-0.231385162,10.90580836,,,
55:54.6,1.42E+12,-3.0587394,-10.848091,5.7847204,12.66885769,-2.694699403,-9.298892377,-0.145268327,10.88666165,,,
55:54.7,1.42E+12,-4.7297144,-11.62288,2.528991,12.80067706,-2.601831299,-9.278785214,-0.079118131,10.82807369,,,
55:54.7,1.42E+12,-8.2373705,-13.807587,-0.006286926,16.07805246,-2.600847636,-9.278562214,-0.027426644,10.82331924,,,
55:54.7,1.42E+12,-7.7577677,-14.039454,-2.773283,16.27821633,-2.664169021,-9.323386336,-0.163670872,10.88389324,,,
55:54.7,1.42E+12,-5.7755895,-12.467723,-1.5967296,13.83297135,-2.756655264,-9.377808867,-0.228974868,10.96193655,,,
55:54.8,1.42E+12,-1.4492862,-11.398646,4.820875,12.46075427,-2.749320517,-9.440204622,-0.137930521,11.04189739,,,
55:54.8,1.42E+12,-1.3566289,-8.305329,1.6955241,8.584505446,-2.732634807,-9.478469948,-0.141196178,11.07347906,,,
55:54.8,1.42E+12,-1.6119978,-7.278015,1.895658,7.691655121,-2.728828436,-9.532718357,-0.161990693,11.11308708,,,
55:54.8,1.42E+12,-2.1032763,-5.2370095,2.5932074,6.210858581,-2.723564895,-9.572798275,-0.187975432,11.12577634,,,
55:54.8,1.42E+12,-2.4158263,-4.1517663,3.1496003,5.743984869,-2.71835634,-9.606676801,-0.198933262,11.13708691,,,
55:54.8,1.42E+12,-2.817441,-3.1639705,2.930606,5.151420643,-2.717714813,-9.636284618,-0.196599336,11.15330219,,,
55:54.9,1.42E+12,-3.0511053,-2.3565495,2.855911,4.797790818,-2.715105956,-9.675759671,-0.178603089,11.17436386,,,
55:54.9,1.42E+12,-3.141667,-1.3090279,2.397714,4.163250894,-2.700968013,-9.698109114,-0.135883759,11.18070697,,,
55:55.0,1.42E+12,-3.7209623,-0.2665956,1.8046472,4.144078326,-2.703350813,-9.667826169,-0.075348418,11.18014179,,,
55:55.0,1.42E+12,-3.8139188,-1.5295193,0.97312635,4.222840371,-2.698047552,-9.541525543,0.056255467,11.05606091,,,
55:55.0,1.42E+12,-3.4078133,-5.342091,-1.6223264,6.540876905,-2.628659191,-9.301247665,0.356912887,10.68684201,,,
55:55.0,1.42E+12,-4.344715,-13.745167,-11.559262,18.47762707,-2.663768829,-9.227445033,0.437500418,10.58584136,,,
55:55.0,1.42E+12,-3.863915,-18.787281,-18.166822,26.41827375,-2.695985511,-9.48272539,0.232023622,10.91072573,,,
55:55.0,1.42E+12,-2.2427862,-12.008927,-13.026361,17.85862533,-2.64079925,-9.61862441,-0.00347644,11.12341897,,,
55:55.0,1.42E+12,-2.2897882,-5.630242,-5.817353,8.413343622,-2.569168615,-9.642678471,-0.115073968,11.14574252,,,
55:55.0,1.42E+12,-5.44837,-5.8390574,-0.44247985,7.998444561,-2.58787054,-9.641670357,-0.159021353,11.15336464,,,
55:55.1,1.42E+12,-5.421875,-5.739365,-0.6182144,7.91954722,-2.54183667,-9.529535173,-0.253960659,11.02535121,,,
55:55.1,1.42E+12,-4.743486,-8.919651,2.3272104,10.367099,-2.456627119,-9.34274199,-0.246017996,10.8237332,,,
55:55.1,1.42E+12,-7.3739657,-12.09919,3.945645,14.70829301,-2.587644462,-9.344562704,-0.188354232,10.8769683,,,
55:55.1,1.42E+12,-5.935457,-13.937517,0.38155654,15.15353475,-2.700561687,-9.502505696,-0.273762336,11.02888991,,,
55:55.1,1.42E+12,-1.6536113,-9.041199,2.7370582,9.590057209,-2.701850842,-9.599632288,-0.375031338,11.04190581,,,
55:55.2,1.42E+12,-1.3627661,-6.1406803,3.7838316,7.340467803,-2.671204369,-9.552400906,-0.443442134,10.95847329,,,
55:55.2,1.42E+12,-2.9782069,-5.1543813,6.0969715,8.52117506,-2.713074445,-9.375117524,-0.402714572,10.83715394,,,
55:55.2,1.42E+12,-3.2686028,-7.8670406,5.0085845,9.882307967,-2.828130084,-9.246956476,-0.260776064,10.74341757,,,
55:55.2,1.42E+12,-1.0979668,-11.8299,1.7922231,12.01516245,-2.843153945,-9.283871557,-0.198807989,10.78241098,,,
55:55.3,1.42E+12,1.9058368,-13.565091,0.48588958,13.70693242,-2.748795063,-9.397436414,-0.199431183,10.88938529,,,
55:55.3,1.42E+12,0.49112868,-11.422747,0.48544052,11.44360122,-2.65323562,-9.483214169,-0.188714693,10.95255778,,,
55:55.3,1.42E+12,-1.3418097,-8.800798,0.9515712,8.953210958,-2.599934216,-9.520162833,-0.167510827,10.97137086,,,
55:55.3,1.42E+12,-3.3480875,-8.00221,-1.0803035,8.741402087,-2.612627206,-9.533029969,-0.195300996,10.98926308,,,
55:55.3,1.42E+12,-3.9636075,-7.648944,-0.4483177,8.626558844,-2.664624178,-9.526232882,-0.201355752,10.99984586,,,
55:55.3,1.42E+12,-3.311863,-7.5437126,0.2996768,8.244139889,-2.717592602,-9.500339792,-0.188907149,10.9875428,,,
55:55.4,1.42E+12,-1.8616786,-7.970026,0.96863574,8.241687743,-2.735784363,-9.466803404,-0.166756273,10.95853936,,,
55:55.4,1.42E+12,-1.3448035,-8.549171,0.993484,8.71113263,-2.730737716,-9.438310608,-0.142995481,10.93073811,,,
55:55.4,1.42E+12,-1.1032059,-9.2625885,0.48738647,9.340779119,-2.709509412,-9.430096067,-0.103966436,10.91724479,,,
55:55.4,1.42E+12,-0.6936575,-9.365424,0.25641677,9.394576999,-2.69109159,-9.41279021,-0.037186941,10.88920959,,,
55:55.4,1.42E+12,-0.9183403,-9.955498,-0.54696256,10.01271479,-2.711104055,-9.380982904,-0.004866393,10.85457721,,,
55:55.5,1.42E+12,-0.43604323,-10.525661,-1.6784596,10.66756297,-2.726818316,-9.354313863,-0.064555534,10.82937267,,,
55:55.5,1.42E+12,0.6930588,-11.469,-1.8043479,11.63073355,-2.696736992,-9.339705455,-0.137872458,10.81489662,,,
55:55.5,1.42E+12,-0.053139497,-11.845767,0.15747254,11.84693282,-2.671262417,-9.312859251,-0.096866915,10.78413138,,,
55:55.5,1.42E+12,-2.1329145,-11.933035,0.8731343,12.15355965,-2.706509526,-9.271154149,-0.003513086,10.73697867,,,
55:55.5,1.42E+12,-2.6973908,-12.595557,-2.1592598,13.06087195,-2.734794588,-9.228251537,0.014348746,10.69607904,,,
55:55.6,1.42E+12,-1.6006215,-13.472883,-3.1653178,13.93197051,-2.732689782,-9.203898088,0.023082622,10.67028689,,,
55:55.6,1.42E+12,-1.0259665,-15.153289,-2.5830286,15.40606412,-2.741044856,-9.224212986,0.013481161,10.69229073,,,
55:55.6,1.42E+12,-0.70278853,-15.790065,-3.1798375,16.12238912,-2.733071642,-9.280312659,-0.139024156,10.74023615,,,
55:55.6,1.42E+12,0.35655853,-15.882572,-1.8696121,15.9962082,-2.663371685,-9.383057169,-0.295235023,10.80814126,,,
55:55.6,1.42E+12,-0.9539662,-13.282629,4.541406,14.06992015,-2.586315599,-9.416929598,-0.254165329,10.83404418,,,
55:55.7,1.42E+12,-3.005001,-10.938803,4.6536727,12.26148897,-2.479532548,-9.358382986,-0.159064112,10.75615513,,,
55:55.7,1.42E+12,-5.1367183,-11.308833,2.2290146,12.61919509,-2.426041744,-9.302656027,-0.056976406,10.68148123,,,
55:55.7,1.42E+12,-8.594078,-12.660223,0.042511597,15.3016741,-2.483561917,-9.306584598,-0.023522504,10.71145475,,,
55:55.7,1.42E+12,-8.286918,-12.537628,-2.5532405,15.24415176,-2.623105423,-9.329829129,-0.174014657,10.76825878,,,
55:55.7,1.42E+12,-5.239255,-13.980328,1.5738273,15.01253797,-2.702342691,-9.445645435,-0.176498265,10.89944312,,,
55:55.8,1.42E+12,-2.4417224,-10.378818,2.401456,10.92926632,-2.719275846,-9.508927129,-0.166175857,10.96551682,,,
55:55.8,1.42E+12,-1.7651294,-8.368648,0.529449,8.569146246,-2.712374889,-9.572838118,-0.208293376,11.01364514,,,
55:55.8,1.42E+12,-1.9658619,-7.2832546,1.6551082,7.723327892,-2.703191942,-9.636746043,-0.238793214,11.05403989,,,
55:55.8,1.42E+12,-1.8031503,-4.913682,2.6026378,5.845455099,-2.682492132,-9.672454441,-0.245486443,11.06820386,,,
55:55.8,1.42E+12,-2.2501209,-3.2687526,3.3919463,5.220448958,-2.666145511,-9.691070831,-0.234546947,11.07682954,,,
55:55.9,1.42E+12,-2.7006838,-2.4583378,3.6684215,5.176334034,-2.657145854,-9.714526135,-0.208614141,11.09750471,,,
55:55.9,1.42E+12,-2.9883857,-2.0746856,3.0349388,4.737681179,-2.642195311,-9.751425931,-0.183506149,11.10961905,,,
55:56.0,1.42E+12,-3.2314801,-0.6887178,2.449656,4.11310228,-2.630308807,-9.734266716,-0.153372891,11.1073795,,,
55:56.0,1.42E+12,-3.7721558,-0.20866607,1.2963043,3.994133917,-2.637744368,-9.629502942,-0.093808999,11.05540515,,,
55:56.0,1.42E+12,-3.4034724,-1.4010864,0.34952316,3.697138612,-2.618535336,-9.37758293,0.149227433,10.75376253,,,
55:56.0,1.42E+12,-3.0731094,-5.176386,-2.2567072,6.428973541,-2.602396446,-9.099809563,0.473923653,10.34581763,,,
55:56.0,1.42E+12,-5.421127,-15.349231,-14.718742,21.94604466,-2.667260544,-9.167979032,0.439385265,10.42923435,,,
55:56.0,1.42E+12,-3.5558555,-19.005527,-17.001196,25.74674407,-2.693098652,-9.440944032,0.211143572,10.78297721,,,
55:56.0,1.42E+12,-2.789599,-8.712333,-10.601254,14.00261387,-2.638838019,-9.49958231,0.00382165,10.90551128,,,
55:56.1,1.42E+12,-5.878725,-5.0533414,-4.209097,8.821120365,-2.648161489,-9.485581828,-0.069461668,10.92391073,,,
55:56.1,1.42E+12,-7.707023,-3.3332684,0.41987687,8.40744779,-2.708641836,-9.37157402,-0.108386842,10.88391785,,,
55:56.1,1.42E+12,-6.879993,-3.3654516,0.74799454,7.69545736,-2.69856076,-9.193334461,-0.173645015,10.74079876,,,
55:56.1,1.42E+12,-6.088439,-8.48241,4.3535466,11.31254776,-2.701682842,-9.082005746,-0.092583993,10.66241127,,,
55:56.1,1.42E+12,-9.590406,-16.938026,1.2799883,19.5066907,-2.863658244,-9.243165481,-0.122320114,10.86479154,,,
55:56.1,1.42E+12,-2.7866051,-15.299235,1.7958156,15.65428738,-2.892716183,-9.430074761,-0.162891869,11.03446133,,,
55:56.2,1.42E+12,-0.28081605,-7.721094,3.6646793,8.551258655,-2.83766739,-9.482456652,-0.212530485,11.03507528,,,
55:56.2,1.42E+12,-1.0129436,-3.7190163,7.2161937,8.18111169,-2.791633529,-9.397803095,-0.167477236,11.00035699,,,
55:56.3,1.42E+12,-1.8991008,-6.2505517,8.26611,10.53586992,-2.807983202,-9.283938844,-0.035357095,10.97016735,,,
55:56.3,1.42E+12,-1.4676979,-11.950699,6.271508,13.57590352,-2.876830849,-9.250992069,0.08271675,10.96749329,,,
55:56.3,1.42E+12,1.7904267,-15.098802,-1.2871733,15.25897325,-2.850314563,-9.326013599,0.046540958,11.04535802,,,
55:56.3,1.42E+12,1.2499008,-11.533666,-2.3364913,11.83414108,-2.797422512,-9.381786416,-0.020562359,11.10415251,,,
55:56.3,1.42E+12,-1.7666262,-9.658515,0.92717195,9.862430124,-2.765147791,-9.415588559,0.020406528,11.12703064,,,
55:56.3,1.42E+12,-4.177064,-7.9481716,-0.4682263,8.991136264,-2.769504046,-9.421695244,0.02000023,11.13447099,,,
55:56.3,1.42E+12,-4.482728,-6.815178,-0.3887416,8.166555059,-2.793399251,-9.406827191,0.005950875,11.13288763,,,
55:56.3,1.42E+12,-3.648962,-7.343579,0.11930191,8.201055368,-2.829874422,-9.394042559,-0.011382468,11.1320584,,,
55:56.4,1.42E+12,-1.9603235,-8.035291,0.1776805,8.272867703,-2.842436055,-9.383555212,-0.028031519,11.12311421,,,
55:56.4,1.42E+12,-0.7044351,-8.240664,-0.03891907,8.270809311,-2.834297875,-9.36269961,-0.038772449,11.1012781,,,
55:56.4,1.42E+12,-0.09699829,-8.845406,0.18935624,8.847964272,-2.822121156,-9.352086997,-0.040141031,11.09012273,,,
55:56.4,1.42E+12,-0.2749782,-9.315578,0.99108905,9.372185657,-2.808991318,-9.339027406,-0.008752223,11.07705071,,,
55:56.4,1.42E+12,-0.9821077,-9.823023,0.7918533,9.903703754,-2.820135491,-9.324687854,0.041662326,11.06146175,,,
55:56.5,1.42E+12,-1.6232245,-10.290051,-0.96010345,10.46144378,-2.867406578,-9.300627671,0.058891805,11.03759869,,,
55:56.5,1.42E+12,-0.91325086,-11.136541,-3.988905,11.86456639,-2.884959871,-9.286153671,-0.025728145,11.03795856,,,
55:56.5,1.42E+12,-0.00464035,-12.4017105,-4.0915914,13.05923294,-2.841525705,-9.295718477,-0.127049078,11.05644169,,,
55:56.5,1.42E+12,-0.07694,-12.080479,0.70278853,12.10114889,-2.788047117,-9.285206681,-0.068639928,11.0368555,,,
55:56.6,1.42E+12,-0.20073257,-11.958781,2.298171,12.17925804,-2.759477956,-9.25430664,0.042859843,11.00108586,,,
55:56.6,1.42E+12,-0.27003846,-12.843741,-2.344275,13.05872233,-2.744050853,-9.207173008,0.047732366,10.95318093,,,
55:56.6,1.42E+12,-0.5034032,-13.436359,-4.7101054,14.2469032,-2.739981764,-9.159138191,0.016502409,10.9149057,,,
55:56.6,1.42E+12,-0.8285271,-14.369219,-3.76527,14.87743829,-2.764167185,-9.128253436,-0.022184487,10.89207366,,,
55:56.6,1.42E+12,-0.97432387,-14.034965,-3.4212854,14.47876871,-2.764582648,-9.143607232,-0.184688393,10.90041751,,,
55:56.6,1.42E+12,-0.65878004,-13.928685,-0.7725435,13.96563928,-2.716700588,-9.204625232,-0.295427499,10.93519609,,,
55:56.7,1.42E+12,-0.8930429,-13.762381,5.3988233,14.81040004,-2.630094967,-9.25469764,-0.230737526,10.97991456,,,
55:56.7,1.42E+12,-2.6617649,-11.828103,5.406906,13.27492544,-2.509027353,-9.237715599,-0.121260089,10.93855234,,,
55:56.7,1.42E+12,-4.708459,-13.128599,2.2243743,14.12365175,-2.435997577,-9.249776232,-0.023757746,10.91568499,,,
55:56.7,1.42E+12,-8.379275,-14.627432,-0.11840378,16.85787756,-2.500079618,-9.262982436,-0.058293074,10.95334499,,,
55:56.7,1.42E+12,-7.3093004,-13.705948,-3.264262,15.87243804,-2.599417945,-9.330883048,-0.173919972,11.05422604,,,
55:56.8,1.42E+12,-4.260141,-11.523936,0.55549484,12.2987185,-2.650336549,-9.395276681,-0.173388425,11.13033976,,,
55:56.8,1.42E+12,-1.273402,-9.916129,2.8961773,10.40860269,-2.636204714,-9.449008812,-0.148060484,11.18514129,,,
55:56.8,1.42E+12,-1.8727555,-8.0878315,1.3513898,8.411093028,-2.637625228,-9.513787373,-0.173596157,11.23750124,,,
55:56.8,1.42E+12,-1.7883312,-6.996451,2.5782385,7.667839907,-2.628200949,-9.58986285,-0.190202439,11.287448,,,
55:56.8,1.42E+12,-1.6923807,-5.3889437,2.9334497,6.364746168,-2.607623334,-9.649671134,-0.205201863,11.31170131,,,
55:56.9,1.42E+12,-2.315385,-4.2032595,2.6860144,5.499370098,-2.593888626,-9.693111418,-0.21232277,11.32724598,,,
55:56.9,1.42E+12,-3.0177245,-3.3566198,2.4421716,5.132032713,-2.589526267,-9.747558397,-0.212475512,11.34804048,,,
55:56.9,1.42E+12,-3.3986824,-2.3900797,2.0522323,4.634132113,-2.581904361,-9.792077043,-0.19704841,11.36110167,,,
55:56.9,1.42E+12,-3.488795,-1.6780106,2.1203408,4.413984055,-2.583645639,-9.797728557,-0.160909275,11.37573116,,,
55:56.9,1.42E+12,-3.4977763,-0.74380326,1.479673,3.870027716,-2.59231231,-9.707267685,-0.084656618,11.32350778,,,
55:57.0,1.42E+12,-3.3759298,-1.8601817,0.61402315,3.903101638,-2.550573592,-9.431980964,0.228256957,10.95528445,,,
55:57.0,1.42E+12,-2.996918,-4.319567,-1.4504837,5.453813302,-2.539166704,-9.132267495,0.545618432,10.54114301,,,
55:57.0,1.42E+12,-3.393144,-10.809023,-8.327333,14.06032999,-2.551483949,-9.175057087,0.592024983,10.54232089,,,
55:57.0,1.42E+12,-5.554649,-18.06713,-17.66282,25.86987674,-2.544870153,-9.440644609,0.317459208,10.89025469,,,
55:57.0,1.42E+12,-2.0181034,-15.6903715,-13.710289,20.934004,-2.428769753,-9.692830387,0.029088476,11.1458987,,,
55:57.1,1.42E+12,-2.3915768,-7.3003187,-7.7920465,10.94213331,-2.337169422,-9.773133797,-0.145198076,11.21215739,,,
55:57.1,1.42E+12,-5.348378,-6.425089,-3.4172437,9.031305022,-2.322066137,-9.731147654,-0.303785633,11.16560142,,,
55:57.1,1.42E+12,-6.4152093,-4.6861553,-1.5238311,8.089315365,-2.257266204,-9.481109477,-0.361006437,10.93259376,,,
55:57.1,1.42E+12,-5.7405624,-6.957382,0.65892977,9.043970887,-2.317551047,-9.310867579,-0.384208189,10.79768934,,,
55:57.1,1.42E+12,-7.6356215,-11.352242,5.547913,14.76331442,-2.467649117,-9.38497264,-0.345774848,10.92446599,,,
55:57.2,1.42E+12,-8.159981,-13.564642,3.2361205,16.15726705,-2.613507023,-9.585903777,-0.427000832,11.08724467,,,
55:57.2,1.42E+12,-1.9473006,-10.172696,1.4608122,10.45990898,-2.614490693,-9.665947538,-0.56588446,11.08569444,,,
55:57.2,1.42E+12,-0.6623726,-6.497239,4.083658,7.7025395,-2.598055482,-9.554652436,-0.61053446,10.96582987,,,
55:57.2,1.42E+12,-0.8120613,-6.322552,7.3929763,9.761670242,-2.651167482,-9.375545293,-0.43338855,10.85364001,,,
55:57.3,1.42E+12,-1.2816348,-8.226294,6.5975304,10.62270719,-2.702831474,-9.308047905,-0.251061577,10.82891687,,,
55:57.3,1.42E+12,-0.20477417,-12.14215,1.6732205,12.25860538,-2.670956943,-9.358734334,-0.235836096,10.87781841,,,
55:57.3,1.42E+12,0.59920394,-12.766053,-0.12499008,12.78071896,-2.573482087,-9.457058444,-0.228831275,10.95515683,,,
55:57.3,1.42E+12,0.05149292,-12.434492,1.6241226,12.54021599,-2.480946966,-9.571738322,-0.187752414,11.04441522,,,
55:57.3,1.42E+12,-1.1835887,-9.005872,1.025218,9.140989259,-2.430633226,-9.605662669,-0.169264331,11.06359754,,,
55:57.4,1.42E+12,-2.9196784,-7.913594,-1.1073972,8.507397987,-2.450211897,-9.603179056,-0.195490406,11.06838387,,,
55:57.4,1.42E+12,-3.5425332,-7.2518196,-0.85756665,8.116270667,-2.508132266,-9.582998558,-0.2121975,11.06523003,,,
55:57.4,1.42E+12,-2.7740314,-7.445068,0.20716919,7.947779992,-2.562765595,-9.554420232,-0.21183397,11.04685892,,,
55:57.4,1.42E+12,-2.3334975,-7.729177,0.34533188,8.081128745,-2.604776193,-9.522044701,-0.225012688,11.02051082,,,
55:57.4,1.42E+12,-1.7461189,-8.347241,1.0909314,8.597412102,-2.620368258,-9.491926701,-0.218909053,10.9938518,,,
55:57.4,1.42E+12,-1.0970687,-9.05976,1.4672488,9.24313962,-2.609630385,-9.466818722,-0.169371252,10.96898845,,,
55:57.5,1.42E+12,-0.9210347,-9.638008,0.54726195,9.697370714,-2.609789239,-9.436236416,-0.076796416,10.92475997,,,
55:57.5,1.42E+12,-0.89618635,-9.714798,-0.94842774,9.802038836,-2.627984055,-9.381401467,-0.012650219,10.85828662,,,
55:57.6,1.42E+12,-0.31299913,-10.150692,-2.5936565,10.48148704,-2.632801588,-9.342018058,-0.079924608,10.8252323,,,
55:57.6,1.42E+12,0.58737856,-11.704161,-2.6673033,12.01860662,-2.616717688,-9.336821732,-0.181260818,10.8219537,,,
55:57.6,1.42E+12,0.122445375,-12.154874,-0.22932312,12.15765372,-2.608707814,-9.322763222,-0.138098534,10.80356454,,,
55:57.6,1.42E+12,-0.58558226,-12.516072,1.2927117,12.59627201,-2.610384937,-9.303981854,-0.015592063,10.76987819,,,
55:57.6,1.42E+12,-1.0669812,-13.204042,-0.41927812,13.25371526,-2.615251347,-9.280202732,0.052693486,10.73674099,,,
55:57.6,1.42E+12,-0.9128018,-13.624967,-2.3796015,13.86129273,-2.613995795,-9.271835426,0.073952341,10.72413944,,,
55:57.6,1.42E+12,-0.46403503,-14.924864,-1.9492465,15.05876674,-2.610021407,-9.292165609,0.049937994,10.74644816,,,
55:57.6,1.42E+12,-0.3983217,-15.99439,-2.723736,16.22953818,-2.599925056,-9.337716813,-0.115828523,10.77541016,,,
55:57.7,1.42E+12,-0.19684067,-15.401322,-1.8944604,15.51864832,-2.54962048,-9.41063965,-0.264836,10.82120043,,,
55:57.7,1.42E+12,-1.8600321,-13.091177,2.0483406,13.38037122,-2.491489319,-9.409875936,-0.268428525,10.80603144,,,
55:57.7,1.42E+12,-3.4459841,-10.701396,4.5619135,12.13283716,-2.390809913,-9.329752752,-0.172911846,10.70960204,,,
55:57.7,1.42E+12,-4.171974,-10.661429,3.0666728,11.85225369,-2.326782843,-9.267619711,-0.043709094,10.62755746,,,
55:57.7,1.42E+12,-7.8833566,-13.206138,1.3540841,15.43965466,-2.400726019,-9.301950364,-0.027411354,10.6916582,,,
55:57.8,1.42E+12,-8.446186,-12.799883,-1.9404149,15.457693,-2.547109366,-9.360802487,-0.126117318,10.79470086,,,
55:57.8,1.42E+12,-6.5761247,-12.3454275,-3.5293608,14.42606613,-2.643096492,-9.447692201,-0.225724473,10.91745541,,,
55:57.8,1.42E+12,-2.3049068,-12.131522,6.507717,13.95839539,-2.653638851,-9.552489569,-0.145531034,11.04583409,,,
55:57.9,1.42E+12,-1.5756235,-9.822574,0.92148376,9.990729789,-2.651256051,-9.64297182,-0.186591563,11.11983376,,,
55:57.9,1.42E+12,-1.8609302,-8.1303425,1.3111235,8.443019318,-2.641981464,-9.723116371,-0.214650561,11.17990823,,,
55:57.9,1.42E+12,-1.7342935,-6.377488,2.5869205,7.097343504,-2.615788994,-9.784766742,-0.211696502,11.22001662,,,
55:57.9,1.42E+12,-2.116748,-4.2150846,2.9451256,5.560694658,-2.589627068,-9.82201174,-0.19347419,11.23892606,,,
55:57.9,1.42E+12,-2.8370504,-3.032544,3.0103898,5.129095908,-2.576326157,-9.849655279,-0.175309925,11.25352018,,,
55:57.9,1.42E+12,-2.910248,-2.3728657,2.9324021,4.764348552,-2.564335784,-9.882901451,-0.145662392,11.27177162,,,
55:58.0,1.42E+12,-3.2150145,-1.556613,2.4269032,4.318474431,-2.561051798,-9.876706171,-0.10866484,11.28024862,,,
55:58.0,1.42E+12,-3.507955,-0.57824755,2.079326,4.118703088,-2.571481125,-9.800352713,-0.036627907,11.25300147,,,
55:58.0,1.42E+12,-3.488795,-0.5492079,1.3651612,3.78642113,-2.573433186,-9.590968732,0.161178097,11.04332986,,,
55:58.0,1.42E+12,-2.6372159,-2.0805235,0.39263353,3.381959022,-2.513893735,-9.264711456,0.52965674,10.58439277,,,
55:58.0,1.42E+12,-2.5134232,-7.2341566,-6.0616446,9.766977688,-2.524002302,-9.092135642,0.685751524,10.35649427,,,
55:58.0,1.42E+12,-4.529431,-16.953594,-17.345032,24.67367483,-2.56763198,-9.28914126,0.490792636,10.63672981,,,
55:58.1,1.42E+12,-2.4980054,-18.110239,-13.674813,22.83027153,-2.509461111,-9.527613709,0.281454487,10.91834137,,,
55:58.1,1.42E+12,-2.1294718,-7.5086856,-7.0763845,10.53518995,-2.42199708,-9.585216368,0.168137071,10.96825718,,,
55:58.1,1.42E+12,-5.950426,-4.1887393,-3.3139586,7.995963238,-2.426280011,-9.528713456,0.087057716,10.94686927,,,
55:58.1,1.42E+12,-6.562653,-2.389032,-2.4948618,7.416213569,-2.404382694,-9.345790803,-0.077080545,10.79692843,,,
55:58.2,1.42E+12,-5.547913,-6.0035653,4.781058,9.46998683,-2.351075184,-9.191483115,-0.045551208,10.66045333,,,
55:58.2,1.42E+12,-9.292826,-12.360846,2.8325596,15.72165776,-2.500983866,-9.236139238,-0.017556363,10.76783596,,,
55:58.2,1.42E+12,-7.7231894,-17.557589,0.9939331,19.2068865,-2.645082168,-9.461860666,-0.080611973,11.00261855,,,
55:58.2,1.42E+12,-1.5245796,-11.407478,2.4927664,11.77577096,-2.659623357,-9.565634666,-0.180616257,11.04372264,,,
55:58.2,1.42E+12,-1.465752,-6.342012,4.2176294,7.756155162,-2.663380851,-9.527179932,-0.229185665,10.98522158,,,
55:58.2,1.42E+12,-1.9226019,-5.103338,7.4556956,9.237307708,-2.69843856,-9.383530707,-0.111175969,10.92356245,,,
55:58.3,1.42E+12,-0.89004916,-8.422984,8.643476,12.10159181,-2.728831481,-9.294896646,0.067772318,10.90970271,,,
55:58.3,1.42E+12,0.823737,-13.928386,5.198839,14.8898088,-2.713071397,-9.325384279,0.140725714,10.95765358,,,
55:58.3,1.42E+12,3.2061827,-14.664105,-2.9904814,15.30550757,-2.623484226,-9.440858421,0.058772665,11.08346008,,,
55:58.3,1.42E+12,0.5628296,-11.218571,-0.58213943,11.24775528,-2.552412634,-9.508306932,0.069492211,11.13938574,,,
55:58.3,1.42E+12,-2.2626946,-8.573272,0.9821077,8.921060205,-2.526293479,-9.535275348,0.107036586,11.15581001,,,
55:58.4,1.42E+12,-4.154461,-7.649992,0.13711487,8.706361139,-2.554465512,-9.53945747,0.105606906,11.17129126,,,
55:58.4,1.42E+12,-4.538412,-6.9202595,-0.59381515,8.296974838,-2.599463767,-9.52294895,0.08644064,11.17569628,,,
55:58.4,1.42E+12,-3.2680042,-6.815178,-0.3875441,7.568136696,-2.63052265,-9.491682358,0.05626767,11.15469066,,,
