time,time_milisec,ax,ay,az,resultant,MA_ax,MA_ay,MA_az,MA_R
43:56.9,1.42E+12,12.674443,-4.7632446,-4.4228525,14.24400325,8.668138474,-4.410682912,-2.390885128,10.02830901
43:56.9,1.42E+12,15.635137,-5.855374,-1.5916401,16.7712919,8.815737554,-4.447293786,-2.377338296,10.17453064
43:56.9,1.42E+12,9.411978,-5.480703,-1.8514998,11.04769147,8.840088934,-4.470100366,-2.367868988,10.20428546
43:57.0,1.42E+12,8.713081,-6.358328,-3.6583924,11.38990564,8.842265394,-4.506169366,-2.388097922,10.23030499
43:57.0,1.42E+12,10.085128,-6.094876,-2.4547453,12.03673937,8.856701374,-4.531107514,-2.38360726,10.25345921
43:57.0,1.42E+12,8.859776,-4.939578,-1.4175522,10.24229056,8.852827434,-4.538292574,-2.361614996,10.24923004
43:57.0,1.42E+12,6.9340305,-3.7622764,-2.0210972,8.143729893,8.822539424,-4.529751342,-2.351109844,10.21674808
43:57.1,1.42E+12,6.850055,-3.7516484,-1.893263,8.036327769,8.796478624,-4.522778838,-2.34293385,10.18923575
43:57.1,1.42E+12,7.373367,-3.6558475,-1.7003142,8.403739063,8.780360144,-4.504316228,-2.328111674,10.16358042
43:57.1,1.42E+12,6.9470534,-3.4000297,-1.6375946,7.905913545,8.746147292,-4.487338538,-2.315331248,10.12351499
43:57.1,1.42E+12,6.58795,-3.5036142,-1.9916084,7.722881696,8.703776412,-4.472333736,-2.30593379,10.07801542
43:57.1,1.42E+12,7.10273,-4.1251216,-2.3028114,8.530436215,8.676098972,-4.473624048,-2.305347014,10.05476867
43:57.1,1.42E+12,8.459957,-4.4378214,-2.752027,9.941769653,8.681511692,-4.48198865,-2.316669464,10.06598715
43:57.2,1.42E+12,9.061557,-4.5664043,-2.4460633,10.43777223,8.702596872,-4.49844543,-2.328132624,10.09403412
43:57.2,1.42E+12,8.850795,-4.6797185,-2.2525158,10.2620741,8.737833606,-4.518470788,-2.334108198,10.13483544
43:57.2,1.42E+12,8.640632,-5.019811,-2.4610322,10.29153552,8.761909546,-4.534834758,-2.338964098,10.16416614
43:57.2,1.42E+12,9.117989,-4.8234196,-2.5710535,10.63077684,8.777192766,-4.53918771,-2.339628718,10.17935815
43:57.2,1.42E+12,9.1991205,-4.7904882,-2.5491989,10.68040309,8.783419816,-4.535520334,-2.336356524,10.18216678
43:57.3,1.42E+12,9.0832615,-4.5262876,-2.528991,10.45890598,8.775034246,-4.524386492,-2.32689021,10.16760505
43:57.3,1.42E+12,9.457633,-4.264033,-2.4132814,10.65141899,8.763373506,-4.511704872,-2.323121046,10.1512206
43:57.3,1.42E+12,9.358389,-4.4508443,-2.2951772,10.61401423,8.757137466,-4.509444568,-2.31879504,10.14382027
43:57.3,1.42E+12,9.419762,-4.562213,-2.5788374,10.77942976,8.772735046,-4.514258568,-2.327854202,10.16157821
43:57.3,1.42E+12,9.18939,-4.4680586,-2.2863455,10.4707121,8.798700036,-4.51879114,-2.329542692,10.18648416
43:57.4,1.42E+12,8.510702,-4.324058,-2.081272,9.770425746,8.800044236,-4.522210032,-2.321540332,10.18726667
43:57.4,1.42E+12,8.237221,-4.2565484,-2.2941294,9.551599017,8.801071096,-4.526107928,-2.322597138,10.19011894
43:57.4,1.42E+12,8.08364,-4.3730063,-2.2147944,9.453768243,8.805690496,-4.530760254,-2.325519062,10.19689042
43:57.4,1.42E+12,7.9665833,-4.008963,-2.05328,9.151731671,8.807549628,-4.534089324,-2.333835762,10.2016667
43:57.5,1.42E+12,7.1706886,-3.682642,-1.9426602,8.291836693,8.80102021,-4.53291876,-2.336371488,10.1960378
43:57.5,1.42E+12,6.913074,-3.3260834,-2.1466858,7.96628413,8.78577591,-4.519419828,-2.335808658,10.17687183
43:57.5,1.42E+12,7.1932917,-3.6211197,-2.1633015,8.338814469,8.749335684,-4.503448042,-2.32798892,10.13644397
43:57.6,1.42E+12,7.5630226,-3.8847218,-2.13995,8.767540152,8.692759336,-4.48056663,-2.313079924,10.07379929
43:57.6,1.42E+12,7.881111,-4.0667434,-2.2118006,9.14015177,8.621220096,-4.444350944,-2.296099236,9.99187493
43:57.6,1.42E+12,8.210426,-4.252058,-2.3444247,9.538732595,8.559485476,-4.406407844,-2.283103258,9.918525405
43:57.6,1.42E+12,8.345446,-4.4897633,-2.3469694,9.762822788,8.524640956,-4.38107751,-2.273352534,9.874674933
43:57.6,1.42E+12,8.933124,-4.490512,-2.499203,10.30589239,8.525524116,-4.374805558,-2.276418164,9.873335283
43:57.6,1.42E+12,9.377549,-4.526587,-2.397714,10.68538476,8.559901616,-4.385232878,-2.283055364,9.909318657
43:57.6,1.42E+12,9.240135,-4.2822948,-2.3417304,10.44996865,8.61298423,-4.415077812,-2.298524198,9.97186756
43:57.6,1.42E+12,8.596474,-4.236041,-2.3296056,9.86257932,8.659926622,-4.4273942,-2.319286024,10.02238341
43:57.7,1.42E+12,8.30488,-3.9058278,-2.2667363,9.453285993,8.686972382,-4.401447156,-2.30960715,10.02926476
43:57.7,1.42E+12,8.086783,-4.0162983,-2.046544,9.258242472,8.633069462,-4.378263372,-2.307415706,9.971378585
43:57.7,1.42E+12,8.098609,-3.977828,-2.0537293,9.253560794,8.612409422,-4.385050256,-2.288755508,9.950979127
43:57.7,1.42E+12,7.98275,-4.1689806,-2.246678,9.281824112,8.591192562,-4.38821468,-2.283294862,9.932437544
43:57.7,1.42E+12,8.364606,-4.324058,-2.2752686,9.687154294,8.563491162,-4.379715352,-2.289914096,9.905826602
43:57.8,1.42E+12,8.613238,-4.3950105,-2.4517515,9.975724112,8.551584922,-4.379230362,-2.28528572,9.894128722
43:57.8,1.42E+12,8.662037,-4.486171,-2.5689578,10.08742581,8.551031062,-4.371611202,-2.277109722,9.887966302
43:57.8,1.42E+12,8.697214,-4.2713675,-2.6292825,10.03988238,8.554102682,-4.358279922,-2.279702332,9.885171128
43:57.9,1.42E+12,8.768316,-4.2376876,-2.7349627,10.11540324,8.567969842,-4.351837314,-2.286959246,9.896038523
43:57.9,1.42E+12,8.808283,-4.0498285,-2.564018,10.02801818,8.581534642,-4.346406616,-2.295856742,9.907641167
43:57.9,1.42E+12,8.74227,-4.0400987,-2.5132737,9.953201844,8.595434722,-4.35172356,-2.317944812,9.926718116
43:57.9,1.42E+12,8.924142,-4.0914416,-2.3314018,10.09037359,8.625776622,-4.361309622,-2.32536039,9.959107842
43:57.9,1.42E+12,8.9039345,-3.9158568,-2.19758,9.972128254,8.550366452,-4.344361866,-2.28085494,9.873670342
43:57.9,1.42E+12,8.489446,-3.911067,-2.1881497,9.599746745,8.407452632,-4.305475726,-2.292785132,9.730239439
43:57.9,1.42E+12,8.328082,-3.8562808,-2.278412,9.456162681,8.385774712,-4.272987282,-2.301323376,9.698408863
43:58.0,1.42E+12,8.394993,-3.753295,-2.1561162,9.445208727,8.379412952,-4.220886622,-2.271277852,9.659514925
43:58.0,1.42E+12,7.8149486,-3.5645375,-1.8920654,8.795411343,8.334009364,-4.170279852,-2.260024254,9.594688364
43:58.0,1.42E+12,7.274872,-3.182981,-1.9737954,8.182359008,8.302311284,-4.135147912,-2.271149118,9.553489733
43:58.0,1.42E+12,6.6187863,-3.0455668,-1.6319064,7.466386523,8.2960064,-4.12081372,-2.263365302,9.539942866
43:58.0,1.42E+12,6.4681993,-3.1359787,-1.6967217,7.38585331,8.288369286,-4.108500326,-2.259434476,9.526933376
43:58.1,1.42E+12,7.0058813,-3.4477804,-1.8717078,8.029498899,8.281019572,-4.104338984,-2.262862348,9.519448573
43:58.1,1.42E+12,8.259974,-3.5212774,-1.9366727,9.185709888,8.307277984,-4.106763938,-2.26884391,9.5450445
43:58.1,1.42E+12,8.558902,-3.8966968,-1.8625767,9.586878604,8.346697024,-4.11462559,-2.266263276,9.582324438
43:58.1,1.42E+12,8.738079,-4.282594,-2.1122575,9.957724023,8.379404004,-4.117775038,-2.262452198,9.610870194
43:58.2,1.42E+12,8.76158,-4.6190944,-2.299518,10.16804309,8.385436464,-4.121400498,-2.253402018,9.615395663
43:58.2,1.42E+12,8.765922,-4.8979645,-2.5819807,10.36812756,8.379523764,-4.128031702,-2.256120366,9.61400277
43:58.2,1.42E+12,8.94944,-4.879403,-2.6819727,10.54011516,8.381496664,-4.132025392,-2.264709504,9.619563591
43:58.2,1.42E+12,8.94944,-4.955595,-2.7196944,10.58523196,8.387672824,-4.130741072,-2.269882748,9.62543752
43:58.2,1.42E+12,8.821606,-4.959636,-2.6038353,10.44981722,8.381745164,-4.1334654,-2.270538384,9.621818327
43:58.2,1.42E+12,8.652158,-4.6225376,-2.8358529,10.21125622,8.370805914,-4.130106388,-2.276271464,9.61243539
43:58.3,1.42E+12,8.59797,-4.427044,-2.8925848,10.09409994,8.361100084,-4.128121516,-2.28354334,9.605139269
43:58.3,1.42E+12,8.81921,-4.2953176,-2.9115953,10.2325757,8.348331624,-4.128747208,-2.293509618,9.596762403
43:58.3,1.42E+12,8.589289,-4.3542953,-2.9699738,10.07752536,8.332949624,-4.126816228,-2.30700555,9.586032626
43:58.3,1.42E+12,8.515193,-4.1179366,-3.1452594,9.967876924,8.314858244,-4.1179307,-2.31833399,9.569801569
43:58.3,1.42E+12,8.695268,-3.9974372,-3.3034804,10.12423689,8.304975804,-4.108518272,-2.338676688,9.562872065
43:58.4,1.42E+12,8.643476,-4.3286986,-3.2217503,10.18955269,8.307631284,-4.108611084,-2.361486254,9.571254604
43:58.4,1.42E+12,7.4115376,-4.3496547,-2.3146367,8.899883632,8.291117616,-4.11047321,-2.3618964,9.558220296
43:58.4,1.42E+12,6.908284,-2.8686347,-0.83810717,7.527009798,8.267610496,-4.080385778,-2.334362655,9.519685127
43:58.4,1.42E+12,8.071515,-3.631149,-2.5855732,9.220617454,8.26970913,-4.072829498,-2.345008519,9.521062843
43:58.4,1.42E+12,10.392738,-4.5119176,-4.506529,12.19324433,8.334150118,-4.08941501,-2.396285895,9.599090996
43:58.5,1.42E+12,11.152858,-4.399052,-3.1805859,12.40379082,8.418945798,-4.110874382,-2.416963897,9.687841129
43:58.5,1.42E+12,10.472821,-2.9687765,-2.2049148,11.10654145,8.484536384,-4.097827518,-2.417796163,9.743195669
43:58.5,1.42E+12,10.648855,-2.1329145,-2.4725583,11.13826654,8.546253032,-4.062791372,-2.424448329,9.790610197
43:58.5,1.42E+12,11.463911,-2.1745281,-2.4197183,11.9165794,8.617909032,-4.024947066,-2.428606683,9.846138749
43:58.6,1.42E+12,11.538755,-1.8760487,-2.5909622,11.97395134,8.684475612,-3.97742688,-2.433537433,9.894843124
43:58.6,1.42E+12,10.719808,-1.7792001,-2.8747718,11.24029134,8.731962852,-3.923215616,-2.444093481,9.924392495
43:58.6,1.42E+12,10.317145,-1.3624667,-3.0689182,10.84979518,8.759643272,-3.86065471,-2.455487785,9.935270551
43:58.6,1.42E+12,9.389524,-1.0336006,-3.2606695,9.993170505,8.759882772,-3.790794982,-2.472746895,9.921426266
43:58.6,1.42E+12,8.709938,-1.1570938,-3.1392717,9.330429402,8.749278832,-3.728290962,-2.488697721,9.899035481
43:58.6,1.42E+12,8.30473,-1.391207,-3.1630723,8.994944339,8.743443952,-3.671394282,-2.505367055,9.881682781
43:58.7,1.42E+12,8.536748,-0.92807007,-3.0376332,9.108490321,8.748081312,-3.611839127,-2.520784993,9.874786868
43:58.7,1.42E+12,8.393196,-0.120349735,-2.9702733,8.904085951,8.754209572,-3.533920156,-2.539259579,9.867703738
43:58.7,1.42E+12,8.021519,0.21854553,-3.4039216,8.716605502,8.752667772,-3.449992686,-2.566263425,9.856964632
43:58.7,1.42E+12,8.134384,0.31778917,-3.211871,8.751303236,8.755700452,-3.36025729,-2.585567285,9.846354214
43:58.7,1.42E+12,8.3113165,0.984353,-3.190166,8.956790268,8.754634662,-3.25408907,-2.603865233,9.831746934
43:58.8,1.42E+12,7.5625734,1.4826667,-3.4977763,8.463170565,8.73362137,-3.136535526,-2.624785729,9.801495863
43:58.8,1.42E+12,6.5761247,1.9513421,-3.8983433,7.889881656,8.691903124,-3.007785264,-2.651373439,9.75754498
43:58.8,1.42E+12,5.6001544,2.1224363,-4.0481815,7.228709332,8.629961932,-2.879909188,-2.679751419,9.701321519
43:58.8,1.42E+12,5.3015256,2.4692652,-4.320316,7.271077957,8.560626124,-2.745770132,-2.711458485,9.644435013
43:58.8,1.42E+12,5.3102074,3.0096414,-5.090165,7.947705563,8.490664612,-2.604580734,-2.761981425,9.602828761
43:58.9,1.42E+12,5.5423746,3.2154634,-5.2395544,8.277079883,8.426666704,-2.459469492,-2.816507039,9.569306321
43:58.9,1.42E+12,5.966143,2.5729995,-5.176386,8.307235445,8.367506724,-2.32618067,-2.873406723,9.533643559
43:58.9,1.42E+12,5.6913147,1.7863852,-5.084028,7.837702202,8.303254328,-2.21213583,-2.931135683,9.490955038
43:58.9,1.42E+12,6.2824354,2.1168978,-5.6136265,8.686947297,8.259114116,-2.091576534,-2.999645219,9.472699049
43:59.0,1.42E+12,6.917415,1.6488212,-5.7112236,9.120708122,8.230900776,-1.981474494,-3.068301451,9.465989957
43:59.0,1.42E+12,7.373816,2.0213964,-5.3567605,9.335635429,8.210477236,-1.865980666,-3.132314337,9.463798491
43:59.0,1.42E+12,6.3515916,2.3920257,-5.1513877,8.520639532,8.181210096,-1.746849402,-3.197500783,9.458303055
43:59.0,1.42E+12,5.0816326,2.3915768,-4.8734155,7.435913401,8.137345308,-1.635358246,-3.255493185,9.443374143
43:59.0,1.42E+12,4.453988,2.420317,-4.7321095,6.934609131,8.094049342,-1.52604057,-3.317497247,9.432738595
43:59.1,1.42E+12,4.2770557,2.5782385,-4.461622,6.696759671,8.05022647,-1.411756226,-3.372795253,9.418956722
43:59.1,1.42E+12,4.2843904,2.1180954,-4.3367815,6.453681353,7.995796652,-1.30043871,-3.422096727,9.387440372
43:59.1,1.42E+12,4.955146,2.2176385,-4.643943,7.144060399,7.929700092,-1.185660392,-3.476242133,9.346607382
43:59.1,1.42E+12,6.2117825,2.2583537,-4.681365,8.099480324,7.882757702,-1.062559382,-3.532617899,9.316859416
43:59.1,1.42E+12,7.497309,1.9962487,-4.5846663,9.011870849,7.857942302,-0.936982528,-3.582066075,9.297942353
43:59.2,1.42E+12,7.7136097,1.4305751,-4.437971,9.013429221,7.836982896,-0.815989138,-3.624835135,9.274850075
43:59.2,1.42E+12,8.278685,0.9244775,-4.406836,9.423984694,7.827238156,-0.699540298,-3.661332241,9.255967218
43:59.2,1.42E+12,8.418344,0.6686595,-4.3860292,9.515927352,7.816616236,-0.588579048,-3.695413371,9.235483462
43:59.2,1.42E+12,8.228988,0.69919604,-4.031566,9.190138357,7.802207196,-0.475483227,-3.721650803,9.20758159
43:59.2,1.42E+12,7.6722956,0.49097902,-3.738925,8.54896136,7.779220988,-0.366470927,-3.744352597,9.169564473
43:59.2,1.42E+12,7.5794883,0.36853364,-3.4428406,8.332923336,7.757767594,-0.266649502,-3.756492351,9.131997815
43:59.3,1.42E+12,7.6202035,0.21809646,-3.4028738,8.348330225,7.738212264,-0.173746693,-3.766698131,9.097082421
43:59.3,1.42E+12,7.830666,0.17872833,-3.3784745,8.530261647,7.718441384,-0.084265774,-3.776035715,9.06303614
43:59.3,1.42E+12,7.8516226,0.08008347,-2.9780571,8.397810126,7.703688056,0.004421801,-3.776197381,9.029441835
43:59.3,1.42E+12,7.9935274,-0.50220567,-2.7806177,8.478238356,7.693254744,0.07673642,-3.768904547,8.999649063
43:59.3,1.42E+12,8.765622,-0.51403105,-2.5788374,9.151544094,7.694661824,0.146404543,-3.754411687,8.980195208
43:59.4,1.42E+12,9.436077,-0.825683,-2.5379722,9.806253334,7.710513844,0.216464855,-3.740736125,8.97252922
43:59.4,1.42E+12,10.158176,-1.3675561,-2.743495,10.61063213,7.765446612,0.276106827,-3.749313291,9.00674419
43:59.4,1.42E+12,10.580149,-1.7495618,-2.9324021,11.11753127,7.838883912,0.298488285,-3.79119919,9.07855462
43:59.4,1.42E+12,10.766062,-2.1592598,-3.0927186,11.40769049,7.892774852,0.327926069,-3.801342098,9.122296081
43:59.4,1.42E+12,10.9882,-2.4584875,-2.8409421,11.61273663,7.904684092,0.368994671,-3.76803036,9.110685927
43:59.5,1.42E+12,10.573413,-2.4803421,-2.7547216,11.20435855,7.893095192,0.407368869,-3.759513074,9.086697281
43:59.5,1.42E+12,10.398127,-2.6776319,-2.737208,11.08075202,7.891601312,0.413191761,-3.770158938,9.086181493
43:59.5,1.42E+12,9.988279,-2.8898904,-2.5571325,10.70775936,7.878389792,0.398052243,-3.771850422,9.077571349
43:59.5,1.42E+12,9.549541,-2.7301726,-2.2743704,10.18922649,7.840102392,0.386939353,-3.768943464,9.043024291
43:59.5,1.42E+12,9.58906,-2.939138,-2.174079,10.26232056,7.801108492,0.365677567,-3.7606058,9.008791675
43:59.6,1.42E+12,9.143436,-3.2727942,-2.0679498,9.929250734,7.769581052,0.335805685,-3.74446936,8.982570863
43:59.6,1.42E+12,9.3453665,-3.3352144,-2.4664211,10.22461555,7.750145482,0.296350731,-3.732419418,8.97006727
43:59.6,1.42E+12,9.86763,-3.5134935,-2.442321,10.75544933,7.759707602,0.246752873,-3.716052448,8.985312847
43:59.6,1.42E+12,9.916279,-3.9097197,-2.546205,10.95909016,7.783834422,0.191700355,-3.704191114,9.017886062
43:59.7,1.42E+12,9.92077,-4.1736207,-2.5527914,11.06153385,7.816155222,0.136052081,-3.691985496,9.059217852
43:59.7,1.42E+12,9.437724,-4.1457787,-2.6255403,10.63727302,7.834174742,0.071697908,-3.683743638,9.089793506
43:59.7,1.42E+12,8.943152,-4.193979,-2.4704626,10.18197491,7.845173862,-0.009774677,-3.673747424,9.115351285
43:59.7,1.42E+12,8.774603,-4.0472836,-2.4031026,9.957362324,7.860235542,-0.09509126,-3.653731044,9.140166422
43:59.7,1.42E+12,8.640482,-4.2155337,-2.6430538,9.970676354,7.870357502,-0.185757717,-3.6423547,9.164553884
43:59.7,1.42E+12,8.955577,-3.9225929,-2.4143293,10.07065442,7.883242712,-0.283896635,-3.626837966,9.186831167
43:59.8,1.42E+12,8.81472,-3.7199144,-2.2951772,9.838947617,7.908285644,-0.387948257,-3.602785984,9.214346708
43:59.8,1.42E+12,8.913664,-3.468138,-2.0011885,9.771701106,7.95503643,-0.496337859,-3.564842888,9.251983097
43:59.8,1.42E+12,8.846603,-3.2808774,-1.7601897,9.598166957,8.019965402,-0.604404133,-3.519083052,9.29937225
43:59.8,1.42E+12,8.957073,-3.168461,-1.533561,9.623934288,8.09307635,-0.717158657,-3.463347952,9.346429376
43:59.9,1.42E+12,9.080418,-3.319946,-1.6413368,9.806631378,8.168480562,-0.843750405,-3.394371388,9.383607893
43:59.9,1.42E+12,9.554182,-3.3106654,-2.0489392,10.31702723,8.24871671,-0.974272981,-3.330559084,9.42440684
43:59.9,1.42E+12,9.504186,-3.3605118,-2.2421873,10.32714844,8.31947757,-1.092943207,-3.27187511,9.4648051
43:59.9,1.42E+12,9.438323,-2.982997,-2.229314,10.14643056,8.394417736,-1.188330851,-3.21478083,9.510979667
43:59.9,1.42E+12,9.525292,-2.8172915,-2.0079246,10.13410481,8.459274868,-1.287014637,-3.142666792,9.539922817
43:59.9,1.42E+12,9.56481,-2.8204348,-1.9962487,10.16983046,8.512222768,-1.376399757,-3.068367294,9.560905264
44:00.0,1.42E+12,10.172247,-2.6512866,-1.9145187,10.68500405,8.568191388,-1.469853417,-2.999522458,9.587892636
44:00.0,1.42E+12,9.669292,-2.2614973,-2.1387525,10.15794468,8.634545396,-1.562923877,-2.939269754,9.620638739
44:00.0,1.42E+12,9.55059,-1.9484981,-2.051933,9.960965979,8.723924544,-1.649725375,-2.882840104,9.671139791
44:00.0,1.42E+12,9.423803,-1.6790584,-2.0588186,9.791120167,8.823320844,-1.731712883,-2.829374286,9.728270011
44:00.0,1.42E+12,9.456285,-1.6790584,-2.2335055,9.860482236,8.92690543,-1.816858821,-2.784811956,9.791544463
44:00.1,1.42E+12,9.772728,-1.2319381,-2.2327569,10.09995482,9.036672182,-1.883859491,-2.742731464,9.864469932
44:00.2,1.42E+12,10.421478,-1.2561878,-2.5518932,10.80265571,9.145998822,-1.953336017,-2.700890468,9.937641838
44:00.2,1.42E+12,10.008338,-1.1623329,-2.792443,10.45540938,9.221929932,-2.021749749,-2.663112028,9.984760419
44:00.2,1.42E+12,9.431288,-0.9738748,-3.0096414,9.947641269,9.260609512,-2.081152219,-2.63161153,10.00347583
44:00.2,1.42E+12,9.602382,-0.81924635,-2.7792704,10.03001738,9.298384958,-2.126148648,-2.598437518,10.02380759
44:00.2,1.42E+12,9.431138,-0.51522857,-2.7048752,9.824875282,9.321434018,-2.15494277,-2.564398302,10.0318254
44:00.2,1.42E+12,9.020841,-0.36164796,-3.0716126,9.536307753,9.333483958,-2.175548919,-2.53810997,10.03223301
44:00.2,1.42E+12,8.726403,-0.4788542,-3.127147,9.282158102,9.343432258,-2.199109924,-2.52002159,10.03407341
44:00.2,1.42E+12,8.77101,-0.002245331,-3.1368768,9.315074746,9.365406546,-2.208974411,-2.507980626,10.04939567
44:00.3,1.42E+12,8.768017,-0.10807525,-3.4802628,9.434088802,9.38917712,-2.218506588,-2.50872907,10.07141898
44:00.3,1.42E+12,9.038505,-0.027542725,-3.0529015,9.540206434,9.41754315,-2.223419372,-2.501729624,10.09525651
44:00.3,1.42E+12,9.369466,0.5867798,-3.4271233,9.993816977,9.44831915,-2.215258343,-2.5027026,10.12452761
44:00.3,1.42E+12,8.842861,0.6010002,-3.8940024,9.680942444,9.468143918,-2.204840008,-2.521021506,10.15019026
44:00.3,1.42E+12,8.627609,0.6939569,-3.429219,9.310035241,9.48082555,-2.180916757,-2.533993532,10.1668262
44:00.3,1.42E+12,8.432864,1.0279125,-3.5233731,9.1969537,9.47417039,-2.150077886,-2.552884246,10.16773439
44:00.4,1.42E+12,8.17959,1.1329939,-3.6458185,9.026702625,9.44904065,-2.110904348,-2.575041172,10.15214338
44:00.4,1.42E+12,7.851323,1.1499088,-3.6570451,8.737250252,9.40290359,-2.06055505,-2.593312174,10.11467574
44:00.4,1.42E+12,7.5812845,1.0852432,-3.8838236,8.587066625,9.3429263,-2.00385895,-2.612340604,10.06406645
44:00.5,1.42E+12,7.0750375,1.1147319,-3.9055283,8.15793688,9.26910581,-1.938379116,-2.628596798,9.999071373
44:00.5,1.42E+12,6.6186366,1.6468753,-3.936514,7.874940709,9.181714542,-1.85627186,-2.650508236,9.924315454
44:00.5,1.42E+12,6.4993343,2.0107687,-4.5192523,8.167507481,9.100232968,-1.766449644,-2.68579885,9.863578433
44:00.5,1.42E+12,6.1309505,1.9832258,-4.626429,7.932564774,9.014889438,-1.67323249,-2.72358327,9.800614688
44:00.5,1.42E+12,6.0402393,2.0287313,-4.5954437,7.85610236,8.935928644,-1.574860056,-2.764349494,9.743581548
44:00.5,1.42E+12,5.7541842,2.1171973,-5.1350718,7.997632312,8.860021508,-1.477912658,-2.821563522,9.699749665
44:00.5,1.42E+12,5.7655606,2.5956025,-4.946763,8.028032483,8.78355152,-1.367217848,-2.877017202,9.655063903
44:00.6,1.42E+12,5.873935,2.752626,-4.8792534,8.117091599,8.7181615,-1.246709444,-2.933243274,9.61882072
44:00.6,1.42E+12,6.317313,2.9153376,-5.2491345,8.715563657,8.65760043,-1.121698404,-2.988897542,9.588639682
44:00.6,1.42E+12,6.2950096,2.8816576,-5.3410435,8.744017501,8.586148022,-0.993795382,-3.046871992,9.548411046
44:00.6,1.42E+12,6.531817,2.9147387,-5.127737,8.800796654,8.518458782,-0.857306214,-3.098502632,9.505245176
44:00.6,1.42E+12,6.2129803,2.3843915,-5.1030383,8.386146131,8.444302988,-0.72614597,-3.14950757,9.451737421
44:00.7,1.42E+12,6.1676245,3.0072465,-5.3974757,8.730169953,8.378900998,-0.583085466,-3.204946278,9.41359536
44:00.7,1.42E+12,6.174061,3.1457086,-5.3135004,8.73199853,8.323519178,-0.436291714,-3.261807034,9.384595832
44:00.7,1.42E+12,5.694608,2.7839108,-4.8331494,7.971076009,8.261919278,-0.299667826,-3.31040797,9.344870106
44:00.7,1.42E+12,5.089117,2.422263,-4.8225217,7.417761484,8.190891978,-0.166911892,-3.353997328,9.293811809
44:00.8,1.42E+12,5.52531,2.4272027,-4.9614325,7.812565263,8.122286638,-0.03991598,-3.404939392,9.248650026
44:00.8,1.42E+12,6.2739034,2.7018814,-4.9557443,8.439278911,8.071470306,0.088519936,-3.458150734,9.220656651
44:00.9,1.42E+12,6.7081504,2.3043082,-4.6325665,8.471705286,8.027360034,0.20396886,-3.510778294,9.194656735
